MANDT,EBELN,EBELP,MATNR,WERKS,LGORT,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,NETPR,PEINH,NETWR,BRTWR,BUGSZ,RETPO,WEPOS,WEUNB,REPOS,MWSKZ,ADRNR,PACKNO,FPLNR,BELNR,LOEKZ,BANFN,BNFPO,EBELN2,EBELP2
100,0200002439,00010,MZ-TG-SR01,1000,2758,552745,,,,6,EA,EA,,,700.0,1,4200,4800,,,X,,,V2,,,,,,,,,
100,0200002439,00020,MZ-TG-Y200,5000,6163,172170,,,,2,EA,EA,,,5703.95,1,"349,13",399,,,,,,V3,,,,,,,,,
100,0200002440,00010,CM-FL-V00,1000,0649,836966,,,,7,EA,EA,,,4607.7,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200002441,00010,MZ-FG-C990,3001,3043,592323,,,,5,EA,EA,,,4286.71,1,"630,88",721,,,,,,,,,,,,,,,
100,0200002441,00020,MZ-TG-A26,3000,4442,857359,,,,1,EA,EA,,,9990.7,1,"1662,5",1900,,,X,,,V1,,,,,,,,,
100,0200002441,00030,M1,2001,8390,618999,,,,9,EA,EA,,,111.22,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200002441,00040,MZ-FG-P010,5000,4230,648039,,,,8,EA,EA,,,2983.38,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200002441,00050,MZ-TG-Y120,2001,9261,850356,,,,3,EA,EA,,,3871.71,1,"6912,5",7900,,,,,,V2,,,,,,,,,
100,0200002441,00060,MZ-FG-C900,1000,2724,246871,,,,8,EA,EA,,,2849.85,1,"459,38",525,,,,,,V1,,,,,,,,,
100,0200002442,00010,M-01,5001,9400,921406,,,,4,EA,EA,,,6183.97,1,"279,13",319,,,X,,,V1,,,,,,,,,
100,0200002442,00020,MZ-FG-E103,1002,4187,860475,,,,6,EA,EA,,,8665.66,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200002442,00030,MZ-FG-R200,2000,8170,389057,,,,9,EA,EA,,,5970.36,1,"1311,63",1499,,,X,,,V2,,,,,,,,,
100,0200002442,00040,MZ-FG-M525,1002,1846,925019,,,,6,EA,EA,,,5196.88,1,"1749,13",1999,,,X,,,V2,,,,,,,,,
100,0200002442,00050,MZ-FG-P010,1002,2922,644996,,,,6,EA,EA,,,3514.17,1,"1049,13",1199,,,X,,,V1,,,,,,,,,
100,0200002442,00060,MZ-FG-E17,4000,8310,804846,,,,4,EA,EA,,,7167.24,1,"2186,63",2499,,,X,,,,,,,,,,,,
100,0200002443,00010,MZ-FG-C10,2001,3031,681060,,,,8,EA,EA,,,131.25,1,1050,1200,,,X,,,,,,,,,,,,
100,0200002443,00020,MZ-FG-C20,4000,1404,122555,,,,4,EA,EA,,,8680.35,1,"1190,88",1361,,,X,,,V2,,,,,,,,,
100,0200002443,00030,MZ-FG-E16,1000,1370,639014,,,,8,EA,EA,,,4867.25,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200002443,00040,MZ-FG-C10,1002,7960,405215,,,,10,EA,EA,,,105.0,1,1050,1200,,,X,,,V2,,,,,,,,,
100,0200002443,00050,M1,1002,3686,850749,,,,3,EA,EA,,,333.67,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200002443,00060,M-01,2001,4212,435191,,,,10,EA,EA,,,8576.7,1,"279,13",319,,,,,,V1,,,,,,,,,
100,0200002445,00010,MZ-FG-R100,2000,0953,862025,,,,5,EA,EA,,,9424.89,1,"4374,13",4999,,,,,,V3,,,,,,,,,
100,0200002445,00020,MZ-FG-C21,5001,7034,506166,,,,8,EA,EA,,,628.73,1,"567,88",649,,,,,,V2,,,,,,,,,
100,0200002445,00030,MZ-TG-SR01,1002,3293,997953,,,,7,EA,EA,,,600.0,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200002445,00040,MZ-FG-E16,5000,1097,309996,,,,10,EA,EA,,,2455.66,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200002446,00010,MZ-TG-A20,2000,2776,430659,,,,8,EA,EA,,,2274.87,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200002446,00020,MZ-TG-A26,1000,6644,537345,,,,7,EA,EA,,,6480.21,1,"1662,5",1900,,,,,,V2,,,,,,,,,
100,0200002447,00010,MZ-FG-R200,2000,0708,536091,,,,1,EA,EA,,,5958.57,1,"1311,63",1499,,,,,,V1,,,,,,,,,
100,0200002447,00020,M1,4000,6177,520885,,,,1,EA,EA,,,1001.0,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200002447,00030,MZ-FG-E102,4000,5797,561990,,,,1,EA,EA,,,3204.67,1,"349,13",399,,,,,,V1,,,,,,,,,
100,0200002447,00040,MZ-TG-A25,4000,3022,070299,,,,5,EA,EA,,,8199.3,1,"1312,5",1500,,,X,,,V2,,,,,,,,,
100,0200002447,00050,FG226,1002,4561,671651,,,,6,EA,EA,,,1360.49,1,"261,63",299,,,X,,,V1,,,,,,,,,
100,0200002447,00060,FG226,2001,3284,571787,,,,5,EA,EA,,,6196.01,1,"261,63",299,,,,,,V3,,,,,,,,,
100,0200002450,00010,MZ-TG-Y240,1002,5078,508545,,,,5,EA,EA,,,70.0,1,350,400,,,,,,,,,,,,,,,
100,0200002450,00020,MZ-TG-E202,1001,0421,328192,,,,7,EA,EA,,,5493.24,1,"4024,13",4599,,,,,,V1,,,,,,,,,
100,0200002450,00030,MZ-FG-P010,1002,8893,957854,,,,5,EA,EA,,,5441.32,1,"1049,13",1199,,,X,,,V3,,,,,,,,,
100,0200002450,00040,M-01,1002,1075,571550,,,,6,EA,EA,,,9638.26,1,"279,13",319,,,,,,,,,,,,,,,
100,0200002450,00050,MZ-FG-R200,5000,4414,389459,,,,4,EA,EA,,,334.38,1,"1311,63",1499,,,X,,,,,,,,,,,,
100,0200002450,00060,MZ-TG-A27,2001,6924,749230,,,,1,EA,EA,,,4623.16,1,"1968,75",2250,,,X,,,V1,,,,,,,,,
100,0200002451,00010,MZ-TG-Y120,3001,6292,900553,,,,1,EA,EA,,,9445.64,1,"6912,5",7900,,,,,,V2,,,,,,,,,
100,0200002451,00020,MZ-FG-C900,5000,4368,497815,,,,7,EA,EA,,,1197.72,1,"459,38",525,,,,,,V2,,,,,,,,,
100,0200002451,00030,M1,3000,8266,885493,,,,4,EA,EA,,,250.25,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200002451,00040,MZ-FG-E103,3000,6124,125671,,,,6,EA,EA,,,7331.87,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200002451,00050,MZ-FG-E108,4000,3125,439288,,,,6,EA,EA,,,1778.33,1,"1136,63",1299,,,X,,,,,,,,,,,,
100,0200002452,00010,MZ-FG-E102,3001,8038,804247,,,,7,EA,EA,,,6340.65,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200002453,00010,FG226,2001,6011,580142,,,,8,EA,EA,,,8034.5,1,"261,63",299,,,,,,V2,,,,,,,,,
100,0200002453,00020,MZ-FG-M525,1002,0893,214558,,,,5,EA,EA,,,317.01,1,"1749,13",1999,,,,,,V2,,,,,,,,,
100,0200002453,00030,MZ-TG-A20,2001,6010,784221,,,,3,EA,EA,,,5575.95,1,"3499,13",3999,,,X,,,V1,,,,,,,,,
100,0200002453,00040,MZ-TG-Y120,4000,6432,622616,,,,8,EA,EA,,,6764.74,1,"6912,5",7900,,,X,,,V2,,,,,,,,,
100,0200002453,00050,MZ-FG-C10,4000,7451,370169,,,,1,EA,EA,,,1050.0,1,1050,1200,,,,,,V3,,,,,,,,,
100,0200002456,00010,MZ-TG-E202,1000,2330,223642,,,,2,EA,EA,,,3789.14,1,"4024,13",4599,,,,,,V3,,,,,,,,,
100,0200002456,00020,CM-FL-V00,1000,2548,695205,,,,9,EA,EA,,,1869.11,1,"699,13",799,,,,,,V2,,,,,,,,,
100,0200002456,00030,MZ-FG-R200,1002,1682,261975,,,,5,EA,EA,,,5188.13,1,"1311,63",1499,,,,,,V3,,,,,,,,,
100,0200002456,00040,MZ-FG-M500,5000,1545,062038,,,,6,EA,EA,,,566.52,1,"4811,63",5499,,,X,,,V2,,,,,,,,,
100,0200002456,00050,MZ-FG-C21,5000,8917,707760,,,,9,EA,EA,,,3350.57,1,"567,88",649,,,,,,V1,,,,,,,,,
100,0200002456,00060,MZ-FG-R300,2001,3180,495065,,,,2,EA,EA,,,9446.55,1,"1093,75",1250,,,,,,V1,,,,,,,,,
100,0200002458,00010,MZ-FG-E108,3000,1162,273989,,,,9,EA,EA,,,3515.27,1,"1136,63",1299,,,X,,,V2,,,,,,,,,
100,0200002458,00020,MZ-FG-E16,5001,6832,382068,,,,9,EA,EA,,,7715.76,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200002458,00030,MZ-FG-E103,1002,9837,611876,,,,4,EA,EA,,,6047.83,1,"392,88",449,,,,,,V3,,,,,,,,,
100,0200002459,00010,MZ-FG-E15,1000,2483,295536,,,,6,EA,EA,,,456.91,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200002459,00020,MZ-FG-M500,1001,1039,291432,,,,7,EA,EA,,,7079.88,1,"4811,63",5499,,,X,,,V2,,,,,,,,,
100,0200002459,00030,MZ-FG-C990,5001,8648,819505,,,,2,EA,EA,,,3051.3,1,"630,88",721,,,,,,V3,,,,,,,,,
100,0200002459,00040,MZ-TG-A25,2001,1744,614890,,,,1,EA,EA,,,1731.66,1,"1312,5",1500,,,X,,,,,,,,,,,,
100,0200002459,00050,M-01,5000,3217,510902,,,,10,EA,EA,,,8198.53,1,"279,13",319,,,X,,,V3,,,,,,,,,
100,0200002459,00060,M1,3001,3658,740443,,,,2,EA,EA,,,500.5,1,1001,1144,,,X,,,,,,,,,,,,
100,0200002460,00010,M1,5000,9063,546691,,,,3,EA,EA,,,333.67,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200002460,00020,MZ-TG-A27,4000,9506,504676,,,,8,EA,EA,,,8270.11,1,"1968,75",2250,,,,,,V1,,,,,,,,,
100,0200002460,00030,MZ-TG-SR01,3001,1953,093144,,,,3,EA,EA,,,1400.0,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200002460,00040,M-01,1000,9218,469628,,,,10,EA,EA,,,1397.79,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200002462,00010,MZ-FG-C950,3000,5320,076481,,,,9,EA,EA,,,1945.68,1,"602,88",689,,,X,,,,,,,,,,,,
100,0200002463,00010,MZ-FG-E101,2000,3877,309794,,,,2,EA,EA,,,5236.23,1,"217,88",249,,,X,,,V2,,,,,,,,,
100,0200002463,00020,MZ-FG-C950,5000,7403,262166,,,,3,EA,EA,,,3226.02,1,"602,88",689,,,,,,,,,,,,,,,
100,0200002463,00030,MZ-FG-M500,1001,5355,788765,,,,9,EA,EA,,,2078.48,1,"4811,63",5499,,,,,,,,,,,,,,,
100,0200002467,00010,MZ-TG-E202,2000,8877,481429,,,,2,EA,EA,,,7632.35,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200002467,00020,MZ-FG-E15,4000,3314,202781,,,,3,EA,EA,,,2116.89,1,"3499,13",3999,,,,,,V1,,,,,,,,,
100,0200002467,00030,MZ-FG-E103,3000,3028,238897,,,,9,EA,EA,,,156.65,1,"392,88",449,,,X,,,V1,,,,,,,,,
100,0200002467,00040,MZ-TG-A25,1001,5156,866108,,,,3,EA,EA,,,6015.3,1,"1312,5",1500,,,X,,,,,,,,,,,,
100,0200002467,00050,MZ-TG-SR01,3000,4697,989768,,,,3,EA,EA,,,1400.0,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200002467,00060,MZ-TG-E202,5000,1464,125200,,,,10,EA,EA,,,6596.15,1,"4024,13",4599,,,X,,,V1,,,,,,,,,
100,0200002468,00010,MZ-FG-C21,5001,5435,264522,,,,2,EA,EA,,,2507.59,1,"567,88",649,,,X,,,V1,,,,,,,,,
100,0200002468,00020,MZ-FG-P010,5000,7092,835701,,,,9,EA,EA,,,4026.79,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200002468,00030,MZ-FG-C20,4000,5380,809299,,,,7,EA,EA,,,4243.16,1,"1190,88",1361,,,,,,V1,,,,,,,,,
100,0200002468,00040,TG11,5001,3899,405091,,,,6,EA,EA,,,437.5,1,2625,3000,,,X,,,V1,,,,,,,,,
100,0200002469,00010,MZ-FG-E101,2000,0674,463116,,,,5,EA,EA,,,3656.25,1,"217,88",249,,,X,,,V3,,,,,,,,,
100,0200002469,00020,MZ-FG-R300,2001,9170,203567,,,,1,EA,EA,,,362.75,1,"1093,75",1250,,,X,,,V2,,,,,,,,,
100,0200002469,00030,MZ-TG-Y120,4000,4903,746358,,,,7,EA,EA,,,6835.07,1,"6912,5",7900,,,,,,V3,,,,,,,,,
100,0200002469,00040,MZ-FG-M550,4000,3269,753865,,,,7,EA,EA,,,2875.36,1,"2186,63",2499,,,,,,V1,,,,,,,,,
100,0200002470,00010,MZ-FG-C990,5001,1706,721459,,,,7,EA,EA,,,3899.54,1,"630,88",721,,,,,,V3,,,,,,,,,
100,0200002470,00020,MZ-FG-R300,1001,9558,963234,,,,5,EA,EA,,,2180.02,1,"1093,75",1250,,,X,,,,,,,,,,,,
100,0200002470,00030,MZ-FG-E15,3001,3910,593702,,,,10,EA,EA,,,6658.39,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200002471,00010,MZ-TG-E202,3001,1609,673922,,,,7,EA,EA,,,6699.42,1,"4024,13",4599,,,X,,,V2,,,,,,,,,
100,0200002471,00020,MZ-FG-P010,2000,7952,144331,,,,8,EA,EA,,,8598.56,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200002471,00030,MZ-FG-M550,1002,9306,976083,,,,6,EA,EA,,,2222.13,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200002471,00040,MZ-TG-A26,5000,2709,843078,,,,7,EA,EA,,,2597.5,1,"1662,5",1900,,,X,,,V3,,,,,,,,,
100,0200002472,00010,M1,3001,7864,338583,,,,10,EA,EA,,,100.1,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200002472,00020,TG11,5000,7746,514805,,,,4,EA,EA,,,656.25,1,2625,3000,,,X,,,V2,,,,,,,,,
100,0200002472,00030,MZ-FG-C20,3001,0330,576405,,,,9,EA,EA,,,1978.19,1,"1190,88",1361,,,X,,,V3,,,,,,,,,
100,0200002472,00040,MZ-TG-Y120,1002,2219,731158,,,,9,EA,EA,,,8687.65,1,"6912,5",7900,,,,,,V2,,,,,,,,,
100,0200002474,00010,TG11,4000,3623,786999,,,,3,EA,EA,,,875.0,1,2625,3000,,,X,,,V2,,,,,,,,,
100,0200002475,00010,MZ-FG-E101,1000,8720,664049,,,,4,EA,EA,,,8295.99,1,"217,88",249,,,,,,V2,,,,,,,,,
100,0200002477,00010,MZ-FG-C990,5000,3531,204705,,,,8,EA,EA,,,7685.36,1,"630,88",721,,,,,,V2,,,,,,,,,
100,0200002477,00020,MZ-FG-M550,1001,3737,730189,,,,9,EA,EA,,,7566.01,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200002478,00010,MZ-FG-R100,5000,7076,718306,,,,10,EA,EA,,,7174.02,1,"4374,13",4999,,,,,,V2,,,,,,,,,
100,0200002478,00020,MZ-FG-M500,5000,2698,964203,,,,6,EA,EA,,,5928.91,1,"4811,63",5499,,,,,,,,,,,,,,,
100,0200002478,00030,MZ-FG-R200,1002,3148,782166,,,,3,EA,EA,,,6386.64,1,"1311,63",1499,,,,,,V1,,,,,,,,,
100,0200002478,00040,MZ-FG-E17,3000,5709,900385,,,,2,EA,EA,,,9332.87,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200002478,00050,MZ-TG-A26,5000,8835,741757,,,,6,EA,EA,,,7377.81,1,"1662,5",1900,,,,,,V1,,,,,,,,,
100,0200002478,00060,MZ-FG-E102,2000,0990,316082,,,,5,EA,EA,,,2548.56,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200002480,00010,MZ-TG-A20,1002,2466,841242,,,,1,EA,EA,,,6312.5,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200002480,00020,M1,1002,1459,973951,,,,2,EA,EA,,,500.5,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200002480,00030,MZ-FG-E15,1000,4832,983843,,,,4,EA,EA,,,7946.75,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200002482,00010,MZ-TG-Y120,5000,1020,634254,,,,7,EA,EA,,,2856.05,1,"6912,5",7900,,,,,,,,,,,,,,,
100,0200002482,00020,FG226,1000,7984,940585,,,,8,EA,EA,,,3858.02,1,"261,63",299,,,,,,V2,,,,,,,,,
100,0200002482,00030,MZ-FG-R200,1002,0226,961526,,,,9,EA,EA,,,2667.53,1,"1311,63",1499,,,,,,V3,,,,,,,,,
100,0200002482,00040,M-01,1002,7358,996492,,,,10,EA,EA,,,8327.7,1,"279,13",319,,,,,,V3,,,,,,,,,
100,0200002482,00050,MZ-FG-R100,1001,1323,383252,,,,5,EA,EA,,,5283.34,1,"4374,13",4999,,,X,,,V2,,,,,,,,,
100,0200002482,00060,MZ-TG-A25,1000,5059,252671,,,,9,EA,EA,,,2192.87,1,"1312,5",1500,,,,,,V3,,,,,,,,,
100,0200002483,00010,MZ-FG-C10,3001,6722,506686,,,,8,EA,EA,,,131.25,1,1050,1200,,,,,,V2,,,,,,,,,
100,0200002483,00020,MZ-FG-M525,2001,9820,953176,,,,3,EA,EA,,,6663.86,1,"1749,13",1999,,,X,,,V3,,,,,,,,,
100,0200002483,00030,MZ-FG-E16,4000,4595,296915,,,,6,EA,EA,,,7403.76,1,"2186,63",2499,,,X,,,V3,,,,,,,,,
100,0200002483,00040,MZ-TG-A20,2001,2631,998030,,,,10,EA,EA,,,213.3,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200002483,00050,MZ-FG-C21,1002,2864,087953,,,,2,EA,EA,,,1168.07,1,"567,88",649,,,X,,,V1,,,,,,,,,
100,0200002484,00010,MZ-FG-E102,3001,6540,201979,,,,1,EA,EA,,,6901.98,1,"349,13",399,,,X,,,V1,,,,,,,,,
100,0200002484,00020,MZ-FG-M525,4000,4895,447800,,,,7,EA,EA,,,8606.88,1,"1749,13",1999,,,X,,,,,,,,,,,,
100,0200002485,00010,MZ-FG-C900,5000,7857,793208,,,,5,EA,EA,,,8507.25,1,"459,38",525,,,X,,,,,,,,,,,,
100,0200002485,00020,MZ-TG-A26,1001,1182,332447,,,,4,EA,EA,,,9627.03,1,"1662,5",1900,,,,,,,,,,,,,,,
100,0200002485,00030,MZ-TG-SR01,4000,6202,077732,,,,9,EA,EA,,,466.67,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200002485,00040,MZ-FG-C10,1001,9637,341062,,,,8,EA,EA,,,131.25,1,1050,1200,,,,,,V2,,,,,,,,,
100,0200002486,00010,MZ-TG-A20,1001,5714,955978,,,,8,EA,EA,,,8552.69,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200002486,00020,MZ-FG-M500,1002,4889,047480,,,,1,EA,EA,,,6284.6,1,"4811,63",5499,,,,,,V3,,,,,,,,,
100,0200002486,00030,MZ-FG-R200,1002,8667,966435,,,,8,EA,EA,,,6183.27,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200002486,00040,MZ-FG-E16,1002,6160,154985,,,,2,EA,EA,,,7573.11,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200002486,00050,MZ-FG-E108,5001,3971,733692,,,,4,EA,EA,,,1672.24,1,"1136,63",1299,,,X,,,V3,,,,,,,,,
100,0200002486,00060,MZ-TG-E202,1001,5299,319127,,,,4,EA,EA,,,9455.54,1,"4024,13",4599,,,,,,V1,,,,,,,,,
100,0200002488,00010,MZ-TG-Y240,4000,6148,581131,,,,6,EA,EA,,,58.33,1,350,400,,,,,,V3,,,,,,,,,
100,0200002488,00020,MZ-TG-SR01,1001,8181,821183,,,,9,EA,EA,,,466.67,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200002488,00030,MZ-FG-C20,3001,7198,606017,,,,8,EA,EA,,,7894.25,1,"1190,88",1361,,,,,,V2,,,,,,,,,
100,0200002488,00040,MZ-FG-R100,3000,2920,848599,,,,1,EA,EA,,,4018.47,1,"4374,13",4999,,,X,,,V3,,,,,,,,,
100,0200002489,00010,MZ-TG-Y200,2001,5599,281311,,,,10,EA,EA,,,8239.08,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200002489,00020,MZ-TG-A26,2000,8046,944657,,,,8,EA,EA,,,4622.63,1,"1662,5",1900,,,,,,,,,,,,,,,
100,0200002489,00030,MZ-FG-E17,5001,7766,122201,,,,6,EA,EA,,,2608.83,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200002489,00040,MZ-TG-A26,2000,5865,873353,,,,10,EA,EA,,,9549.59,1,"1662,5",1900,,,X,,,V3,,,,,,,,,
100,0200002491,00010,MZ-FG-M525,5001,5025,051236,,,,5,EA,EA,,,3541.86,1,"1749,13",1999,,,,,,V3,,,,,,,,,
100,0200002491,00020,MZ-FG-C990,3000,2469,222953,,,,8,EA,EA,,,6714.05,1,"630,88",721,,,,,,V2,,,,,,,,,
100,0200002491,00030,MZ-FG-P010,2001,2414,940480,,,,4,EA,EA,,,8017.27,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200002491,00040,MZ-FG-E16,1002,8168,329092,,,,8,EA,EA,,,741.41,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200002491,00050,MZ-FG-C20,5000,0815,852255,,,,10,EA,EA,,,8657.04,1,"1190,88",1361,,,X,,,V2,,,,,,,,,
100,0200002491,00060,MZ-TG-A27,3000,1134,831114,,,,5,EA,EA,,,9459.06,1,"1968,75",2250,,,,,,V3,,,,,,,,,
100,0200002493,00010,MZ-FG-R100,5001,0492,345473,,,,5,EA,EA,,,3625.37,1,"4374,13",4999,,,,,,V1,,,,,,,,,
100,0200002493,00020,FG226,5000,2650,184622,,,,6,EA,EA,,,5172.33,1,"261,63",299,,,,,,V1,,,,,,,,,
100,0200002493,00030,MZ-FG-C990,2000,2001,871130,,,,8,EA,EA,,,8798.66,1,"630,88",721,,,X,,,V3,,,,,,,,,
100,0200002496,00010,MZ-FG-E108,3001,4642,429695,,,,9,EA,EA,,,8127.81,1,"1136,63",1299,,,X,,,,,,,,,,,,
100,0200002496,00020,MZ-FG-E101,5001,2650,456235,,,,5,EA,EA,,,4084.08,1,"217,88",249,,,,,,,,,,,,,,,
100,0200002499,00010,MZ-FG-C900,2000,3331,084345,,,,10,EA,EA,,,1538.29,1,"459,38",525,,,X,,,,,,,,,,,,
100,0200002501,00010,MZ-FG-C10,1001,2109,097658,,,,8,EA,EA,,,131.25,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200002501,00020,MZ-FG-E15,5001,8652,944042,,,,8,EA,EA,,,379.87,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200002501,00030,MZ-FG-M500,5000,0159,498141,,,,1,EA,EA,,,7294.17,1,"4811,63",5499,,,,,,V2,,,,,,,,,
100,0200002501,00040,MZ-FG-M525,5001,6474,250856,,,,6,EA,EA,,,7844.34,1,"1749,13",1999,,,X,,,V1,,,,,,,,,
100,0200002501,00050,MZ-FG-E103,1000,7787,395463,,,,2,EA,EA,,,1067.68,1,"392,88",449,,,X,,,,,,,,,,,,
100,0200002501,00060,MZ-FG-E108,2000,2211,938812,,,,10,EA,EA,,,5128.96,1,"1136,63",1299,,,X,,,V1,,,,,,,,,
100,0200002502,00010,MZ-TG-A20,3001,9255,633508,,,,6,EA,EA,,,2664.97,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200002502,00020,MZ-FG-E102,1002,0078,097265,,,,8,EA,EA,,,4144.04,1,"349,13",399,,,X,,,V3,,,,,,,,,
100,0200002502,00030,MZ-FG-R200,1000,9470,944319,,,,1,EA,EA,,,5641.35,1,"1311,63",1499,,,,,,V2,,,,,,,,,
100,0200002502,00040,MZ-FG-E15,3000,1786,075949,,,,10,EA,EA,,,7978.06,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200002502,00050,MZ-FG-E108,2001,3135,359173,,,,5,EA,EA,,,4468.51,1,"1136,63",1299,,,X,,,V3,,,,,,,,,
100,0200002502,00060,MZ-FG-M525,1002,9041,284591,,,,5,EA,EA,,,9777.58,1,"1749,13",1999,,,X,,,V3,,,,,,,,,
100,0200002503,00010,MZ-TG-A26,4000,2566,094769,,,,4,EA,EA,,,1704.55,1,"1662,5",1900,,,X,,,,,,,,,,,,
100,0200002503,00020,MZ-FG-R300,1001,7482,769666,,,,2,EA,EA,,,288.4,1,"1093,75",1250,,,,,,,,,,,,,,,
100,0200002503,00030,MZ-TG-A25,5000,0186,431268,,,,9,EA,EA,,,8892.33,1,"1312,5",1500,,,,,,V1,,,,,,,,,
100,0200002503,00040,CM-FL-V00,3000,2553,969834,,,,3,EA,EA,,,1612.85,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200002503,00050,MZ-TG-A20,1000,1613,395533,,,,8,EA,EA,,,4827.58,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200002504,00010,MZ-TG-SR01,1000,0104,669697,,,,8,EA,EA,,,525.0,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200002506,00010,MZ-TG-Y120,1002,4810,116809,,,,2,EA,EA,,,7995.82,1,"6912,5",7900,,,X,,,V1,,,,,,,,,
100,0200002507,00010,MZ-FG-C950,1002,0181,449797,,,,2,EA,EA,,,2434.61,1,"602,88",689,,,,,,,,,,,,,,,
100,0200002507,00020,MZ-TG-A20,2000,8549,482279,,,,2,EA,EA,,,1120.44,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200002507,00030,MZ-FG-E17,1000,5808,799760,,,,4,EA,EA,,,7311.85,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200002507,00040,M-01,2001,8342,513003,,,,5,EA,EA,,,6007.05,1,"279,13",319,,,X,,,V2,,,,,,,,,
100,0200002507,00050,MZ-FG-E101,3001,1504,141149,,,,3,EA,EA,,,7440.58,1,"217,88",249,,,,,,V3,,,,,,,,,
100,0200002508,00010,M1,5000,3813,423491,,,,10,EA,EA,,,100.1,1,1001,1144,,,,,,V1,,,,,,,,,
100,0200002508,00020,MZ-TG-A27,3001,6909,251046,,,,8,EA,EA,,,1155.66,1,"1968,75",2250,,,,,,V3,,,,,,,,,
100,0200002508,00030,MZ-FG-E103,5001,2768,984637,,,,6,EA,EA,,,9047.34,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200002510,00010,MZ-TG-SR01,4000,6337,691828,,,,10,EA,EA,,,420.0,1,4200,4800,,,,,,V3,,,,,,,,,
100,0200002510,00020,MZ-FG-E16,1002,3521,334833,,,,10,EA,EA,,,7638.7,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200002510,00030,MZ-FG-E15,1000,0675,088440,,,,1,EA,EA,,,841.26,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200002511,00010,MZ-FG-R200,1002,3673,265730,,,,8,EA,EA,,,4865.49,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200002511,00020,MZ-FG-R200,5001,1092,412409,,,,2,EA,EA,,,7385.42,1,"1311,63",1499,,,X,,,,,,,,,,,,
100,0200002512,00010,M1,1002,6010,708773,,,,7,EA,EA,,,143.0,1,1001,1144,,,,,,,,,,,,,,,
100,0200002512,00020,MZ-FG-E102,1001,5606,673203,,,,7,EA,EA,,,5651.41,1,"349,13",399,,,,,,V3,,,,,,,,,
