MANDT,LIFNR,EKORG,WERKS,SPERM,LOEVM,PLIFZ,MNGLG,MNGKO,MNGZE,UEBTO,UNTTO,UGBTO
100,0000001955,5000,2000,,,23,,,,1.3,2.9,
100,0000000852,3000,2000,,,6,,,,10.8,9.4,
100,0000000789,5000,5000,,,20,,,,11.3,2.5,
100,0000001397,5000,5000,,,29,,,,16.6,5.2,
100,0000000667,3000,4000,,,19,,,,6.3,6.6,
100,0000000848,3000,2000,,,20,,,,1.4,8.2,
100,0000001594,5000,3000,,,26,,,,1.8,8.6,
100,0000001616,3000,1002,,,9,,,,19.5,4.6,
100,0000000718,4000,4000,,,4,,,,14.3,5.8,
100,0000000810,3000,1001,,,5,,,,14.2,2.4,
100,0000000267,3000,1002,,,18,,,,8.0,2.1,
100,0000001414,3000,1001,,,17,,,,10.3,4.2,
100,0000001588,4000,1001,,,13,,,,12.6,7.9,
100,0000001331,2000,3000,,,5,,,,0.7,4.6,
100,0000001640,5000,3001,,,12,,,,17.4,2.5,
100,0000000635,3000,5000,,,3,,,,17.2,3.7,
100,0000001334,5000,1001,,,24,,,,17.5,9.1,
100,0000001120,3000,1000,,,27,,,,18.4,9.3,
100,0000000490,5000,3001,,,7,,,,15.2,0.7,
100,0000000246,1000,1002,,,12,,,,18.7,0.9,
100,0000001348,5000,5001,,,10,,,,10.9,4.8,
100,0000000456,3000,4000,,,25,,,,12.8,4.1,
100,0000001973,2000,1000,,,26,,,,3.5,7.8,
100,0000000670,1000,1002,,,15,,,,19.1,5.7,
100,0000000733,1000,3000,,,17,,,,7.5,0.9,
100,0000000253,2000,3000,,,10,,,,3.1,4.7,
100,0000000047,4000,1001,,,10,,,,1.9,2.7,
100,0000001726,2000,3000,,,24,,,,18.8,4.6,
100,0000001878,3000,3000,,,14,,,,11.9,5.5,
100,0000001470,3000,1002,,,9,,,,12.2,5.9,
100,0000000098,1000,2000,,,17,,,,1.3,8.9,
100,0000001853,1000,3000,,,20,,,,19.3,6.3,
100,0000001835,1000,3000,,,18,,,,2.8,5.0,
100,0000000576,5000,5001,,,5,,,,12.7,3.0,
100,0000001708,2000,3000,,,24,,,,7.7,0.4,
100,0000000223,1000,3001,,,4,,,,0.6,2.8,
100,0000001440,2000,3000,,,28,,,,0.8,3.2,
100,0000000057,2000,5000,,,21,,,,19.3,7.6,
100,0000001751,4000,3000,,,20,,,,19.9,2.0,
100,0000000071,2000,1000,,,6,,,,17.8,3.2,
100,0000001636,2000,5000,,,24,,,,12.7,6.9,
100,0000000589,4000,1000,,,11,,,,11.1,2.0,
100,0000001016,1000,4000,,,30,,,,14.5,7.2,
100,0000000128,5000,4000,,,19,,,,10.6,3.7,
100,0000000385,3000,1000,,,29,,,,7.3,5.9,
100,0000000025,3000,5001,,,26,,,,6.3,1.2,
100,0000001337,4000,1002,,,27,,,,13.8,1.5,
100,0000001846,5000,4000,,,26,,,,13.8,7.6,
100,0000000480,3000,4000,,,5,,,,12.0,5.8,
100,0000000776,1000,1000,,,3,,,,16.3,7.9,
100,0000000937,2000,1002,,,15,,,,14.3,8.8,
100,0000001904,3000,3001,,,13,,,,18.1,8.0,
100,0000000285,1000,3001,,,6,,,,8.7,5.2,
100,0000001199,4000,5000,,,20,,,,9.0,9.1,
100,0000001771,2000,5000,,,3,,,,12.0,7.4,
100,0000001114,4000,1000,,,30,,,,7.5,0.7,
100,0000001979,4000,3000,,,11,,,,19.7,6.7,
100,0000001523,5000,3000,,,30,,,,2.8,9.9,
100,0000001173,1000,1002,,,27,,,,13.6,5.7,
100,0000000207,3000,5001,,,5,,,,14.2,7.5,
100,0000001907,3000,3000,,,1,,,,17.6,6.7,
100,0000000804,4000,2000,,,27,,,,13.0,8.8,
100,0000001249,1000,1001,,,8,,,,14.4,9.9,
100,0000000668,5000,1000,,,27,,,,15.2,7.8,
100,0000000024,1000,5000,,,25,,,,8.2,0.5,
100,0000000254,5000,2000,,,18,,,,8.5,5.3,
100,0000000552,5000,5001,,,17,,,,3.9,7.0,
100,0000000286,2000,4000,,,5,,,,8.5,7.8,
100,0000001172,5000,5001,,,23,,,,7.0,4.4,
100,0000000559,5000,1002,,,22,,,,17.7,2.8,
100,0000000608,1000,1001,,,19,,,,16.0,8.6,
100,0000001895,2000,5000,,,17,,,,16.1,7.6,
100,0000000426,3000,3001,,,11,,,,19.4,3.8,
100,0000001578,1000,5001,,,9,,,,12.5,8.9,
100,0000001362,4000,4000,,,16,,,,6.3,3.6,
100,0000001411,3000,5000,,,12,,,,7.1,1.5,
100,0000000434,4000,1001,,,12,,,,2.3,7.7,
100,0000000100,5000,4000,,,19,,,,15.8,5.4,
100,0000001667,5000,2000,,,22,,,,14.1,6.5,
100,0000000452,3000,3000,,,19,,,,6.3,4.5,
100,0000000297,5000,3000,,,29,,,,19.8,1.7,
100,0000001861,4000,1001,,,29,,,,13.2,4.3,
100,0000000940,5000,3000,,,29,,,,17.3,9.4,
100,0000001023,2000,1002,,,30,,,,0.4,4.6,
100,0000000409,5000,3001,,,25,,,,9.5,3.2,
100,0000001968,5000,2001,,,6,,,,7.1,0.6,
100,0000001159,3000,2001,,,2,,,,13.6,5.7,
100,0000001321,5000,1000,,,9,,,,16.5,7.9,
100,0000000938,5000,1000,,,12,,,,17.1,2.5,
100,0000001206,2000,5001,,,27,,,,11.6,0.5,
100,0000001498,1000,2001,,,11,,,,6.6,7.6,
100,0000000594,3000,5001,,,20,,,,12.0,5.9,
100,0000000999,2000,5000,,,1,,,,19.8,9.4,
100,0000000363,5000,3001,,,30,,,,1.0,2.4,
100,0000000617,4000,4000,,,13,,,,11.1,4.0,
100,0000000631,4000,5001,,,20,,,,10.4,5.2,
100,0000000527,1000,1002,,,3,,,,4.0,2.8,
100,0000000690,3000,1000,,,26,,,,0.6,4.8,
100,0000001605,5000,3001,,,15,,,,2.4,9.6,
100,0000000211,1000,2001,,,14,,,,1.1,8.4,
100,0000001235,4000,5000,,,27,,,,19.7,6.8,
100,0000001164,1000,3000,,,3,,,,13.5,7.3,
100,0000000634,4000,1002,,,21,,,,3.4,1.2,
100,0000001492,4000,5000,,,30,,,,11.4,1.3,
100,0000000396,1000,3001,,,26,,,,10.5,6.5,
100,0000000249,3000,5000,,,10,,,,13.2,6.3,
100,0000000626,1000,2000,,,19,,,,7.5,5.0,
100,0000001504,3000,1001,,,23,,,,18.5,2.9,
100,0000000894,1000,4000,,,16,,,,2.2,9.1,
100,0000000001,4000,4000,,,6,,,,10.8,5.5,
100,0000000983,1000,2001,,,2,,,,9.2,8.3,
100,0000001634,4000,3001,,,17,,,,16.7,7.3,
100,0000000362,5000,5001,,,8,,,,6.8,7.7,
100,0000001206,1000,1000,,,2,,,,8.0,5.7,
100,0000000453,3000,1000,,,22,,,,4.4,1.9,
100,0000000306,1000,2001,,,24,,,,16.6,7.7,
100,0000001313,5000,5000,,,6,,,,18.1,8.0,
100,0000000750,5000,1000,,,8,,,,17.5,1.5,
100,0000001525,5000,3001,,,17,,,,17.4,2.5,
100,0000000978,4000,1000,,,19,,,,8.4,4.0,
100,0000000418,4000,4000,,,21,,,,9.6,5.5,
100,0000001967,1000,1001,,,23,,,,11.8,6.7,
100,0000001673,3000,1000,,,19,,,,4.7,2.3,
