MANDT,LIFNR,BUKRS,PERNR,ALTKN,BEGRU,ZUAWA,AKONT,ALTKT,ALTKN2,ZTERM,WAERS,FDGRP,REPRF,TOGRP,LNRZE,LNRZB,ZINDT,ZINRT,DATLZ,ALTKZ,MINDK,INTAD,KVERM,BUSAB,UBBZG,EXPKK,ABSBE,ZFBDT,SKFOR,SKNTO,MANDT_OVERRIDE
100,0000000718,1000,,,0002,002,657220,,,NT90,AUD,,X,,,,,,,,,,,rd,,,,,,,
100,0000001053,4000,,,0003,002,225590,,,NT90,JPY,,,,,,,,,,,,,Fl,,,,,,,
100,0000001676,5000,,,,001,290872,,,0003,CNY,,,,,,,,,,,,,wq,,,,,,,
100,0000000242,2000,,,0003,001,663292,,,0001,GBP,,,,,,,,,,,,,DZ,,,,,,,
100,0000001297,5000,,,,001,159812,,,NT30,CNY,,X,,,,,,,,,,,sV,,,,,,,
100,0000001839,3000,,,0001,001,158213,,,NT30,EUR,,X,,,,,,,,,,,mc,,,,,,,
100,0000001970,2000,,,0001,001,748378,,,NT90,JPY,,X,,,,,,,,,,,KK,,,,,,,
100,0000000322,4000,,,0003,003,296961,,,NT60,AUD,,,,,,,,,,,,,ju,,,,,,,
100,0000000696,4000,,,,002,555238,,,NT90,KRW,,X,,,,,,,,,,,vL,,,,,,,
100,0000001342,2000,,,,001,998418,,,NT60,GBP,,,,,,,,,,,,,pm,,,,,,,
100,0000000824,5000,,,0002,001,502057,,,NT60,JPY,,X,,,,,,,,,,,Hw,,,,,,,
100,0000001676,4000,,,0002,001,695226,,,NT30,EUR,,,,,,,,,,,,,tp,,,,,,,
100,0000001090,5000,,,0002,001,155368,,,0003,JPY,,,,,,,,,,,,,ns,,,,,,,
100,0000001521,3000,,,0003,003,456250,,,2/10NET30,CHF,,X,,,,,,,,,,,Ma,,,,,,,
100,0000000909,5000,,,0001,003,605808,,,0003,BRL,,,,,,,,,,,,,JN,,,,,,,
100,0000000815,5000,,,0001,003,585935,,,NT60,AUD,,X,,,,,,,,,,,oO,,,,,,,
100,0000001055,2000,,,0002,002,694629,,,NT90,KRW,,X,,,,,,,,,,,bi,,,,,,,
100,0000000638,3000,,,0003,003,828410,,,NT60,USD,,,,,,,,,,,,,mR,,,,,,,
100,0000000305,3000,,,0002,002,637827,,,2/10NET30,CHF,,X,,,,,,,,,,,Nh,,,,,,,
100,0000001746,3000,,,0003,003,511186,,,0002,CHF,,X,,,,,,,,,,,KZ,,,,,,,
100,0000001828,2000,,,0002,001,977023,,,NT90,BRL,,X,,,,,,,,,,,YF,,,,,,,
100,0000001027,1000,,,0001,003,913411,,,2/10NET30,BRL,,,,,,,,,,,,,Vj,,,,,,,
100,0000000481,2000,,,0003,003,705058,,,0001,GBP,,,,,,,,,,,,,Ox,,,,,,,
100,0000001591,5000,,,0002,002,788176,,,0001,KRW,,,,,,,,,,,,,GV,,,,,,,
100,0000001029,4000,,,0003,002,926371,,,0003,KRW,,,,,,,,,,,,,Os,,,,,,,
100,0000001828,1000,,,,001,805024,,,NT90,AUD,,,,,,,,,,,,,Nx,,,,,,,
100,0000000434,5000,,,,003,514021,,,NT90,CNY,,,,,,,,,,,,,uI,,,,,,,
100,0000001482,4000,,,0001,002,670590,,,0002,CAD,,,,,,,,,,,,,Mc,,,,,,,
100,0000001231,4000,,,0001,001,963701,,,0003,USD,,X,,,,,,,,,,,ir,,,,,,,
100,0000000167,5000,,,0001,001,380838,,,0001,USD,,X,,,,,,,,,,,qL,,,,,,,
100,0000000912,2000,,,0001,003,774544,,,NT30,CAD,,X,,,,,,,,,,,cC,,,,,,,
100,0000000009,1000,,,0002,001,404031,,,NT60,JPY,,X,,,,,,,,,,,Bk,,,,,,,
100,0000000363,2000,,,0002,002,159744,,,NT60,CHF,,X,,,,,,,,,,,KD,,,,,,,
100,0000001879,5000,,,0003,001,262071,,,NT60,EUR,,X,,,,,,,,,,,JK,,,,,,,
100,0000001133,2000,,,0003,001,763944,,,NT60,CNY,,,,,,,,,,,,,sR,,,,,,,
100,0000001383,4000,,,,002,353604,,,NT60,CAD,,X,,,,,,,,,,,hC,,,,,,,
100,0000001494,2000,,,,003,466997,,,2/10NET30,CHF,,X,,,,,,,,,,,UB,,,,,,,
100,0000000117,1000,,,0002,003,933244,,,0003,CAD,,,,,,,,,,,,,Za,,,,,,,
100,0000001986,3000,,,0003,003,506395,,,2/10NET30,EUR,,X,,,,,,,,,,,At,,,,,,,
100,0000000936,2000,,,0002,003,549964,,,NT90,JPY,,,,,,,,,,,,,RJ,,,,,,,
100,0000000990,1000,,,0003,002,546331,,,NT60,EUR,,X,,,,,,,,,,,LI,,,,,,,
100,0000001154,5000,,,0003,002,494846,,,NT90,USD,,X,,,,,,,,,,,cP,,,,,,,
100,0000000718,1000,,,,003,363085,,,0001,GBP,,,,,,,,,,,,,YA,,,,,,,
100,0000000003,2000,,,,003,544561,,,NT60,CAD,,,,,,,,,,,,,UX,,,,,,,
100,0000000545,5000,,,,002,488759,,,NT90,CHF,,,,,,,,,,,,,fg,,,,,,,
100,0000001010,2000,,,,002,916972,,,2/10NET30,GBP,,X,,,,,,,,,,,pk,,,,,,,
100,0000000340,2000,,,0001,002,154896,,,NT90,GBP,,,,,,,,,,,,,tO,,,,,,,
100,0000000829,2000,,,0001,002,589109,,,NT60,GBP,,,,,,,,,,,,,Sa,,,,,,,
100,0000001362,2000,,,0001,002,503323,,,NT90,CAD,,X,,,,,,,,,,,tU,,,,,,,
100,0000001563,1000,,,,001,430972,,,2/10NET30,GBP,,X,,,,,,,,,,,IM,,,,,,,
100,0000001030,1000,,,0002,001,950291,,,0003,CNY,,X,,,,,,,,,,,xW,,,,,,,
100,0000001560,5000,,,,003,913905,,,0002,CHF,,,,,,,,,,,,,ZD,,,,,,,
100,0000000932,3000,,,0001,002,163684,,,0001,GBP,,,,,,,,,,,,,OB,,,,,,,
100,0000000505,2000,,,0002,003,073981,,,NT90,CNY,,X,,,,,,,,,,,ZM,,,,,,,
100,0000001699,1000,,,0002,003,086628,,,0001,CHF,,,,,,,,,,,,,Ig,,,,,,,
100,0000001524,3000,,,0003,001,918505,,,NT90,CHF,,X,,,,,,,,,,,tt,,,,,,,
100,0000000451,4000,,,0002,003,512621,,,2/10NET30,JPY,,X,,,,,,,,,,,IN,,,,,,,
100,0000000187,5000,,,0001,002,780993,,,2/10NET30,BRL,,X,,,,,,,,,,,oJ,,,,,,,
100,0000001787,4000,,,0002,003,229382,,,2/10NET30,GBP,,,,,,,,,,,,,Ga,,,,,,,
100,0000000457,1000,,,0001,003,174371,,,NT90,KRW,,X,,,,,,,,,,,WJ,,,,,,,
100,0000001423,1000,,,0002,001,715956,,,NT30,CAD,,,,,,,,,,,,,dM,,,,,,,
100,0000001836,3000,,,0002,001,604569,,,NT30,AUD,,X,,,,,,,,,,,zA,,,,,,,
100,0000001335,1000,,,0003,002,582863,,,0001,CAD,,X,,,,,,,,,,,jL,,,,,,,
100,0000000069,1000,,,,001,602172,,,2/10NET30,GBP,,,,,,,,,,,,,xZ,,,,,,,
100,0000000482,4000,,,0003,003,597055,,,NT30,JPY,,,,,,,,,,,,,Ud,,,,,,,
100,0000001052,2000,,,,002,447317,,,NT60,CAD,,,,,,,,,,,,,Cj,,,,,,,
100,0000000256,4000,,,,002,544155,,,0002,USD,,X,,,,,,,,,,,eH,,,,,,,
100,0000001591,2000,,,0002,001,990887,,,NT60,GBP,,X,,,,,,,,,,,gl,,,,,,,
100,0000000984,2000,,,0002,003,477717,,,NT30,BRL,,X,,,,,,,,,,,RN,,,,,,,
100,0000000649,3000,,,,001,741135,,,NT30,CNY,,,,,,,,,,,,,en,,,,,,,
100,0000001691,3000,,,,002,082500,,,NT30,KRW,,X,,,,,,,,,,,Df,,,,,,,
100,0000000782,4000,,,,003,004380,,,NT30,USD,,,,,,,,,,,,,jZ,,,,,,,
100,0000001814,4000,,,0002,002,303842,,,0003,CAD,,,,,,,,,,,,,hu,,,,,,,
100,0000001486,2000,,,0001,002,275605,,,NT60,CNY,,X,,,,,,,,,,,ts,,,,,,,
100,0000001358,4000,,,0001,003,021539,,,NT60,CHF,,,,,,,,,,,,,iP,,,,,,,
100,0000001241,3000,,,0002,001,180434,,,NT30,CAD,,,,,,,,,,,,,ib,,,,,,,
100,0000000874,2000,,,0002,001,598030,,,NT90,CNY,,,,,,,,,,,,,KN,,,,,,,
100,0000001592,4000,,,0003,002,367325,,,NT60,EUR,,,,,,,,,,,,,tC,,,,,,,
100,0000000396,5000,,,,002,625362,,,0003,EUR,,,,,,,,,,,,,ka,,,,,,,
100,0000000634,1000,,,,001,208649,,,NT90,GBP,,,,,,,,,,,,,po,,,,,,,
100,0000001945,1000,,,0002,002,297208,,,NT60,USD,,,,,,,,,,,,,dx,,,,,,,
100,0000000535,4000,,,0001,003,570446,,,0002,BRL,,,,,,,,,,,,,oE,,,,,,,
100,0000001786,4000,,,0003,002,606669,,,0003,KRW,,,,,,,,,,,,,lL,,,,,,,
100,0000001601,2000,,,0003,001,963989,,,NT60,CAD,,X,,,,,,,,,,,ui,,,,,,,
100,0000001645,1000,,,0001,001,965174,,,NT60,GBP,,X,,,,,,,,,,,Rt,,,,,,,
100,0000000611,3000,,,,001,078209,,,0001,CAD,,,,,,,,,,,,,gH,,,,,,,
100,0000000510,3000,,,0001,003,868023,,,0001,CAD,,X,,,,,,,,,,,GM,,,,,,,
100,0000000636,5000,,,0002,003,461535,,,2/10NET30,GBP,,X,,,,,,,,,,,NC,,,,,,,
100,0000001257,5000,,,0001,001,390372,,,2/10NET30,JPY,,,,,,,,,,,,,ZG,,,,,,,
100,0000001928,2000,,,0001,001,361085,,,NT90,KRW,,,,,,,,,,,,,gC,,,,,,,
100,0000001616,2000,,,,002,466037,,,0002,AUD,,,,,,,,,,,,,db,,,,,,,
100,0000000068,1000,,,0001,002,441187,,,2/10NET30,JPY,,X,,,,,,,,,,,mb,,,,,,,
100,0000001587,5000,,,,002,188051,,,NT30,GBP,,,,,,,,,,,,,Oj,,,,,,,
100,0000000836,5000,,,0003,001,330454,,,0001,CHF,,,,,,,,,,,,,tI,,,,,,,
100,0000000729,3000,,,0001,001,947539,,,0003,CHF,,X,,,,,,,,,,,sX,,,,,,,
100,0000001293,5000,,,0003,002,895406,,,NT60,BRL,,,,,,,,,,,,,Wq,,,,,,,
100,0000000515,4000,,,0001,001,128256,,,0002,JPY,,,,,,,,,,,,,it,,,,,,,
100,0000001168,1000,,,,003,124177,,,0001,CNY,,,,,,,,,,,,,yl,,,,,,,
100,0000000389,4000,,,,001,458965,,,0001,CAD,,X,,,,,,,,,,,LV,,,,,,,
100,0000001921,4000,,,0002,002,687625,,,2/10NET30,GBP,,X,,,,,,,,,,,aC,,,,,,,
100,0000001723,2000,,,0003,002,250021,,,NT60,BRL,,,,,,,,,,,,,SW,,,,,,,
100,0000000890,4000,,,0003,001,609373,,,0002,CAD,,X,,,,,,,,,,,ri,,,,,,,
100,0000000551,2000,,,,001,514526,,,NT60,BRL,,,,,,,,,,,,,jO,,,,,,,
100,0000001830,2000,,,,003,916026,,,0001,CNY,,X,,,,,,,,,,,OA,,,,,,,
100,0000001398,4000,,,,002,479084,,,NT60,BRL,,,,,,,,,,,,,ma,,,,,,,
100,0000001896,1000,,,0002,002,486012,,,NT30,JPY,,X,,,,,,,,,,,IN,,,,,,,
100,0000000583,2000,,,0002,001,204567,,,NT60,GBP,,,,,,,,,,,,,ly,,,,,,,
100,0000000838,3000,,,0002,003,313644,,,NT30,CAD,,,,,,,,,,,,,mV,,,,,,,
100,0000001447,5000,,,,003,393158,,,2/10NET30,GBP,,,,,,,,,,,,,Sz,,,,,,,
100,0000001830,2000,,,0003,003,754824,,,NT90,CHF,,X,,,,,,,,,,,jU,,,,,,,
100,0000000984,3000,,,0001,003,057148,,,NT60,EUR,,,,,,,,,,,,,WM,,,,,,,
100,0000001994,1000,,,0003,003,973194,,,NT60,BRL,,,,,,,,,,,,,UK,,,,,,,
100,0000000873,2000,,,,003,738790,,,NT30,JPY,,X,,,,,,,,,,,jO,,,,,,,
100,0000000537,4000,,,0002,003,343906,,,0002,CHF,,X,,,,,,,,,,,AJ,,,,,,,
100,0000000230,4000,,,0002,001,890513,,,2/10NET30,KRW,,,,,,,,,,,,,Na,,,,,,,
100,0000000737,2000,,,0002,002,399871,,,NT30,EUR,,X,,,,,,,,,,,bN,,,,,,,
100,0000001687,5000,,,0002,002,676984,,,NT90,KRW,,,,,,,,,,,,,tV,,,,,,,
100,0000001753,5000,,,0001,002,683592,,,2/10NET30,GBP,,X,,,,,,,,,,,RC,,,,,,,
100,0000001236,3000,,,0002,001,731778,,,NT90,EUR,,,,,,,,,,,,,OM,,,,,,,
100,0000001521,4000,,,0002,002,676987,,,0001,JPY,,X,,,,,,,,,,,aa,,,,,,,
100,0000001203,4000,,,0002,003,032843,,,NT90,BRL,,X,,,,,,,,,,,fN,,,,,,,
100,0000001802,3000,,,0003,003,083653,,,2/10NET30,BRL,,,,,,,,,,,,,ie,,,,,,,
100,0000001252,4000,,,0002,003,988099,,,NT30,JPY,,X,,,,,,,,,,,nB,,,,,,,
100,0000000220,5000,,,,003,029080,,,NT30,EUR,,X,,,,,,,,,,,cV,,,,,,,
100,0000001524,1000,,,0002,001,188760,,,0001,EUR,,X,,,,,,,,,,,MT,,,,,,,
100,0000000957,2000,,,0003,001,438018,,,0002,KRW,,,,,,,,,,,,,TT,,,,,,,
100,0000000781,3000,,,0001,002,144166,,,0001,AUD,,,,,,,,,,,,,uv,,,,,,,
100,0000000827,2000,,,,002,857063,,,NT90,GBP,,X,,,,,,,,,,,MN,,,,,,,
100,0000000574,4000,,,,003,423851,,,NT30,JPY,,,,,,,,,,,,,Vn,,,,,,,
100,0000000698,4000,,,0003,001,346838,,,2/10NET30,CAD,,,,,,,,,,,,,di,,,,,,,
100,0000001567,1000,,,,002,390679,,,NT30,AUD,,X,,,,,,,,,,,nV,,,,,,,
100,0000001276,1000,,,0002,003,284917,,,NT60,CNY,,,,,,,,,,,,,iW,,,,,,,
100,0000001782,5000,,,0002,002,412205,,,0003,GBP,,,,,,,,,,,,,Vo,,,,,,,
100,0000000985,2000,,,0001,002,773806,,,0001,BRL,,,,,,,,,,,,,iZ,,,,,,,
100,0000000932,3000,,,0002,001,563908,,,0002,BRL,,,,,,,,,,,,,KO,,,,,,,
100,0000001624,5000,,,0001,002,991943,,,0001,USD,,X,,,,,,,,,,,WZ,,,,,,,
100,0000000856,5000,,,0001,002,516120,,,0001,USD,,X,,,,,,,,,,,vs,,,,,,,
100,0000000681,3000,,,0003,003,221686,,,NT60,CAD,,,,,,,,,,,,,mA,,,,,,,
100,0000000960,1000,,,0002,003,422666,,,NT30,KRW,,X,,,,,,,,,,,OX,,,,,,,
100,0000001812,5000,,,0001,001,219236,,,0003,CHF,,,,,,,,,,,,,cB,,,,,,,
100,0000000339,3000,,,0001,002,957393,,,NT90,CHF,,X,,,,,,,,,,,TE,,,,,,,
100,0000001011,5000,,,0001,001,588134,,,0002,KRW,,,,,,,,,,,,,Gq,,,,,,,
100,0000000934,2000,,,0002,003,751371,,,NT60,KRW,,,,,,,,,,,,,SY,,,,,,,
100,0000000357,2000,,,0003,003,372595,,,0001,USD,,,,,,,,,,,,,EV,,,,,,,
100,0000001939,3000,,,0003,002,318022,,,NT60,GBP,,X,,,,,,,,,,,cy,,,,,,,
100,0000001053,4000,,,0003,003,650045,,,NT90,CNY,,X,,,,,,,,,,,nT,,,,,,,
100,0000001120,5000,,,,002,207968,,,NT60,CAD,,X,,,,,,,,,,,pq,,,,,,,
100,0000001816,5000,,,0001,003,584786,,,0003,USD,,,,,,,,,,,,,eu,,,,,,,
100,0000000868,3000,,,0001,001,543765,,,2/10NET30,CNY,,,,,,,,,,,,,VR,,,,,,,
100,0000001305,1000,,,0002,001,854786,,,NT30,JPY,,X,,,,,,,,,,,lk,,,,,,,
100,0000001254,1000,,,0003,001,558631,,,NT60,CAD,,X,,,,,,,,,,,RH,,,,,,,
100,0000001089,1000,,,0002,001,346481,,,0001,CNY,,,,,,,,,,,,,tg,,,,,,,
100,0000000687,1000,,,0003,002,973543,,,NT30,CAD,,,,,,,,,,,,,cc,,,,,,,
100,0000001638,1000,,,0002,003,562120,,,NT60,BRL,,X,,,,,,,,,,,RS,,,,,,,
100,0000001077,1000,,,0001,001,509661,,,0003,KRW,,,,,,,,,,,,,AH,,,,,,,
100,0000000829,2000,,,0003,001,708338,,,2/10NET30,GBP,,X,,,,,,,,,,,WS,,,,,,,
100,0000001769,2000,,,,002,779313,,,0002,JPY,,,,,,,,,,,,,LY,,,,,,,
100,0000000724,3000,,,0003,003,714370,,,2/10NET30,BRL,,X,,,,,,,,,,,TU,,,,,,,
100,0000001445,3000,,,,003,295333,,,NT90,KRW,,,,,,,,,,,,,hH,,,,,,,
100,0000001884,3000,,,0003,001,767902,,,0002,GBP,,,,,,,,,,,,,jY,,,,,,,
100,0000001157,4000,,,0002,001,697410,,,NT30,CHF,,X,,,,,,,,,,,Kw,,,,,,,
100,0000001318,2000,,,0002,001,066060,,,NT90,AUD,,,,,,,,,,,,,ZU,,,,,,,
100,0000001624,5000,,,0003,003,221241,,,2/10NET30,EUR,,X,,,,,,,,,,,yz,,,,,,,
100,0000001593,2000,,,0001,001,441293,,,NT30,CNY,,,,,,,,,,,,,Np,,,,,,,
100,0000001646,2000,,,,001,231593,,,0003,CHF,,,,,,,,,,,,,OD,,,,,,,
100,0000001905,3000,,,0001,002,383822,,,0003,USD,,X,,,,,,,,,,,cQ,,,,,,,
100,0000001577,4000,,,0001,002,568557,,,0001,CHF,,X,,,,,,,,,,,RC,,,,,,,
100,0000001597,2000,,,0002,002,043720,,,2/10NET30,GBP,,X,,,,,,,,,,,AJ,,,,,,,
100,0000000653,4000,,,0002,002,319138,,,0002,CHF,,X,,,,,,,,,,,au,,,,,,,
100,0000001512,4000,,,0003,002,622963,,,NT60,BRL,,,,,,,,,,,,,Ny,,,,,,,
100,0000000668,1000,,,0002,001,463197,,,2/10NET30,EUR,,X,,,,,,,,,,,ed,,,,,,,
100,0000000005,2000,,,0003,003,589441,,,NT30,EUR,,X,,,,,,,,,,,vG,,,,,,,
100,0000000356,4000,,,,002,128942,,,0001,GBP,,,,,,,,,,,,,RK,,,,,,,
100,0000000237,1000,,,,002,416823,,,0001,CAD,,X,,,,,,,,,,,Ns,,,,,,,
100,0000001083,5000,,,0002,003,608347,,,0002,EUR,,,,,,,,,,,,,ms,,,,,,,
100,0000000286,3000,,,0003,002,519787,,,NT90,AUD,,X,,,,,,,,,,,rq,,,,,,,
100,0000001250,2000,,,0002,002,121597,,,NT30,CAD,,X,,,,,,,,,,,IW,,,,,,,
100,0000001291,2000,,,0003,001,785725,,,NT60,JPY,,,,,,,,,,,,,wq,,,,,,,
100,0000001545,1000,,,,001,001833,,,0001,CAD,,X,,,,,,,,,,,eM,,,,,,,
100,0000001579,4000,,,0002,002,402153,,,0003,KRW,,X,,,,,,,,,,,yy,,,,,,,
100,0000001978,4000,,,0002,001,660456,,,2/10NET30,CNY,,X,,,,,,,,,,,lT,,,,,,,
100,0000000665,3000,,,0001,001,429356,,,NT60,CHF,,,,,,,,,,,,,SV,,,,,,,
100,0000001808,5000,,,0003,002,658341,,,0002,EUR,,,,,,,,,,,,,vV,,,,,,,
100,0000001000,1000,,,0001,001,089723,,,NT60,GBP,,X,,,,,,,,,,,zL,,,,,,,
100,0000000534,3000,,,,001,127284,,,2/10NET30,BRL,,X,,,,,,,,,,,Ce,,,,,,,
100,0000001895,3000,,,,003,106851,,,0003,JPY,,X,,,,,,,,,,,va,,,,,,,
100,0000001096,4000,,,0001,001,648066,,,NT90,CNY,,,,,,,,,,,,,GN,,,,,,,
100,0000000318,5000,,,,003,832107,,,NT60,JPY,,X,,,,,,,,,,,nZ,,,,,,,
100,0000000845,3000,,,0001,003,030539,,,0001,KRW,,X,,,,,,,,,,,kd,,,,,,,
100,0000000383,1000,,,0002,002,836926,,,0003,CNY,,,,,,,,,,,,,Db,,,,,,,
100,0000000537,5000,,,0003,001,007560,,,0003,CNY,,X,,,,,,,,,,,yb,,,,,,,
100,0000001550,4000,,,0002,001,265714,,,NT90,BRL,,X,,,,,,,,,,,bw,,,,,,,
100,0000000836,5000,,,0003,001,116322,,,0001,KRW,,,,,,,,,,,,,Sf,,,,,,,
100,0000000367,5000,,,0001,003,181815,,,2/10NET30,USD,,X,,,,,,,,,,,Gc,,,,,,,
100,0000000747,4000,,,0001,001,219408,,,NT90,CNY,,X,,,,,,,,,,,rF,,,,,,,
100,0000000676,2000,,,,001,722616,,,0002,CNY,,,,,,,,,,,,,XB,,,,,,,
100,0000000680,4000,,,0003,001,371479,,,NT90,AUD,,,,,,,,,,,,,ze,,,,,,,
100,0000001950,2000,,,,002,943609,,,0003,JPY,,,,,,,,,,,,,Pm,,,,,,,
100,0000000124,4000,,,0002,002,235864,,,NT30,EUR,,,,,,,,,,,,,BM,,,,,,,
100,0000001485,4000,,,0003,001,999108,,,2/10NET30,BRL,,,,,,,,,,,,,gM,,,,,,,
100,0000001184,4000,,,0002,001,880541,,,0001,EUR,,,,,,,,,,,,,jP,,,,,,,
100,0000001160,4000,,,0003,001,214338,,,NT60,CNY,,X,,,,,,,,,,,Ya,,,,,,,
100,0000001357,4000,,,0002,002,407800,,,0003,CAD,,,,,,,,,,,,,zb,,,,,,,
100,0000001731,3000,,,0001,003,180709,,,NT90,CNY,,X,,,,,,,,,,,wZ,,,,,,,
100,0000000242,3000,,,0001,003,006715,,,NT90,JPY,,,,,,,,,,,,,TP,,,,,,,
100,0000001798,2000,,,,002,518220,,,2/10NET30,EUR,,X,,,,,,,,,,,Ec,,,,,,,
100,0000001692,3000,,,0003,002,978000,,,0001,GBP,,X,,,,,,,,,,,bY,,,,,,,
100,0000001720,1000,,,0003,003,956592,,,NT60,BRL,,,,,,,,,,,,,vj,,,,,,,
100,0000000270,2000,,,0002,002,065690,,,NT90,EUR,,X,,,,,,,,,,,Aq,,,,,,,
100,0000001029,1000,,,0002,002,022979,,,0001,USD,,X,,,,,,,,,,,ti,,,,,,,
100,0000000384,3000,,,0003,003,485344,,,0002,BRL,,,,,,,,,,,,,jW,,,,,,,
100,0000000729,3000,,,0002,003,750986,,,NT90,BRL,,,,,,,,,,,,,Qn,,,,,,,
100,0000001974,2000,,,0001,003,246913,,,2/10NET30,CHF,,X,,,,,,,,,,,pt,,,,,,,
100,0000000296,3000,,,0001,002,368602,,,NT30,AUD,,,,,,,,,,,,,ma,,,,,,,
100,0000001289,2000,,,,001,667126,,,NT90,GBP,,,,,,,,,,,,,ZV,,,,,,,
100,0000000977,1000,,,,003,098898,,,0003,EUR,,X,,,,,,,,,,,OS,,,,,,,
100,0000001686,4000,,,0003,003,988613,,,NT30,AUD,,X,,,,,,,,,,,Oo,,,,,,,
100,0000000779,4000,,,0002,002,400324,,,NT60,CNY,,,,,,,,,,,,,bK,,,,,,,
100,0000001587,1000,,,0001,003,424059,,,NT30,EUR,,X,,,,,,,,,,,OU,,,,,,,
100,0000001793,2000,,,0002,001,940399,,,0001,CNY,,,,,,,,,,,,,as,,,,,,,
100,0000000298,4000,,,0003,003,135672,,,0001,JPY,,,,,,,,,,,,,wL,,,,,,,
100,0000001626,1000,,,0001,003,472489,,,NT30,CNY,,X,,,,,,,,,,,Fw,,,,,,,
100,0000000508,4000,,,0002,002,383456,,,0002,KRW,,,,,,,,,,,,,Qo,,,,,,,
100,0000001187,5000,,,,003,073516,,,0001,AUD,,X,,,,,,,,,,,Wl,,,,,,,
100,0000000036,4000,,,0002,002,594679,,,NT90,BRL,,X,,,,,,,,,,,gD,,,,,,,
100,0000000271,1000,,,0001,002,769576,,,NT60,AUD,,X,,,,,,,,,,,WW,,,,,,,
100,0000001043,2000,,,0002,002,253747,,,0001,CAD,,X,,,,,,,,,,,Lg,,,,,,,
100,0000000452,5000,,,0001,003,113314,,,0001,EUR,,X,,,,,,,,,,,Ll,,,,,,,
100,0000001980,1000,,,0001,002,283837,,,NT90,USD,,X,,,,,,,,,,,Lc,,,,,,,
100,0000000657,5000,,,0001,003,289023,,,0001,GBP,,,,,,,,,,,,,HB,,,,,,,
100,0000000586,5000,,,0003,002,090839,,,NT30,KRW,,X,,,,,,,,,,,Oe,,,,,,,
100,0000001419,4000,,,0003,002,525421,,,0003,BRL,,X,,,,,,,,,,,Bf,,,,,,,
100,0000001594,5000,,,0003,003,175680,,,NT90,USD,,,,,,,,,,,,,np,,,,,,,
100,0000000606,5000,,,,002,468040,,,NT30,JPY,,X,,,,,,,,,,,Yh,,,,,,,
100,0000001050,5000,,,0001,002,654906,,,0003,USD,,X,,,,,,,,,,,Zs,,,,,,,
100,0000001811,1000,,,0003,003,484343,,,NT60,KRW,,,,,,,,,,,,,jO,,,,,,,
100,0000000361,4000,,,0001,003,610053,,,NT30,EUR,,X,,,,,,,,,,,oC,,,,,,,
100,0000000538,2000,,,0003,001,587093,,,NT30,BRL,,X,,,,,,,,,,,fJ,,,,,,,
100,0000001518,3000,,,0003,001,110692,,,0002,BRL,,X,,,,,,,,,,,pJ,,,,,,,
100,0000001625,1000,,,0003,003,403690,,,2/10NET30,BRL,,X,,,,,,,,,,,ww,,,,,,,
100,0000001228,5000,,,0003,003,544382,,,0002,EUR,,X,,,,,,,,,,,Gr,,,,,,,
100,0000000573,2000,,,,001,935060,,,0003,AUD,,X,,,,,,,,,,,gX,,,,,,,
100,0000000655,4000,,,,001,834986,,,NT30,JPY,,X,,,,,,,,,,,je,,,,,,,
100,0000001129,4000,,,0001,001,698527,,,0001,KRW,,,,,,,,,,,,,FE,,,,,,,
100,0000000481,2000,,,,003,286912,,,NT90,CHF,,,,,,,,,,,,,VG,,,,,,,
100,0000000899,2000,,,0002,002,324173,,,0003,AUD,,X,,,,,,,,,,,Ht,,,,,,,
100,0000001163,4000,,,0001,002,334214,,,NT60,GBP,,X,,,,,,,,,,,nS,,,,,,,
100,0000001833,3000,,,0003,001,659334,,,0002,AUD,,X,,,,,,,,,,,NR,,,,,,,
100,0000000080,5000,,,,003,694293,,,0002,KRW,,,,,,,,,,,,,mF,,,,,,,
100,0000000320,4000,,,,003,656426,,,0001,AUD,,X,,,,,,,,,,,Yf,,,,,,,
100,0000001067,3000,,,0002,003,468262,,,NT60,CHF,,X,,,,,,,,,,,it,,,,,,,
100,0000001972,2000,,,0003,001,960424,,,0003,CAD,,,,,,,,,,,,,tu,,,,,,,
100,0000001210,3000,,,,002,259956,,,0003,JPY,,,,,,,,,,,,,df,,,,,,,
100,0000001915,4000,,,0002,003,720923,,,0002,CNY,,X,,,,,,,,,,,Bv,,,,,,,
100,0000001370,2000,,,0001,001,413436,,,2/10NET30,CNY,,X,,,,,,,,,,,sr,,,,,,,
100,0000000226,1000,,,0001,001,988924,,,2/10NET30,EUR,,,,,,,,,,,,,lo,,,,,,,
100,0000001316,4000,,,0002,002,559772,,,0002,CHF,,,,,,,,,,,,,hA,,,,,,,
100,0000000507,1000,,,0001,003,024404,,,0003,CNY,,X,,,,,,,,,,,PQ,,,,,,,
100,0000001830,4000,,,0003,002,537029,,,0002,USD,,,,,,,,,,,,,Pz,,,,,,,
100,0000000989,2000,,,0003,003,742982,,,NT30,CAD,,X,,,,,,,,,,,gO,,,,,,,
100,0000001173,4000,,,0002,003,322341,,,0002,GBP,,,,,,,,,,,,,AN,,,,,,,
100,0000000668,5000,,,,003,217457,,,NT90,GBP,,X,,,,,,,,,,,vP,,,,,,,
100,0000001582,5000,,,0002,002,104898,,,0003,KRW,,,,,,,,,,,,,ut,,,,,,,
100,0000001130,2000,,,,001,632399,,,2/10NET30,CAD,,,,,,,,,,,,,MG,,,,,,,
