MANDT,EBELN,BUKRS,BSART,LIFNR,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,KDATV,ABGRU,AUTLF,WEAKT,MEMORY,KZABS,RLWRT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,MWSKZ,IHREZ,VERKF,EXNUM,UNSEZ,INCO1,INCO2,KONNR,KTPNR,ABTYP,WGLIF,KNUMV
100,0200002107,5000,UB,0000001758,2000,377,USD,1.56682,,20231013,,20250831,,,,X,,,,0003,19,50,30,2.1,1.2,V2,,,,,FCA,,,,,,9423770310
100,0200002108,1000,UB,0000001376,2000,683,USD,1.47326,,20231013,,20240615,,,,X,,,,0003,20,46,62,0.9,1.1,V1,,,,,DAP,,,,,,6907668132
100,0200002110,4000,UB,0000000596,1000,320,USD,1.3612,,20231016,,20231021,,,X,X,,,,NT30,26,52,49,0.2,0.9,V1,,,,,DAP,,,,,,5458674962
100,0200002111,5000,UB,0000000053,2000,468,USD,1.06878,,20231019,,20260108,,,,X,,,,NT90,9,50,5,2.0,0.4,V2,,,,,CFR,,,,,,1957669868
100,0200002113,2000,NB,0000001467,2000,706,USD,0.85663,,20231019,,20250718,,,X,,,,,NT30,14,13,62,1.4,0.6,,,,,,CFR,,,,,,5098636160
100,0200002113,1000,NB,0000001848,2000,685,USD,1.17107,,20231019,,20230216,,,,,,,,0002,9,8,85,1.6,0.5,V2,,,,,CFR,,,,,,0565824671
100,0200002113,1000,NB,0000001334,2000,585,USD,1.44403,,20231019,,20241231,,,,X,,,,0003,1,57,72,0.1,1.3,V2,,,,,DAT,,,,,,1333394380
100,0200002114,3000,NB,0000000895,2000,036,USD,1.05898,,20231022,,20240320,,,,X,,,,NT60,14,20,43,2.0,1.4,,,,,,DAP,,,,,,2016521599
100,0200002115,1000,ZB,0000000175,3000,472,USD,1.76532,,20231025,,20250701,,,X,,,,,2/10NET30,16,4,26,1.5,0.7,V1,,,,,FCA,,,,,,3963265788
100,0200002116,5000,NB,0000000379,2000,565,USD,1.05238,,20231026,,20221002,,,X,X,,,,0001,20,6,23,2.2,0.7,,,,,,FOB,,,,,,0010329367
100,0200002118,5000,UB,0000001601,3000,434,USD,0.76653,,20231026,,20240429,,,,X,,,,2/10NET30,29,25,26,2.1,0.1,V3,,,,,DDP,,,,,,9590975947
100,0200002118,4000,NB,0000000988,3000,141,USD,0.78537,,20231026,,20241019,,,X,,,,,0003,25,28,71,1.0,0.8,V3,,,,,EXW,,,,,,6430103453
100,0200002118,5000,ZB,0000001037,3000,870,USD,1.88675,,20231026,,20220609,,,X,,,,,NT90,27,44,76,0.3,0.7,V3,,,,,CPT,,,,,,8874060510
100,0200002119,5000,UB,0000001910,3000,918,USD,0.81132,,20231026,,20250422,,,X,,,,,0002,27,23,86,0.5,1.7,V3,,,,,DAT,,,,,,8274733968
100,0200002120,5000,ZB,0000001012,2000,856,USD,1.58645,,20231027,,20251203,,,,,,,,0001,22,23,55,2.5,1.1,V1,,,,,EXW,,,,,,1971434159
100,0200002121,3000,ZB,0000001059,2000,761,USD,1.7389,,20231030,,20211019,,,X,X,,,,0003,5,14,88,1.2,1.9,V3,,,,,FOB,,,,,,4183020250
100,0200002122,3000,ZB,0000001575,2000,414,USD,0.90586,,20231030,,20220207,,,X,,,,,0001,16,45,39,0.5,1.3,,,,,,FCA,,,,,,1605844282
100,0200002122,3000,NB,0000001322,2000,000,USD,1.5955,,20231030,,20240830,,,,X,,,,0001,17,33,40,1.7,1.2,,,,,,DDP,,,,,,6307653088
100,0200002123,2000,ZB,0000001689,3000,993,USD,1.80013,,20231102,,20260321,,,,,,,,0001,1,44,21,0.6,1.2,V2,,,,,CIP,,,,,,8509508523
100,0200002123,3000,ZB,0000001984,3000,297,USD,1.53614,,20231102,,20210914,,,X,,,,,2/10NET30,14,10,88,0.5,1.5,,,,,,FCA,,,,,,1912391080
100,0200002124,2000,NB,0000000418,2000,297,USD,1.62675,,20231102,,20211115,,,X,X,,,,0001,13,26,63,1.3,1.0,,,,,,DAP,,,,,,5332769187
100,0200002124,5000,ZB,0000001716,2000,194,USD,1.00539,,20231102,,20240923,,,,X,,,,NT60,1,26,13,1.8,0.0,V3,,,,,CIF,,,,,,8617387638
100,0200002124,2000,UB,0000001971,2000,366,USD,0.67199,,20231102,,20241020,,,X,X,,,,NT60,2,23,40,2.4,0.8,,,,,,CFR,,,,,,2386292104
100,0200002125,3000,ZB,0000000685,2000,200,USD,1.56061,,20231102,,20210711,,,,,,,,2/10NET30,15,30,32,0.3,0.6,V2,,,,,FOB,,,,,,5403212784
100,0200002125,5000,ZB,0000001117,2000,110,USD,1.04319,,20231102,,20240604,,,X,X,,,,0001,13,42,27,0.1,1.6,V3,,,,,DAP,,,,,,1358137528
100,0200002126,3000,FO,0000001042,3000,758,USD,1.42899,,20231104,,20230525,,,,X,,,,NT90,22,25,61,0.1,0.4,V3,,,,,FOB,,,,,,3238953214
100,0200002127,3000,ZB,0000000724,2000,494,USD,1.43349,,20231106,,20260128,,,X,X,,,,2/10NET30,28,41,78,0.9,0.2,,,,,,FOB,,,,,,7386685221
100,0200002128,4000,UB,0000001669,1000,620,USD,1.91917,,20231109,,20210714,,,X,X,,,,NT60,16,10,62,2.0,1.9,,,,,,CIP,,,,,,5599854646
100,0200002128,3000,UB,0000001151,1000,807,USD,0.56736,,20231109,,20240211,,,X,,,,,0001,18,28,75,2.2,1.3,V2,,,,,CIP,,,,,,2453435142
100,0200002129,4000,FO,0000001246,3000,957,USD,1.70924,,20231110,,20240506,,,X,X,,,,0003,20,28,86,0.6,1.6,,,,,,DDP,,,,,,1103688567
100,0200002132,2000,ZB,0000000977,2000,481,USD,1.74515,,20231114,,20220213,,,X,,,,,0001,1,9,2,1.7,0.6,,,,,,EXW,,,,,,3714577252
100,0200002133,5000,ZB,0000001457,2000,184,USD,1.37723,,20231114,,20220218,,,,X,,,,NT90,3,29,49,1.7,0.7,V2,,,,,EXW,,,,,,0968837552
100,0200002134,2000,FO,0000001235,2000,748,USD,1.50873,,20231116,,20240720,,,,,,,,0002,25,33,1,1.7,1.0,V3,,,,,EXW,,,,,,4025421517
100,0200002135,1000,ZB,0000001257,2000,211,USD,1.59168,,20231117,,20240827,,,,X,,,,NT30,25,58,85,0.4,1.3,,,,,,DAP,,,,,,5238080233
100,0200002135,1000,NB,0000000213,2000,400,USD,0.9574,,20231117,,20250117,,,,X,,,,NT60,18,28,0,0.1,0.8,V3,,,,,EXW,,,,,,8053386292
100,0200002139,4000,ZB,0000001146,2000,190,USD,1.71644,,20231123,,20220630,,,,,,,,0002,26,38,68,2.0,1.8,V3,,,,,CPT,,,,,,9813080582
100,0200002139,3000,UB,0000001359,2000,746,USD,0.59413,,20231123,,20210714,,,X,,,,,0003,23,32,26,2.8,1.8,V1,,,,,DAT,,,,,,5976987016
100,0200002140,3000,NB,0000000209,1000,160,USD,1.74985,,20231124,,20240325,,,X,,,,,NT60,28,31,53,0.3,1.6,V2,,,,,CFR,,,,,,7355781417
100,0200002141,3000,ZB,0000001013,2000,013,USD,1.81773,,20231126,,20240608,,,X,,,,,0002,7,58,19,0.8,1.0,V2,,,,,CIP,,,,,,8895491329
100,0200002142,2000,ZB,0000001259,2000,155,USD,1.10994,,20231128,,20260316,,,X,X,,,,NT60,21,46,18,0.1,0.5,V2,,,,,EXW,,,,,,6130187134
100,0200002142,4000,FO,0000001370,2000,490,USD,1.30395,,20231128,,20220906,,,,X,,,,0003,15,10,39,2.8,1.5,,,,,,EXW,,,,,,0991243952
100,0200002145,5000,UB,0000000181,1000,108,USD,0.97783,,20231204,,20230415,,,X,,,,,NT60,6,48,29,2.1,1.1,V2,,,,,DAT,,,,,,3178553117
100,0200002147,4000,ZB,0000001977,1000,224,USD,1.55135,,20231208,,20251018,,,X,X,,,,0002,8,3,37,0.2,1.7,V2,,,,,DAT,,,,,,7636374100
100,0200002149,4000,ZB,0000000686,1000,869,USD,0.57544,,20231211,,20230514,,,,X,,,,0001,2,5,30,1.0,1.5,,,,,,CFR,,,,,,1324409602
100,0200002151,5000,UB,0000001533,1000,223,USD,0.73692,,20231214,,20251204,,,X,X,,,,NT90,15,28,41,2.6,0.4,V3,,,,,DAP,,,,,,1523600777
100,0200002152,2000,UB,0000000944,2000,888,USD,0.887,,20231215,,20220618,,,X,X,,,,NT90,29,60,58,0.2,0.2,V1,,,,,CPT,,,,,,5150728531
100,0200002152,1000,NB,0000000858,2000,112,USD,1.52129,,20231215,,20231026,,,,X,,,,0001,1,44,86,2.4,1.0,V1,,,,,FCA,,,,,,2274637635
100,0200002152,5000,FO,0000001519,2000,486,USD,0.51104,,20231215,,20210824,,,,,,,,NT90,29,48,55,0.5,0.6,V1,,,,,FCA,,,,,,0130507173
100,0200002152,2000,NB,0000001464,2000,283,USD,1.28303,,20231215,,20240623,,,X,,,,,2/10NET30,11,31,32,1.0,1.0,,,,,,FOB,,,,,,3251794506
100,0200002155,3000,NB,0000000093,3000,161,USD,0.86634,,20231221,,20230516,,,,X,,,,2/10NET30,14,0,57,0.5,0.6,V2,,,,,CIP,,,,,,8842355139
100,0200002156,1000,NB,0000001864,2000,591,USD,1.67118,,20231224,,20260622,,,,X,,,,0001,15,27,66,3.0,0.3,V3,,,,,DAP,,,,,,1266478026
100,0200002156,2000,ZB,0000001134,2000,861,USD,0.79855,,20231224,,20240916,,,,,,,,NT90,6,0,30,0.8,1.7,V2,,,,,FCA,,,,,,8632035348
100,0200002158,1000,ZB,0000000651,2000,488,USD,1.61668,,20231228,,20250401,,,,X,,,,0002,3,31,58,2.8,1.7,V1,,,,,CIF,,,,,,9953064325
100,0200002158,1000,UB,0000000511,2000,444,USD,0.84218,,20231228,,20241125,,,X,X,,,,0001,2,13,68,1.5,1.4,V1,,,,,DAT,,,,,,4300005996
100,0200002159,5000,ZB,0000000968,1000,965,USD,1.77481,,20231228,,20230331,,,X,,,,,0002,21,47,77,1.6,0.5,V3,,,,,FOB,,,,,,2815381251
100,0200002159,3000,ZB,0000001481,1000,630,USD,1.17144,,20231228,,20221106,,,,,,,,0001,5,18,75,2.8,1.6,,,,,,CIF,,,,,,1017245975
100,0200002160,5000,ZB,0000000561,3000,349,USD,1.91938,,20231229,,20250828,,,,,,,,NT30,16,42,84,0.5,0.3,V2,,,,,FCA,,,,,,6175966887
200,0200002162,4000,ZB,0000001579,1000,285,USD,0.97976,,20231231,,20230521,,,,X,,,,NT30,15,4,7,2.3,0.8,V3,,,,,CIF,,,,,,6590997380
100,0200002162,2000,ZB,0000000624,1000,387,USD,0.9064,,20231231,,20260519,,,X,,,,,2/10NET30,0,14,51,1.6,1.7,,,,,,CIP,,,,,,9191038729
100,0200002163,1000,UB,0000000985,3000,219,USD,1.66451,,20240102,,20220906,,,,X,,,,2/10NET30,19,40,74,2.3,1.3,V1,,,,,CPT,,,,,,6436300288
100,0200002165,2000,UB,0000001147,2000,459,USD,0.51495,,20240106,,20220513,,,X,X,,,,NT60,8,29,71,0.7,2.0,,,,,,EXW,,,,,,1318321795
100,0200002165,2000,UB,0000000392,2000,742,USD,0.74236,,20240106,,20220407,,,X,X,,,,2/10NET30,2,54,83,2.8,0.9,,,,,,CIP,,,,,,9954686903
100,0200002166,5000,NB,0000001933,2000,830,USD,0.80413,,20240106,,20230817,,,X,,,,,NT90,22,36,36,2.0,0.1,V3,,,,,CIF,,,,,,7887895248
100,0200002168,3000,ZB,0000001683,2000,557,USD,1.04735,,20240106,,20250614,,,,,,,,0002,2,29,18,1.0,0.6,,,,,,DAT,,,,,,9221762343
100,0200002169,2000,UB,0000001697,3000,511,USD,1.9225,,20240109,,20230610,,,,,,,,NT60,24,30,13,2.2,1.3,V3,,,,,FCA,,,,,,7352844204
100,0200002170,4000,UB,0000001154,2000,242,USD,1.17393,,20240111,,20220901,,,,,,,,2/10NET30,9,46,16,2.2,0.7,V3,,,,,DAP,,,,,,2710274251
100,0200002170,4000,ZB,0000000281,2000,334,USD,1.42095,,20240111,,20251031,,,,X,,,,0003,7,26,37,2.9,0.6,V3,,,,,DAP,,,,,,5762894126
100,0200002170,1000,UB,0000001153,2000,453,USD,1.84334,,20240111,,20250411,,,,X,,,,2/10NET30,6,17,0,2.3,0.7,V3,,,,,DAP,,,,,,8770558478
100,0200002172,4000,FO,0000001350,1000,123,USD,1.55069,,20240111,,20230508,,,,,,,,0001,27,59,77,1.0,0.2,V3,,,,,DDP,,,,,,6680511465
100,0200002173,1000,UB,0000000205,2000,442,USD,1.21686,,20240111,,20230710,,,,,,,,0002,9,3,24,2.2,0.9,V3,,,,,DAT,,,,,,2327130297
100,0200002175,5000,FO,0000000946,3000,784,USD,1.50197,,20240113,,20251201,,,X,X,,,,NT90,28,17,63,1.4,1.9,V2,,,,,FOB,,,,,,3890565167
100,0200002175,5000,ZB,0000000007,3000,565,USD,1.1117,,20240113,,20211030,,,X,X,,,,NT60,5,26,80,1.9,0.7,V2,,,,,CFR,,,,,,0427510260
100,0200002175,2000,FO,0000000725,3000,587,USD,1.27496,,20240113,,20250223,,,X,X,,,,0002,9,48,27,0.2,0.6,V1,,,,,CIF,,,,,,6039521387
100,0200002177,2000,ZB,0000000827,2000,511,USD,1.69987,,20240118,,20251109,,,X,X,,,,NT60,1,24,40,1.2,0.2,V2,,,,,FCA,,,,,,5656166554
100,0200002178,5000,FO,0000000915,2000,207,USD,1.50981,,20240119,,20220918,,,X,,,,,NT90,13,29,68,0.3,1.2,V2,,,,,CPT,,,,,,1311438917
100,0200002180,4000,NB,0000000895,2000,441,USD,1.52725,,20240122,,20241104,,,X,X,,,,0003,20,50,58,2.3,1.9,V2,,,,,CIF,,,,,,5355885894
100,0200002180,4000,NB,0000000922,2000,244,USD,0.77744,,20240122,,20240421,,,X,,,,,NT90,2,33,32,1.9,1.7,V1,,,,,CIF,,,,,,2759855145
100,0200002182,5000,ZB,0000000733,1000,911,USD,1.35694,,20240125,,20250208,,,X,,,,,0001,10,59,20,1.8,0.2,V2,,,,,CPT,,,,,,8054525967
100,0200002182,1000,FO,0000002000,1000,654,USD,1.31551,,20240125,,20230813,,,X,X,,,,NT60,13,21,43,0.4,1.4,,,,,,DAP,,,,,,2999853512
100,0200002182,1000,UB,0000000268,1000,821,USD,1.34229,,20240125,,20251102,,,,,,,,2/10NET30,4,5,61,1.0,1.7,V2,,,,,FCA,,,,,,2496888926
100,0200002184,1000,ZB,0000000960,1000,839,USD,1.14785,,20240128,,20260103,,,,X,,,,NT30,21,15,81,2.4,0.9,,,,,,DAP,,,,,,5197633656
100,0200002185,2000,FO,0000001516,2000,162,USD,1.5201,,20240130,,20241011,,,X,,,,,0003,21,18,66,2.4,0.7,V1,,,,,DAT,,,,,,5973931330
100,0200002187,4000,UB,0000001404,2000,364,USD,0.77225,,20240202,,20221213,,,X,X,,,,2/10NET30,25,39,5,2.1,1.4,V2,,,,,FCA,,,,,,1466064906
100,0200002189,4000,ZB,0000001341,2000,433,USD,1.67814,,20240206,,20250720,,,X,X,,,,0003,22,36,43,2.6,0.8,V3,,,,,DAT,,,,,,6684059525
100,0200002190,3000,NB,0000001078,3000,417,USD,0.55119,,20240209,,20221220,,,,,,,,NT60,13,56,3,1.8,1.2,,,,,,DAP,,,,,,4119616458
100,0200002191,5000,ZB,0000000349,2000,838,USD,0.60912,,20240211,,20230417,,,,,,,,2/10NET30,2,32,35,1.4,0.5,V1,,,,,CIF,,,,,,0617315025
100,0200002193,5000,FO,0000000705,2000,404,USD,0.79315,,20240214,,20241010,,,,X,,,,0003,11,22,30,3.0,0.6,V3,,,,,DAP,,,,,,6191843029
100,0200002194,3000,UB,0000001149,2000,905,USD,0.80519,,20240214,,20250803,,,X,,,,,0001,14,10,89,0.2,0.6,V2,,,,,EXW,,,,,,2714841035
100,0200002195,5000,ZB,0000001266,2000,485,USD,0.60606,,20240214,,20211015,,,X,X,,,,NT90,24,54,69,2.1,0.6,,,,,,EXW,,,,,,0666936324
100,0200002197,5000,ZB,0000000474,3000,027,USD,1.33911,,20240216,,20250707,,,,,,,,0002,3,44,30,1.8,0.9,V1,,,,,CIP,,,,,,2675952391
100,0200002198,2000,NB,0000000045,2000,512,USD,0.50099,,20240218,,20251222,,,X,,,,,NT90,8,57,59,1.2,2.0,V1,,,,,DDP,,,,,,4617719787
100,0200002199,4000,NB,9999999999,2000,732,USD,0.73341,,20240220,,20240227,,,X,X,,,,NT30,16,27,7,2.1,0.9,V1,,,,,DDP,,,,,,6974907436
100,0200002201,3000,UB,0000001315,3000,914,USD,1.92273,,20240225,,20241107,,,X,,,,,0003,7,1,10,2.3,1.0,V2,,,,,CIP,,,,,,5286517186
100,0200002202,5000,FO,0000001298,2000,502,USD,1.23992,,20240225,,20230105,,,,X,,,,NT60,28,12,13,1.1,1.4,V1,,,,,CIF,,,,,,6426850141
100,0200002202,5000,NB,0000000100,2000,581,USD,1.49817,,20240225,,20260109,,,,X,,,,NT90,25,23,77,2.8,0.0,V1,,,,,EXW,,,,,,8655060567
100,0200002203,5000,ZB,0000000412,2000,444,USD,1.95218,,20240225,,20250513,,,,,,,,NT60,5,8,38,2.5,0.2,V3,,,,,DAP,,,,,,0164827917
100,0200002205,1000,NB,0000000250,2000,856,USD,0.54294,,20240301,,20260526,,,X,,,,,0003,3,6,53,1.7,0.5,V3,,,,,CFR,,,,,,0635331463
100,0200002206,2000,FO,0000001484,1000,560,USD,1.24011,,20240302,,20260622,,,,X,,,,NT60,25,17,3,2.7,1.1,V2,,,,,DAT,,,,,,8396609713
100,0200002207,5000,NB,0000001992,1000,865,USD,0.80926,,20240303,,20230416,,,,,,,,NT60,15,39,18,2.5,1.9,,,,,,DAT,,,,,,6790117443
100,0200002208,1000,FO,0000001471,3000,228,USD,0.7423,,20240303,,20230520,,,X,,,,,0001,29,10,89,2.5,1.1,V2,,,,,FCA,,,,,,8317545725
100,0200002209,2000,ZB,0000000438,1000,607,USD,1.48315,,20240304,,20211115,,,,X,,,,NT30,27,33,6,0.9,1.2,V1,,,,,EXW,,,,,,9766020092
100,0200002210,4000,FO,0000000446,1000,026,USD,1.44138,,20240304,,20230508,,,X,X,,,,NT90,24,51,59,1.2,1.3,V3,,,,,FOB,,,,,,6592565099
100,0200002211,3000,NB,0000001103,3000,796,USD,0.88872,,20240304,,20221104,,,,,,,,2/10NET30,4,1,31,2.8,0.3,V1,,,,,CPT,,,,,,9839415752
100,0200002211,2000,ZB,0000000674,3000,646,USD,1.14954,,20240304,,20211028,,,X,,,,,NT30,20,32,2,1.6,0.9,V3,,,,,FOB,,,,,,4589723546
100,0200002213,3000,UB,0000000810,2000,450,USD,1.47771,,20240306,,20221127,,,X,X,,,,0001,7,30,68,1.1,0.7,V2,,,,,FOB,,,,,,6651292138
100,0200002214,5000,UB,0000001626,3000,351,USD,1.65922,,20240309,,20260331,,,,,,,,0001,24,1,10,1.1,1.4,V3,,,,,DAT,,,,,,5151115439
100,0200002214,1000,NB,0000000364,3000,995,USD,0.66922,,20240309,,20251227,,,,,,,,NT90,17,48,73,0.5,1.6,V3,,,,,CIP,,,,,,7872478761
100,0200002215,5000,NB,0000000799,1000,834,USD,1.80945,,20240311,,20260409,,,,,,,,2/10NET30,7,19,13,2.4,1.4,V3,,,,,CPT,,,,,,0223601316
100,0200002216,3000,UB,0000001723,1000,596,USD,0.9174,,20240311,,20240321,,,X,X,,,,NT60,4,9,42,1.9,1.7,V2,,,,,DAP,,,,,,5060277074
100,0200002217,3000,ZB,0000000155,3000,306,USD,1.46353,,20240314,,20220615,,,,X,,,,NT60,5,46,66,1.9,0.1,V3,,,,,EXW,,,,,,5577365869
100,0200002219,2000,ZB,0000000440,2000,624,USD,1.11185,,20240319,,20250907,,,X,,,,,NT60,16,9,1,2.5,0.6,,,,,,CIF,,,,,,5955970669
100,0200002219,4000,FO,0000000876,2000,536,USD,0.54555,,20240319,,20251224,,,X,,,,,2/10NET30,26,31,19,0.7,0.6,V1,,,,,CIP,,,,,,2048463932
100,0200002220,1000,FO,0000000135,2000,356,USD,1.29099,,20240320,,20250615,,,X,,,,,0002,28,0,53,1.8,1.0,V1,,,,,DDP,,,,,,1635667807
100,0200002221,2000,UB,0000001644,3000,636,USD,0.80099,,20240323,,20221207,,,X,X,,,,0002,28,42,25,1.9,0.4,V1,,,,,CFR,,,,,,7397695245
100,0200002222,5000,FO,0000001339,3000,330,USD,1.39144,,20240325,,20250812,,,X,X,,,,2/10NET30,7,35,2,1.3,0.2,V3,,,,,DAP,,,,,,4837013429
100,0200002222,2000,FO,0000000574,3000,277,USD,1.10758,,20240325,,20231208,,,,,,,,0003,15,17,21,2.6,0.1,V1,,,,,EXW,,,,,,6598278183
100,0200002223,4000,NB,0000001999,1000,904,USD,1.32731,,20240327,,20220317,,,X,,,,,0002,3,19,8,1.1,0.8,V2,,,,,CIP,,,,,,1418756552
100,0200002224,3000,ZB,0000000540,3000,128,USD,1.63443,,20240330,,20231027,,,X,X,,,,0001,23,54,89,2.1,0.9,V3,,,,,DAT,,,,,,7723578318
100,0200002226,5000,UB,0000001954,3000,210,USD,0.58803,,20240402,,20250227,,,X,X,,,,NT90,27,1,52,3.0,1.5,,,,,,FOB,,,,,,4289406081
100,0200002227,1000,UB,0000001405,2000,441,USD,1.688,,20240404,,20230406,,,,X,,,,NT90,27,56,1,2.0,0.2,V2,,,,,CIF,,,,,,5048756890
100,0200002228,1000,NB,0000001148,1000,205,USD,0.81686,,20240407,,20260621,,,,X,,,,NT30,18,16,27,0.7,0.7,V3,,,,,DAP,,,,,,1617187590
100,0200002229,1000,NB,0000001160,2000,556,USD,1.48785,,20240410,,20220217,,,X,X,,,,NT30,0,2,9,1.5,1.5,V1,,,,,DAP,,,,,,8867366789
100,0200002231,2000,FO,0000000345,1000,147,USD,1.85081,,20240413,,20240415,,,,,,,,0001,18,23,10,1.6,0.1,V2,,,,,CIF,,,,,,0908444627
100,0200002232,1000,NB,0000000553,3000,730,USD,0.79432,,20240414,,20220429,,,X,X,,,,NT60,9,37,4,1.2,0.1,,,,,,DAP,,,,,,2130299259
100,0200002232,3000,FO,0000001986,3000,129,USD,1.89073,,20240414,,20220928,,,X,,,,,0003,16,13,35,1.0,1.6,V1,,,,,FOB,,,,,,6476469444
100,0200002233,4000,NB,0000001689,3000,087,USD,1.46751,,20240414,,20250929,,,X,X,,,,0002,5,56,64,2.3,0.1,V3,,,,,DAT,,,,,,1037659704
100,0200002233,1000,FO,0000001279,3000,772,USD,0.52397,,20240414,,20230408,,,,,,,,NT30,18,45,14,1.1,0.7,V1,,,,,EXW,,,,,,7750167516
100,0200002234,3000,FO,0000000535,2000,669,USD,0.73481,,20240417,,20220616,,,X,,,,,NT90,25,56,20,0.2,0.2,V1,,,,,EXW,,,,,,5038516686
100,0200002234,1000,ZB,0000001337,2000,051,USD,1.89468,,20240417,,20250103,,,X,X,,,,0001,22,22,16,1.7,1.7,V1,,,,,CFR,,,,,,7008705414
100,0200002235,2000,ZB,0000000723,2000,899,USD,1.90145,,20240418,,20210625,,,,X,,,,0002,27,28,58,1.7,0.4,V3,,,,,FOB,,,,,,1518734307
100,0200002236,3000,ZB,0000000857,1000,442,USD,1.73107,,20240420,,20230219,,,,X,,,,0003,27,60,26,2.9,2.0,,,,,,CFR,,,,,,5454411963
100,0200002236,5000,ZB,0000000451,1000,159,USD,1.27103,,20240420,,20220521,,,,X,,,,2/10NET30,21,17,89,2.4,0.4,V3,,,,,DAP,,,,,,2833529592
100,0200002236,2000,FO,0000001618,1000,943,USD,0.65062,,20240420,,20210803,,,,X,,,,NT60,14,0,67,1.0,0.4,V1,,,,,FOB,,,,,,5325584109
100,0200002239,2000,NB,0000000093,2000,053,USD,0.65125,,20240424,,20260116,,,X,,,,,2/10NET30,29,46,77,1.0,1.0,,,,,,DAP,,,,,,9273381386
100,0200002240,1000,UB,0000001574,3000,337,USD,0.699,,20240424,,20250907,,,,,,,,NT90,0,47,44,1.9,1.4,V1,,,,,CIF,,,,,,5057210332
100,0200002241,3000,ZB,0000001860,3000,026,USD,0.78899,,20240425,,20251126,,,,,,,,0003,5,48,71,1.4,1.2,V2,,,,,FCA,,,,,,0603031011
100,0200002242,3000,NB,0000000905,2000,296,USD,1.62415,,20240425,,20240715,,,,X,,,,0002,28,56,0,2.4,1.4,V2,,,,,CPT,,,,,,8805491187
100,0200002244,1000,UB,0000000698,3000,280,USD,0.95024,,20240429,,20260227,,,X,X,,,,0003,6,59,46,2.0,2.0,,,,,,FOB,,,,,,7146147695
100,0200002245,5000,ZB,0000000987,2000,179,USD,1.92583,,20240502,,20210905,,,,X,,,,NT30,26,5,25,2.6,0.9,,,,,,CIP,,,,,,6825531126
100,0200002246,4000,FO,0000000881,2000,626,USD,1.46578,,20240503,,20210924,,,,X,,,,0003,15,22,2,1.9,0.6,V2,,,,,DAP,,,,,,2011398248
100,0200002247,4000,ZB,0000001096,3000,758,USD,1.32633,,20240504,,20230126,,,X,X,,,,0003,13,58,28,0.6,0.5,,,,,,CIF,,,,,,3392553200
100,0200002248,3000,ZB,0000001161,2000,895,USD,0.52569,,20240506,,20210802,,,X,,,,,NT60,22,30,30,0.5,0.6,,,,,,CIF,,,,,,8003185556
100,0200002250,5000,UB,0000000189,3000,402,USD,1.0921,,20240506,,20240108,,,X,,,,,NT60,28,44,48,0.9,0.4,V3,,,,,FOB,,,,,,9712335325
100,0200002250,1000,NB,0000000028,3000,640,USD,0.87562,,20240506,,20240510,,,X,X,,,,NT60,14,7,80,0.1,1.3,V2,,,,,CPT,,,,,,2118425707
100,0200002251,4000,ZB,0000000233,2000,627,USD,1.71025,,20240507,,20241128,,,,,,,,0003,30,54,40,1.7,0.9,V3,,,,,DAP,,,,,,6118344177
100,0200002251,4000,FO,0000000601,2000,118,USD,1.40866,,20240507,,20241105,,,,X,,,,0002,20,24,5,0.3,1.1,,,,,,FOB,,,,,,9708265524
100,0200002252,3000,NB,0000000854,2000,768,USD,1.79634,,20240509,,20220516,,,,X,,,,0003,7,1,64,2.3,0.4,,,,,,CFR,,,,,,4301271316
100,0200002254,4000,FO,0000001765,2000,255,USD,1.41772,,20240514,,20241102,,,X,X,,,,NT30,24,30,45,0.4,1.8,,,,,,FOB,,,,,,7721274133
100,0200002255,1000,NB,0000001698,1000,448,USD,1.96011,,20240516,,20220402,,,X,,,,,NT30,2,37,49,2.1,1.6,V2,,,,,FOB,,,,,,1476781747
100,0200002257,2000,FO,0000001816,2000,137,USD,0.52895,,20240519,,20211226,,,X,X,,,,0003,27,5,10,1.6,0.1,V3,,,,,CFR,,,,,,8585807700
100,0200002258,3000,UB,0000001890,2000,788,USD,1.83008,,20240519,,20230814,,,X,X,,,,2/10NET30,13,56,19,2.3,1.1,,,,,,CIP,,,,,,6138595362
100,0200002259,5000,NB,0000001049,2000,300,USD,1.63935,,20240521,,20251206,,,X,X,,,,0002,20,11,35,0.4,1.4,V2,,,,,DDP,,,,,,0851749716
100,0200002261,4000,UB,0000000749,2000,997,USD,1.16694,,20240522,,20240228,,,X,,,,,NT90,18,7,8,0.4,1.1,,,,,,DAP,,,,,,4830929884
100,0200002263,2000,ZB,0000001414,3000,112,USD,1.63567,,20240524,,20240728,,,,,,,,NT60,0,5,64,0.9,0.6,V1,,,,,CIF,,,,,,8130999197
100,0200002264,1000,NB,0000000531,2000,441,USD,0.85885,,20240527,,20231010,,,,X,,,,0002,22,9,69,1.3,0.1,V3,,,,,FOB,,,,,,9041336136
100,0200002265,5000,ZB,0000000755,1000,790,USD,1.05427,,20240528,,20250826,,,,,,,,NT60,13,3,42,2.2,1.0,V3,,,,,EXW,,,,,,5434223305
