MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,DISMM,DISPO,DISLS,BERID,BSTMI,MINBE,EISBE,MABST,STRGR,LGPRO,LGFSB,HERKL,INSMK,SSQSS,MTVFP,KZAUS,AUSDT,NFMAT,MFLHN,KZBED,LGPBE,LGOBE,INSMK2
100,CM-FL-V00,1000,,,,,,,A,,225,PD,igt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000256,4000,,,,,,,B,,332,,hhh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000452,3000,,,,,,,,,854,,gkY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001788,5001,,,,,,,A,,463,PD,mlV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001069,1001,,,,,,,B,,685,MRP,zBj,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001142,4000,,,,,,,A,,889,VB,ryR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001692,5001,,,,,,,C,,258,MRP,aPg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001071,3001,,,,,,,C,,284,VB,ebp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001009,2000,,,,,,,C,,227,,yPa,,,,,,,,,,,,,,,,,,,,,
100,MAT0001693,3001,,,,,,,,,938,,mOq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000281,1000,,,,,,,A,,133,MRP,nhV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001503,2001,,,,,,,B,,264,,RDq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001221,4000,,,,,,,B,,557,VB,Wsl,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001353,2000,,,,,,,,,489,VB,OIS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001225,1001,,,,,,,C,,242,PD,PdB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000252,5000,,,,,,,,,438,,MpC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000225,2001,,,,,,,A,,048,PD,tPt,,,,,,,,,,,,,,,,,,,,,
100,MAT0001289,5000,,,,,,,C,,948,VB,yyl,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001191,3000,,,,,,,B,,977,PD,rGT,,,,,,,,,,,,,,,,,,,,,
100,MAT0000023,4000,,,,,,,,,902,,YTH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001885,1001,,,,,,,C,,636,PD,RsU,,,,,,,,,,,,,,,,,,,,,
100,MAT0000809,3000,,,,,,,C,,779,VB,wgR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000357,4000,,,,,,,C,,972,MRP,RoE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001319,5001,,,,,,,,,882,PD,ymM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001569,4000,,,,,,,B,,780,PD,ryP,,,,,,,,,,,,,,,,,,,,,
100,MAT0001829,1002,,,,,,,C,,800,MRP,XcO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000969,5001,,,,,,,B,,530,PD,awx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000668,2000,,,,,,,B,,670,PD,KmJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001393,4000,,,,,,,C,,951,PD,VJb,,,,,,,,,,,,,,,,,,,,,
100,MAT0000353,2001,,,,,,,C,,367,,ZKx,,,,,,,,,,,,,,,,,,,,,
100,MAT0000633,3001,,,,,,,A,,238,VB,kpJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001219,2000,,,,,,,A,,666,MRP,nph,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000385,3001,,,,,,,C,,641,MRP,iGO,,,,,,,,,,,,,,,,,,,,,
100,MAT0001560,1001,,,,,,,C,,549,,OzQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000705,1000,,,,,,,C,,504,VB,tTk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000217,3001,,,,,,,A,,632,VB,XTZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000082,5000,,,,,,,A,,094,MRP,LOx,,,,,,,,,,,,,,,,,,,,,
100,MAT0000499,5000,,,,,,,,,983,,tLX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000086,1001,,,,,,,B,,766,VB,TnB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001644,1002,,,,,,,B,,803,PD,IUV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001950,4000,,,,,,,B,,747,MRP,WbD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000252,3001,,,,,,,,,577,PD,pVk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000606,4000,,,,,,,C,,547,PD,GeT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001206,3001,,,,,,,B,,393,PD,cIR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001047,5000,,,,,,,B,,033,MRP,mFT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000420,5000,,,,,,,C,,686,,qyh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001210,4000,,,,,,,A,,697,VB,DRJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001782,2000,,,,,,,C,,862,VB,HYR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001355,1001,,,,,,,,,321,PD,Szo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000524,2001,,,,,,,A,,663,MRP,HjF,,,,,,,,,,,,,,,,,,,,,
100,MAT0000806,5000,,,,,,,C,,529,PD,upC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001490,5001,,,,,,,C,,373,PD,RrT,,,,,,,,,,,,,,,,,,,,,
100,MAT0001291,1001,,,,,,,B,,817,MRP,YtK,,,,,,,,,,,,,,,,,,,,,
100,MAT0001674,5000,,,,,,,,,911,MRP,cth,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001249,5000,,,,,,,A,,454,PD,Suf,,,,,,,,,,,,,,,,,,,,,
100,MAT0000832,2001,,,,,,,B,,092,MRP,nKr,,,,,,,,,,,,,,,,,,,,,
100,MAT0000536,2000,,,,,,,A,,540,MRP,hNu,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000708,3000,,,,,,,,,316,MRP,gte,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001514,3001,,,,,,,C,,264,PD,NIt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000119,1000,,,,,,,A,,725,VB,oJA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001498,3001,,,,,,,,,878,MRP,fON,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001215,3001,,,,,,,,,560,MRP,KjB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000211,1000,,,,,,,B,,266,PD,Div,,,,,,,,,,,,,,,,,,,,,
100,MAT0000751,5001,,,,,,,B,,136,PD,BFq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001143,2000,,,,,,,,,042,,nEI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001780,1001,,,,,,,A,,092,VB,rMQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000865,3001,,,,,,,A,,017,VB,KTV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000846,3000,,,,,,,,,775,,cjK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000123,3000,,,,,,,B,,399,PD,BnN,,,,,,,,,,,,,,,,,,,,,
100,MAT0000885,2000,,,,,,,A,,767,PD,dKr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000298,4000,,,,,,,A,,406,,PGw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001104,5001,,,,,,,C,,717,PD,fID,,,,,,,,,,,,,,,,,,,,,
100,MAT0001200,5001,,,,,,,,,671,PD,viW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001196,5000,,,,,,,A,,864,PD,YDo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001257,5001,,,,,,,C,,777,,HHn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000874,3000,,,,,,,C,,524,MRP,kUu,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000054,1001,,,,,,,,,491,VB,Gzn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000974,2000,,,,,,,,,668,VB,fGr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000775,2001,,,,,,,C,,643,MRP,TKO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000041,3000,,,,,,,C,,307,MRP,kMb,,,,,,,,,,,,,,,,,,,,,
100,MAT0001042,1002,,,,,,,,,966,PD,YWN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001726,1000,,,,,,,A,,671,PD,ArG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001424,5001,,,,,,,A,,428,PD,eAN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001479,4000,,,,,,,A,,361,MRP,CLN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001544,5001,,,,,,,C,,263,VB,GCn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000136,1002,,,,,,,A,,519,VB,QWT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001620,3000,,,,,,,C,,126,PD,Vsq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000891,2001,,,,,,,,,942,,khG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000179,1000,,,,,,,,,670,VB,ZHV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001587,2000,,,,,,,C,,654,,mTy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001480,1001,,,,,,,,,230,,hwl,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000255,2001,,,,,,,C,,163,,xuG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001733,2000,,,,,,,A,,267,MRP,zuu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000628,2000,,,,,,,C,,805,VB,ugq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000560,3000,,,,,,,,,841,MRP,NmW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001744,4000,,,,,,,,,589,PD,Qbt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000925,5001,,,,,,,B,,299,PD,eJt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000927,3000,,,,,,,,,606,MRP,TgX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001049,1002,,,,,,,B,,538,,zKh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000657,1001,,,,,,,C,,632,PD,uIG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001240,4000,,,,,,,B,,322,,xxl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000310,4000,,,,,,,C,,346,,oeS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000160,5001,,,,,,,B,,741,,gNp,,,,,,,,,,,,,,,,,,,,,
100,MAT0001877,2001,,,,,,,C,,500,VB,LAD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001077,4000,,,,,,,B,,530,MRP,SEa,,,,,,,,,,,,,,,,,,,,,
100,MAT0000495,3001,,,,,,,A,,876,,kJY,,,,,,,,,,,,,,,,,,,,,
100,MAT0001508,3000,,,,,,,C,,929,MRP,qzu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000560,1002,,,,,,,C,,670,PD,KHi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000122,2001,,,,,,,C,,213,VB,jGE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001646,1001,,,,,,,C,,342,VB,SIp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001111,5001,,,,,,,B,,019,,utf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000563,5000,,,,,,,A,,726,PD,Pij,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000801,2001,,,,,,,A,,945,MRP,XdB,,,,,,,,,,,,,,,,,,,,,
100,MAT0000992,3000,,,,,,,C,,875,PD,LnR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001670,5001,,,,,,,A,,934,,oyf,,,,,,,,,,,,,,,,,,,,,
100,MAT0000802,5001,,,,,,,,,917,MRP,XzF,,,,,,,,,,,,,,,,,,,,,
100,MAT0000529,5000,,,,,,,A,,011,,SSN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000666,5001,,,,,,,B,,769,PD,TKk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000506,1002,,,,,,,B,,516,VB,AVu,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001306,3001,,,,,,,C,,707,PD,uLE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000916,5001,,,,,,,A,,797,PD,fTL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000347,2001,,,,,,,B,,032,PD,wXJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000595,2001,,,,,,,A,,381,VB,CSL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001267,5001,,,,,,,B,,071,VB,EkX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001251,2000,,,,,,,A,,309,MRP,aKq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001868,1000,,,,,,,B,,163,PD,vmD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001083,3001,,,,,,,A,,166,VB,Ced,,,,,,,,,,,,,,,,,,,,,
100,MAT0000943,4000,,,,,,,,,440,VB,Jym,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001199,1002,,,,,,,,,595,MRP,AgL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000244,1001,,,,,,,C,,884,,Nuj,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000846,5000,,,,,,,C,,518,VB,wVk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000728,1001,,,,,,,A,,931,PD,TND,,,,,,,,,,,,,,,,,,,,,
100,MAT0000472,5000,,,,,,,C,,248,MRP,Ysa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001149,4000,,,,,,,B,,207,PD,rDr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001593,1001,,,,,,,,,936,MRP,jeL,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000841,1001,,,,,,,B,,758,PD,hvd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000551,5000,,,,,,,B,,444,MRP,rjf,,,,,,,,,,,,,,,,,,,,,
100,MZ-FG-P010,1000,,,,,,,B,,253,VB,EFo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000511,2000,,,,,,,B,,438,VB,CXX,,,,,,,,,,,,,,,,,,,,,
100,MZ-FG-R300,3000,,,,,,,,,958,VB,tFv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000722,3001,,,,,,,,,834,,Tny,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000599,2001,,,,,,,,,032,VB,YXP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001742,5001,,,,,,,A,,341,PD,kZy,,,,,,,,,,,,,,,,,,,,,
100,MAT0001341,2001,,,,,,,B,,573,,Ext,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001831,2001,,,,,,,A,,999,PD,Swf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001813,1001,,,,,,,A,,833,PD,wpa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001854,2000,,,,,,,A,,895,MRP,aTw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001549,1000,,,,,,,C,,805,MRP,rBC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001222,1002,,,,,,,B,,721,PD,RPJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000176,5000,,,,,,,B,,354,,pwm,,,,,,,,,,,,,,,,,,,,,
100,MAT0000480,1002,,,,,,,B,,435,PD,sYk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001582,2001,,,,,,,A,,946,,vLU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001364,1001,,,,,,,A,,731,MRP,PNQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001125,2000,,,,,,,A,,830,,huF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001671,3000,,,,,,,A,,031,VB,WrT,,,,,,,,,,,,,,,,,,,,,
100,MAT0000080,2001,,,,,,,C,,492,VB,knJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001028,1001,,,,,,,C,,549,VB,elw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001178,5000,,,,,,,C,,419,MRP,lRm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001544,1002,,,,,,,C,,492,MRP,lfR,,,,,,,,,,,,,,,,,,,,,
100,MAT0000679,1001,,,,,,,C,,410,VB,mTm,,,,,,,,,,,,,,,,,,,,,
100,MAT0001205,1001,,,,,,,B,,687,PD,dSJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000747,4000,,,,,,,A,,951,PD,hIQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001265,2001,,,,,,,C,,691,MRP,qhc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001028,1001,,,,,,,C,,232,,zgy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000818,1001,,,,,,,B,,537,,uyu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000931,3000,,,,,,,A,,929,,SIv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001538,1000,,,,,,,C,,624,PD,Gaf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001125,3001,,,,,,,,,420,PD,qcx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001350,1002,,,,,,,B,,887,PD,gix,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001498,3001,,,,,,,A,,913,MRP,HxE,,,,,,,,,,,,,,,,,,,,,
100,MAT0000230,1001,,,,,,,A,,249,PD,dHk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000421,1000,,,,,,,C,,001,,IJi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001676,1001,,,,,,,A,,525,VB,IjG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000532,2000,,,,,,,B,,204,VB,IUM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000550,4000,,,,,,,C,,065,,Maw,,,,,,,,,,,,,,,,,,,,,
100,MAT0001663,5001,,,,,,,,,803,,yGd,,,,,,,,,,,,,,,,,,,,,
100,MAT0001944,5000,,,,,,,,,676,,Ice,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000719,3000,,,,,,,C,,001,,ymJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000934,3001,,,,,,,C,,075,,wVc,,,,,,,,,,,,,,,,,,,,,
100,MAT0000720,5001,,,,,,,C,,972,MRP,MnU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001600,5000,,,,,,,C,,257,PD,KFo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001277,5000,,,,,,,A,,198,PD,mjB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001115,1002,,,,,,,A,,778,,smZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000428,2000,,,,,,,C,,378,VB,nsh,,,,,,,,,,,,,,,,,,,,,
100,MAT0000014,2000,,,,,,,C,,320,MRP,lGi,,,,,,,,,,,,,,,,,,,,,
100,MAT0000589,1002,,,,,,,C,,547,,Zki,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001874,1000,,,,,,,,,479,,FCh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000366,2001,,,,,,,B,,681,MRP,dvY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001483,4000,,,,,,,B,,022,MRP,GUv,,,,,,,,,,,,,,,,,,,,,
100,MAT0001212,5000,,,,,,,B,,856,MRP,ITA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001615,2000,,,,,,,B,,417,,xbh,,,,,,,,,,,,,,,,,,,,,
100,MAT0000975,1000,,,,,,,A,,429,PD,cfe,,,,,,,,,,,,,,,,,,,,,
100,MAT0000087,5000,,,,,,,,,350,VB,xkA,,,,,,,,,,,,,,,,,,,,,
100,MAT0000511,1001,,,,,,,C,,233,MRP,sap,,,,,,,,,,,,,,,,,,,,,
100,MAT0000827,1002,,,,,,,A,,512,,OmZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000018,2001,,,,,,,A,,395,MRP,HVD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001814,2000,,,,,,,B,,756,,HUk,,,,,,,,,,,,,,,,,,,,,
100,MAT0001424,5000,,,,,,,C,,614,PD,DMa,,,,,,,,,,,,,,,,,,,,,
100,MAT0000609,5001,,,,,,,C,,817,MRP,XDE,,,,,,,,,,,,,,,,,,,,,
100,MZ-TG-A27,1000,,,,,,,B,,193,,Mgn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000060,1002,,,,,,,C,,215,,goe,,,,,,,,,,,,,,,,,,,,,
100,MAT0000600,1001,,,,,,,A,,162,VB,rhN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001961,3000,,,,,,,C,,534,VB,idb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000581,3001,,,,,,,C,,017,VB,apx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001388,1000,,,,,,,B,,984,MRP,YhL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000879,3000,,,,,,,B,,816,,Bgi,,,,,,,,,,,,,,,,,,,,,
100,MAT0001439,5001,,,,,,,A,,094,,WED,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000160,2001,,,,,,,B,,663,VB,EAA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001082,2000,,,,,,,A,,620,,KHq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001416,2001,,,,,,,A,,979,MRP,mhr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000059,5000,,,,,,,A,,627,,kNz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000743,1001,,,,,,,C,,261,,Xcr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001800,5000,,,,,,,,,903,PD,ZDt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000211,1002,,,,,,,,,531,MRP,Rfg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000476,1002,,,,,,,,,550,VB,EEL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001537,1002,,,,,,,B,,337,,wKQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001677,4000,,,,,,,B,,882,,yDN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001260,2001,,,,,,,A,,786,,Uzl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000037,4000,,,,,,,,,294,,jsn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000760,3001,,,,,,,C,,108,MRP,uSd,,,,,,,,,,,X,,,,,,,,,,
100,TG11,2001,,,,,,,B,,416,,EYE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001697,3000,,,,,,,B,,378,VB,BId,,,,,,,,,,,,,,,,,,,,,
100,MAT0000867,1002,,,,,,,C,,306,,lxU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000953,3000,,,,,,,,,791,,btN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001823,3000,,,,,,,B,,221,PD,usD,,,,,,,,,,,,,,,,,,,,,
100,MAT0001715,1001,,,,,,,B,,081,MRP,lWD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001019,4000,,,,,,,,,222,,TNt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000721,4000,,,,,,,,,715,PD,Lhq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000953,4000,,,,,,,A,,584,MRP,Edg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000260,3000,,,,,,,,,013,VB,QkP,,,,,,,,,,,,,,,,,,,,,
100,MAT0000328,4000,,,,,,,B,,591,VB,Itf,,,,,,,,,,,,,,,,,,,,,
100,MAT0001675,4000,,,,,,,B,,645,MRP,PVR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001413,2001,,,,,,,A,,319,VB,vhT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001343,5001,,,,,,,A,,104,MRP,VoT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001538,5000,,,,,,,,,228,VB,IeI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001626,4000,,,,,,,C,,233,VB,FCU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000661,2000,,,,,,,A,,419,MRP,uPj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000923,5001,,,,,,,B,,806,VB,MdL,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001947,1001,,,,,,,B,,404,,BXl,,,,,,,,,,,,,,,,,,,,,
100,MAT0001317,3000,,,,,,,A,,405,PD,DdH,,,,,,,,,,,,,,,,,,,,,
100,MAT0000624,5000,,,,,,,B,,576,,twp,,,,,,,,,,,,,,,,,,,,,
100,MAT0001569,5001,,,,,,,C,,964,MRP,LGX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000568,3001,,,,,,,A,,413,,DDW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001652,1002,,,,,,,B,,425,PD,UIw,,,,,,,,,,,,,,,,,,,,,
100,MAT0001890,5000,,,,,,,B,,819,PD,maB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001225,1000,,,,,,,C,,781,,YDX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001752,3000,,,,,,,B,,531,VB,bjQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001516,1000,,,,,,,B,,644,PD,kKZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000971,1001,,,,,,,,,051,VB,ySP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001567,4000,,,,,,,C,,149,VB,KpV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001225,5000,,,,,,,,,419,PD,xGy,,,,,,,,,,,,,,,,,,,,,
200,MAT0001218,1002,,,,,,,B,,398,VB,zrw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000203,3000,,,,,,,A,,103,VB,Qvz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000546,3001,,,,,,,A,,706,MRP,krn,,,,,,,,,,,,,,,,,,,,,
100,MAT0001730,5001,,,,,,,A,,080,MRP,kJM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000194,2001,,,,,,,B,,145,,krQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001321,5001,,,,,,,A,,266,,Mmu,,,,,,,,,,,,,,,,,,,,,
100,MAT0001401,2000,,,,,,,A,,275,VB,DlF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001637,5000,,,,,,,,,954,MRP,BMZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000694,1002,,,,,,,,,200,MRP,NJX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001152,2000,,,,,,,A,,323,,biL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001139,1001,,,,,,,C,,228,MRP,udg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001690,5000,,,,,,,,,640,PD,ciR,,,,,,,,,,,,,,,,,,,,,
100,MAT0000028,1000,,,,,,,B,,394,PD,RDt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001460,5001,,,,,,,,,362,PD,Sby,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000999,2000,,,,,,,B,,180,PD,JpV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001558,5000,,,,,,,C,,606,PD,ZLc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001893,2000,,,,,,,,,767,PD,Ctd,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001084,4000,,,,,,,,,941,PD,xiR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001915,5000,,,,,,,C,,436,MRP,Bra,,,,,,,,,,,,,,,,,,,,,
