MANDT,MATNR,ERSDA,ERNAM,LAEDA,AENAM,MTART,MBRSH,MATKL,MEINS,BSTME,ZEINR,ZEIVR,ZEIFO,AESZN,BLANZ,FERTH,FORMT,NORMT,LABOR,EKWSL,BRGEW,GEWEI,NTGEW,VOLUM,VOLEH,BEHVO,RAUBE,TEMPB,DISST,TRAGR,STOFF,SPART,VHART,FUELG,IPRKZ,RDPRF,MHDRZ,MHDLP,MHDLF,BWVOR,BWSCL,SAISO,ETIAR,ETIFO,ENTAR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,PRDHA,CADKZ,ERGEW,ERVOLM,WERKS,LMEINS,BRGEW2,GEWEI2
100,MAT0001081,20190305,eliselaurent,20260225,martinezaman,NLAG,M,789384,M3,M3,,,,,,,,,,,659.506,KG,593.555,86.249,CM3,,,,,,,04,,,,,,,,,,,,,,0633888080620,,160.8,33.1,97.7,IN,,,,,3000,,,
100,MAT0001082,20161023,leslie69,20250313,luiz-felipe6,FERT,R,048489,M3,M3,,,,,,,,,,,263.996,KG,237.596,2.469,M3,,,,,,,00,,,,,,,,,,,,,,7886761055601,,68.5,183.3,164.6,IN,,,,,2001,,,
100,MAT0001083,25.07.2020,npritchard,20240925,yanda-mota,NLAG,R,404803,PC,PC,,,,,,,,,,,563.14,KG,506.826,77.436,M3,,,,,,,04,,,,,,,,,,,,,,7895500748346,,30.8,88.7,133.4,M,,,,,4000,,,
100,MAT0001084,20130322,hanako43,20260210,qpages,HIBE,C,377352,M2,M2,,,,,,,,,,,625.046,KG,562.541,77.576,CM3,,,,,,,02,,,,,,,,,,,,,,4828665331057,,82.0,160.5,147.6,M,,,,,2000,,,
100,MAT0001085,16.02.2018,pereiraana-v,20251102,qmonteiro,NLAG,F,530049,EA,EA,,,,,,,,,,,101.421,KG,91.279,95.363,CM3,,,,,,,00,,,,,,,,,,,,,,6754844380982,,76.8,62.3,147.3,IN,,,,,2001,,,
100,MAT0001086,09.12.2012,naseradina,20250122,agnes18,ERSA,M,408984,ST,ST,,,,,,,,,,,657.44,KG,591.696,59.132,M3,,,,,,,04,,,,,,,,,,,,,,4124921522475,,29.1,1.8,27.6,IN,,,,,3000,,,
100,MAT0001087,03.06.2017,cavalcantemi,20251103,joaquimnogue,DIEN,M,408146,M2,M2,,,,,,,,,,,176.431,KG,158.788,41.966,L,,,,,,,02,,,,,,,,,,,,,,2058027719922,,145.8,166.6,154.4,IN,,,,,4000,,,
100,MAT0001088,15.03.2021,elisabethcha,20251012,robertsongra,ERSA,F,217498,M2,M2,,,,,,,,,,,205.387,KG,184.848,71.079,M3,,,,,,,01,,,,,,,,,,,,,,1539664023500,,17.6,105.1,144.3,IN,,,,,3000,,,
100,MAT0001089,20151205,sasakimai,20241213,royerlouise,HIBE,C,791307,M,M,,,,,,,,,,,620.06,KG,558.054,10.215,CM3,,,,,,,03,,,,,,,,,,,,,,2075979355206,,169.8,71.3,178.4,M,,,,,3000,,,
100,MAT0001090,04.01.2019,vitorcardoso,20251128,bertrandmoul,HIBE,M,933804,M3,M3,,,,,,,,,,,538.814,KG,484.933,75.468,M3,,,,,,,04,,,,,,,,,,,,,,2056645246967,,176.5,32.9,8.3,IN,,,,,3000,,,
100,MAT0001091,26.06.2019,zsmith,20260506,murrayjose,ERSA,E,729418,EA,EA,,,,,,,,,,,805.814,KG,725.233,90.51,M3,,,,,,,01,,,,,,,,,,,,,,5874601879151,,51.7,155.6,141.1,CM,,,,,2000,,,
100,MAT0001092,20260612,zendo,20250425,lydia92,ERSA,F,830720,M2,M2,,,,,,,,,,,693.717,KG,624.345,24.674,M3,,,,,,,00,,,,,,,,,,,,,,1637497790047,,176.1,59.9,192.1,CM,,,,,3001,,,
100,MAT0001093,20211101,gabrielle86,20240714,denniseberha,DIEN,F,318937,EA,EA,,,,,,,,,,,921.367,KG,829.23,44.915,CM3,,,,,,,01,,,,,,,,,,,,,,3425472571082,,151.6,77.5,187.2,CM,,,,,4000,,,
100,MAT0001094,25.11.2013,taronakamura,20260123,richardsshei,ROH,M,894558,M2,M2,,,,,,,,,,,921.053,KG,828.948,49.329,CM3,,,,,,,04,,,,,,,,,,,,,,4926402822612,,59.6,86.1,26.1,CM,,,,,4000,,,
100,MAT0001095,23.01.2012,yamamotochiy,20250315,ustewart,HALB,E,977990,M3,M3,,,,,,,,,,,526.12,KG,473.508,13.473,M3,,,,,,,02,,,,,,,,,,,,,,1444535109187,,194.8,28.4,147.7,CM,,,,,5000,,,
100,MAT0001096,26.09.2015,carlkim,20251015,josette29,ROH,A,272436,KG,KG,,,,,,,,,,,162.05,KG,145.845,10.954,L,,,,,,,04,,,,,,,,,,,,,,5843194128991,,198.2,123.0,33.3,CM,,,,,2001,,,
100,MAT0001097,08.05.2024,bwatkins,20251108,hturner,HALB,F,055697,M3,M3,,,,,,,,,,,134.558,KG,121.102,89.217,L,,,,,,,02,,,,,,,,,,,,,,5713317035430,,63.9,60.1,106.0,IN,,,,,5001,,,
100,MAT0001098,01.02.2013,juliana05,20260616,baerersamuel,FERT,C,527902,M,M,,,,,,,,,,,855.114,KG,769.603,24.376,L,,,,,,,04,,,,,,,,,,,,,,9059220571907,,46.4,163.0,78.7,CM,,,,,5000,,,
100,MAT0001099,20140323,mercierlaure,20251012,nicolasrios,HALB,A,078095,L,L,,,,,,,,,,,558.597,KG,502.737,63.872,M3,,,,,,,01,,,,,,,,,,,,,,5897065167886,,139.9,86.9,104.1,IN,,,,,1001,,,
100,MAT0001100,20191105,hartmarc,20250426,nathalieullr,HIBE,R,645732,M2,M2,,,,,,,,,,,485.688,KG,437.119,12.164,CM3,,,,,,,00,,,,,,,,,,,,,,8257244885401,,111.6,163.6,91.9,M,,,,,1001,,,
100,MAT0001101,20160912,meigenwillig,20250815,oross,VERP,R,719324,ST,ST,,,,,,,,,,,592.408,KG,533.167,70.49,L,,,,,,,01,,,,,,,,,,,,,,7047350644778,,2.5,112.9,23.5,IN,,,,,2001,,,
100,MAT0001102,16.06.2022,esegebahn,20260305,ymcintosh,VERP,E,769660,EA,EA,,,,,,,,,,,625.086,KG,562.577,84.146,L,,,,,,,04,,,,,,,,,,,,,,5150476333418,,176.3,72.1,5.9,CM,,,,,1002,,,
100,MAT0001103,20250222,raymondmille,20250501,osmith,VERP,F,492498,PC,PC,,,,,,,,,,,439.142,KG,395.228,65.352,CM3,,,,,,,03,,,,,,,,,,,,,,2629999208181,,130.5,43.7,144.4,M,,,,,4000,,,
100,MAT0001104,04.04.2026,neilcarpente,20240906,bkrein,VERP,R,280220,M2,M2,,,,,,,,,,,721.665,KG,649.499,30.262,L,,,,,,,00,,,,,,,,,,,,,,8741607430600,,194.5,94.3,28.9,M,,,,,4000,,,
100,MAT0001105,06.05.2014,ncox,20250803,brohleder,FERT,C,099148,M2,M2,,,,,,,,,,,803.937,KG,723.543,38.823,CM3,,,,,,,04,,,,,,,,,,,,,,4426861229330,,89.8,16.5,155.9,CM,,,,,2001,,,
100,MAT0001106,26.08.2013,jordansmith,20260510,lcombs,NLAG,E,378617,M2,M2,,,,,,,,,,,15.582,KG,14.024,30.546,CM3,,,,,,,04,,,,,,,,,,,,,,4801347333402,,35.5,17.0,174.4,M,,,,,3001,,,
100,MAT0001107,14.04.2012,noelbazin,20250801,mary03,NLAG,R,444242,PC,PC,,,,,,,,,,,724.037,KG,651.633,40.207,L,,,,,,,02,,,,,,,,,,,,,,5211456857284,,150.9,53.5,159.5,M,,,,,5000,,,
100,MAT0001108,20130908,maria-vitori,20250716,vfonseca,FERT,A,076815,M,M,,,,,,,,,,,476.714,KG,429.043,69.584,L,,,,,,,02,,,,,,,,,,,,,,1825119747689,,43.7,1.6,146.5,IN,,,,,2001,,,
100,MAT0001109,14.11.2017,stumpfioanni,20240905,katomanabu,NLAG,E,519420,EA,EA,,,,,,,,,,,817.215,KG,735.494,11.052,M3,,,,,,,00,,,,,,,,,,,,,,1854501076229,,178.2,11.1,145.3,CM,,,,,1000,,,
100,MAT0001110,28.10.2012,oliviergabri,20240709,yamadakyosuk,FERT,F,811992,M3,M3,,,,,,,,,,,394.729,KG,355.256,61.993,CM3,,,,,,,03,,,,,,,,,,,,,,0980389693478,,199.6,133.2,125.2,IN,,,,,2001,,,
100,MAT0001111,08.05.2018,da-conceicao,20241212,milicaputz,ROH,M,096663,ST,ST,,,,,,,,,,,495.393,KG,445.854,4.315,L,,,,,,,03,,,,,,,,,,,,,,5300719244234,,190.1,172.9,51.1,CM,,,,,1001,,,
100,MAT0001112,09.05.2022,jamie02,20241114,wpastor,ROH,E,277888,M2,M2,,,,,,,,,,,555.972,KG,500.375,45.647,CM3,,,,,,,00,,,,,,,,,,,,,,1803007740967,,113.6,195.6,99.2,CM,,,,,1000,,,
100,MAT0001113,20220613,ismailhaase,20260206,nanami26,FERT,A,373272,M,M,,,,,,,,,,,705.119,KG,634.607,82.499,M3,,,,,,,04,,,,,,,,,,,,,,0038534140138,,149.8,4.2,165.0,M,,,,,1001,,,
100,MAT0001114,23.08.2019,bouviernicol,20250820,lleveque,NLAG,R,813798,M,M,,,,,,,,,,,230.972,KG,207.875,27.339,M3,,,,,,,04,,,,,,,,,,,,,,4062678746020,,23.1,64.5,190.5,CM,,,,,5001,,,
100,MAT0001115,27.06.2020,lduarte,20250131,mgnatz,ROH,C,730028,L,L,,,,,,,,,,,139.866,KG,125.879,44.372,CM3,,,,,,,01,,,,,,,,,,,,,,1865636771095,,61.8,75.3,116.2,CM,,,,,3000,,,
100,MAT0001116,01.01.2026,vgreen,20240627,novaesdavi-l,ROH,M,202238,M3,M3,,,,,,,,,,,491.279,KG,442.151,95.855,CM3,,,,,,,03,,,,,,,,,,,,,,9272137965069,,86.0,196.4,61.1,M,,,,,5001,,,
100,MAT0001117,25.11.2016,sylviemartin,20250812,tracey47,ERSA,C,959626,ST,ST,,,,,,,,,,,380.583,KG,342.525,50.694,CM3,,,,,,,04,,,,,,,,,,,,,,3039726829876,,79.5,142.4,78.7,IN,,,,,2001,,,
100,MAT0001118,20160205,katokaori,20260426,kumikoyamada,ROH,M,832759,M3,M3,,,,,,,,,,,235.987,KG,212.388,89.37,CM3,,,,,,,04,,,,,,,,,,,,,,1396993150372,,7.5,88.9,8.3,M,,,,,4000,,,
100,MAT0001119,01.12.2020,kevinmacedo,20250430,isis34,HIBE,A,961727,L,L,,,,,,,,,,,711.51,KG,640.359,96.959,CM3,,,,,,,03,,,,,,,,,,,,,,5443896878639,,37.6,63.7,37.0,IN,,,,,3001,,,
100,MAT0001120,05.09.2020,clarkmatthew,20250205,kumiko24,ERSA,A,342347,M2,M2,,,,,,,,,,,91.843,KG,82.659,76.681,CM3,,,,,,,00,,,,,,,,,,,,,,0685622313952,,159.5,114.9,95.7,M,,,,,3001,,,
100,MAT0001121,15.03.2016,aimee60,20260509,pricemohamme,VERP,E,870264,M2,M2,,,,,,,,,,,472.772,KG,425.495,79.707,M3,,,,,,,02,,,,,,,,,,,,,,8790731329885,,187.9,61.0,13.9,M,,,,,5001,,,
100,MAT0001122,09.06.2016,kyosukenakag,20260226,monica22,VERP,A,316090,PC,PC,,,,,,,,,,,831.997,KG,748.797,70.785,CM3,,,,,,,04,,,,,,,,,,,,,,9387504057060,,94.4,4.9,52.6,CM,,,,,2001,,,
100,MAT0001123,22.05.2019,murakaminaok,20250925,bwilson,NLAG,A,816566,PC,PC,,,,,,,,,,,298.624,KG,268.762,65.051,CM3,,,,,,,02,,,,,,,,,,,,,,3329350323179,,107.8,46.1,197.4,CM,,,,,1001,,,
100,MAT0001124,26.06.2021,inoueyosuke,20240903,reecedavis,FERT,A,097991,M3,M3,,,,,,,,,,,751.576,KG,676.418,82.574,CM3,,,,,,,01,,,,,,,,,,,,,,4799797673691,,199.5,175.3,180.8,CM,,,,,2000,,,
100,MAT0001125,20110713,sayuri11,20260313,greenross,DIEN,R,180960,PC,PC,,,,,,,,,,,35.797,KG,32.217,17.13,M3,,,,,,,03,,,,,,,,,,,,,,7735780614699,,12.7,112.5,12.8,M,,,,,2001,,,
100,MAT0001126,20171015,mohammed28,20260402,duartedavi-l,ERSA,F,531374,ST,ST,,,,,,,,,,,413.732,KG,372.359,5.305,CM3,,,,,,,04,,,,,,,,,,,,,,4175606733105,,145.7,135.2,108.3,CM,,,,,2000,,,
100,MAT0001127,23.06.2020,qprice,20241026,wkobayashi,DIEN,C,046054,M2,M2,,,,,,,,,,,97.192,KG,87.473,12.64,CM3,,,,,,,02,,,,,,,,,,,,,,3180698495610,,154.0,131.9,83.5,IN,,,,,1002,,,
100,MAT0001128,09.06.2019,hbohlander,20250405,perrierpierr,HIBE,E,061975,PC,PC,,,,,,,,,,,222.231,KG,200.008,32.975,M3,,,,,,,03,,,,,,,,,,,,,,5552458455437,,117.2,22.6,158.9,M,,,,,4000,,,
100,MAT0001129,20150127,kimberley60,20250829,wendybrown,ROH,A,360556,KG,KG,,,,,,,,,,,913.352,KG,822.017,10.922,L,,,,,,,04,,,,,,,,,,,,,,7074046632412,,124.9,197.2,16.0,CM,,,,,2000,,,
100,MAT0001130,20220605,hentschelvic,20260111,hendersonzac,NLAG,C,779931,M,M,,,,,,,,,,,850.489,KG,765.44,74.056,L,,,,,,,04,,,,,,,,,,,,,,5890137978175,,136.5,177.9,195.0,CM,,,,,4000,,,
100,MAT0001131,20220807,agatheguillo,20260619,thierry94,FERT,A,424344,L,L,,,,,,,,,,,594.549,KG,535.094,34.633,M3,,,,,,,03,,,,,,,,,,,,,,7283548751495,,114.6,61.6,157.0,CM,,,,,5000,,,
100,MAT0001132,08.04.2015,cavalcantelu,20251221,tommy07,ERSA,E,049865,L,L,,,,,,,,,,,852.013,KG,766.812,15.148,CM3,,,,,,,03,,,,,,,,,,,,,,6794001712652,,22.7,19.6,12.4,M,,,,,5001,,,
100,MAT0001133,20191218,werneckeneve,20260526,bernwardotto,FERT,F,675440,L,L,,,,,,,,,,,184.47,KG,166.023,39.818,L,,,,,,,02,,,,,,,,,,,,,,0693334945484,,34.0,175.5,176.3,CM,,,,,1001,,,
100,MAT0001134,27.06.2019,karzsabine,20250403,brandon02,FERT,A,309418,L,L,,,,,,,,,,,431.111,KG,388.0,52.457,L,,,,,,,02,,,,,,,,,,,,,,1440887581893,,100.5,35.0,31.2,M,,,,,5000,,,
100,MAT0001135,20230319,leo82,20250609,mudesemra,NLAG,E,586451,KG,KG,,,,,,,,,,,736.624,KG,662.962,70.677,L,,,,,,,04,,,,,,,,,,,,,,7707233305508,,56.1,139.6,117.8,CM,,,,,1001,,,
100,MAT0001136,21.12.2024,zborges,20260604,sparker,HIBE,R,500006,ST,ST,,,,,,,,,,,89.293,KG,80.364,93.291,M3,,,,,,,03,,,,,,,,,,,,,,7132181361526,,90.8,75.3,82.8,M,,,,,3001,,,
100,MAT0001137,30.01.2014,emanuellacal,20240722,soestrovsky,ERSA,E,670822,M,M,,,,,,,,,,,474.002,KG,426.602,68.601,L,,,,,,,04,,,,,,,,,,,,,,9901661589792,,54.1,154.2,55.1,IN,,,,,3000,,,
100,MAT0001138,20231008,ferdinandper,20250129,ebrown,HIBE,M,157489,KG,KG,,,,,,,,,,,832.623,KG,749.361,6.683,L,,,,,,,02,,,,,,,,,,,,,,1466497117291,,183.9,95.9,32.2,IN,,,,,2001,,,
100,MAT0001139,06.05.2018,maxgallagher,20250909,vargasdavi,FERT,M,515240,M,M,,,,,,,,,,,350.212,KG,315.191,91.144,L,,,,,,,01,,,,,,,,,,,,,,2632976731404,,21.1,157.4,8.2,CM,,,,,3000,,,
100,MAT0001140,15.02.2021,gkline,20250501,johnfrancis,ROH,C,228526,KG,KG,,,,,,,,,,,476.642,KG,428.978,70.266,M3,,,,,,,00,,,,,,,,,,,,,,3438542061208,,192.4,176.6,21.3,IN,,,,,1002,,,
100,MAT0001141,17.03.2016,jennifer72,20250811,joel17,DIEN,R,448140,M3,M3,,,,,,,,,,,620.777,KG,558.699,27.955,CM3,,,,,,,03,,,,,,,,,,,,,,1648353925381,,72.7,116.7,70.3,CM,,,,,5000,,,
100,MAT0001142,03.04.2022,gillian83,20250602,hadassamarti,DIEN,F,954600,KG,KG,,,,,,,,,,,373.812,KG,336.431,85.385,L,,,,,,,00,,,,,,,,,,,,,,9127583964886,,120.0,69.0,26.1,IN,,,,,3001,,,
100,MAT0001143,20141101,hjones,20260308,guyothenriet,ROH,M,334092,EA,EA,,,,,,,,,,,907.591,KG,816.832,92.06,M3,,,,,,,04,,,,,,,,,,,,,,8531008334238,,80.2,4.9,91.1,CM,,,,,1000,,,
100,MAT0001144,21.07.2013,das-nevesana,20250304,gillianbrigg,HALB,A,566036,M,M,,,,,,,,,,,20.182,KG,18.164,90.582,M3,,,,,,,04,,,,,,,,,,,,,,9630958194370,,76.5,190.5,45.8,M,,,,,5000,,,
100,MAT0001145,27.05.2023,yui48,20251205,zjones,ERSA,R,474028,M,M,,,,,,,,,,,275.371,KG,247.834,25.038,CM3,,,,,,,01,,,,,,,,,,,,,,2612733363499,,54.8,147.6,116.5,CM,,,,,5000,,,
100,MAT0001146,02.05.2019,zacharie08,20260411,xhoareau,VERP,C,816025,KG,KG,,,,,,,,,,,740.066,KG,666.059,95.864,L,,,,,,,04,,,,,,,,,,,,,,4087499624609,,164.4,48.3,86.5,IN,,,,,1002,,,
100,MAT0001147,20120428,alexandriawa,20251003,webbmichelle,DIEN,A,600718,L,L,,,,,,,,,,,795.563,KG,716.007,81.983,M3,,,,,,,03,,,,,,,,,,,,,,1605842618346,,5.0,126.8,70.3,IN,,,,,4000,,,
100,MAT0001148,18.10.2022,araujogabrie,20241226,qfreitas,HALB,E,899171,EA,EA,,,,,,,,,,,282.725,KG,254.453,47.16,L,,,,,,,03,,,,,,,,,,,,,,1332464609253,,170.5,126.5,8.8,CM,,,,,2001,,,
100,MAT0001149,12.11.2015,marinemathie,20241109,utecher,HALB,M,644196,M3,M3,,,,,,,,,,,643.435,KG,579.091,52.169,L,,,,,,,00,,,,,,,,,,,,,,9138566889805,,26.7,122.5,46.6,IN,,,,,3001,,,
100,MAT0001150,03.11.2016,nbrown,20250802,vicentenovae,HIBE,R,210538,ST,ST,,,,,,,,,,,908.535,KG,817.682,81.537,L,,,,,,,00,,,,,,,,,,,,,,0994512239525,,4.6,133.6,49.7,M,,,,,4000,,,
100,MAT0001151,20251122,smithtara,20240729,alexander77,FERT,C,660947,M,M,,,,,,,,,,,137.354,KG,123.619,3.554,L,,,,,,,04,,,,,,,,,,,,,,6406975040371,,8.8,51.9,53.6,M,,,,,4000,,,
100,MAT0001152,20240814,tracysimpson,20241118,marquesmarce,FERT,C,452491,PC,PC,,,,,,,,,,,302.688,KG,272.419,55.07,CM3,,,,,,,04,,,,,,,,,,,,,,9752763779068,,195.2,58.7,129.8,CM,,,,,2000,,,
100,MAT0001153,20170807,evelyn09,20250413,larsendaniel,VERP,M,522640,EA,EA,,,,,,,,,,,366.292,KG,329.663,41.962,M3,,,,,,,00,,,,,,,,,,,,,,9729769735220,,193.8,46.6,182.8,M,,,,,3001,,,
100,MAT0001154,08.04.2019,salesguilher,20250309,timotheeandr,HIBE,C,251527,ST,ST,,,,,,,,,,,42.341,KG,38.107,28.594,M3,,,,,,,03,,,,,,,,,,,,,,8588474425342,,41.0,63.5,14.7,CM,,,,,3000,,,
100,MAT0001155,19.12.2016,igute,20240907,momokosato,VERP,F,832129,M3,M3,,,,,,,,,,,696.558,KG,626.902,38.047,M3,,,,,,,01,,,,,,,,,,,,,,0786885395966,,81.2,173.6,89.9,IN,,,,,5000,,,
100,MAT0001156,20130208,schoenlandja,20250506,dwatanabe,ERSA,M,012945,EA,EA,,,,,,,,,,,161.0,KG,144.9,37.581,L,,,,,,,02,,,,,,,,,,,,,,6546921582156,,97.6,164.8,162.1,CM,,,,,1001,,,
100,MAT0001157,20260518,cdufour,20260107,seipjolanda,HALB,M,663852,PC,PC,,,,,,,,,,,525.855,KG,473.27,32.894,CM3,,,,,,,04,,,,,,,,,,,,,,7022658867401,,32.4,38.4,150.0,M,,,,,5001,,,
100,MAT0001158,10.04.2024,michelle89,20250227,marcellalink,ROH,M,647646,EA,EA,,,,,,,,,,,406.278,KG,365.65,71.96,L,,,,,,,00,,,,,,,,,,,,,,5728517420856,,123.8,132.2,163.0,IN,,,,,1000,,,
100,MAT0001159,20150804,stevenmaynar,20260210,zfernandes,FERT,F,266484,KG,KG,,,,,,,,,,,840.931,KG,756.838,87.595,M3,,,,,,,00,,,,,,,,,,,,,,4006186957097,,127.0,59.3,87.5,IN,,,,,1001,,,
100,MAT0001160,27.12.2023,karlmarsh,20240927,ferreirasamu,DIEN,F,808208,M2,M2,,,,,,,,,,,903.58,KG,813.222,79.367,L,,,,,,,01,,,,,,,,,,,,,,4853748678538,,78.7,5.0,143.7,IN,,,,,1001,,,
100,MAT0001161,07.06.2013,remy47,20240909,kbonnin,ERSA,R,678956,M3,M3,,,,,,,,,,,802.884,KG,722.596,95.129,M3,,,,,,,02,,,,,,,,,,,,,,0198553969247,,171.3,170.8,177.7,M,,,,,5000,,,
100,MAT0001162,13.03.2019,clemaitre,20250604,qota,FERT,F,371312,M3,M3,,,,,,,,,,,246.122,KG,221.51,15.515,L,,,,,,,04,,,,,,,,,,,,,,8011703914169,,123.2,24.6,152.0,IN,,,,,1000,,,
100,MAT0001163,20190401,cassidy99,20240630,rikayoshida,HIBE,R,193216,EA,EA,,,,,,,,,,,268.6,KG,241.74,69.517,M3,,,,,,,01,,,,,,,,,,,,,,2084120461659,,199.8,136.6,94.6,IN,,,,,3000,,,
100,MAT0001164,05.05.2024,michel33,20240827,xcollins,ERSA,M,198767,EA,EA,,,,,,,,,,,828.836,KG,745.952,68.508,M3,,,,,,,04,,,,,,,,,,,,,,8845558983830,,78.7,199.9,155.5,M,,,,,2000,,,
100,MAT0001165,20211113,macedooliver,20260309,wilsonanthon,NLAG,E,603574,M3,M3,,,,,,,,,,,514.64,KG,463.176,87.549,CM3,,,,,,,00,,,,,,,,,,,,,,4881680600973,,6.9,96.0,149.9,M,,,,,1001,,,
100,MAT0001166,20230424,hobbsmatthew,20251013,aparsons,HALB,M,545590,M3,M3,,,,,,,,,,,795.195,KG,715.676,48.206,CM3,,,,,,,00,,,,,,,,,,,,,,7028093736395,,188.5,42.9,49.1,IN,,,,,3001,,,
100,MAT0001167,20180427,inoueshohei,20260428,nicolelee,FERT,E,876363,M3,M3,,,,,,,,,,,843.197,KG,758.877,28.549,L,,,,,,,03,,,,,,,,,,,,,,9685477185880,,80.7,85.7,29.0,IN,,,,,3000,,,
100,MAT0001168,01.04.2026,lecomtelaeti,20250308,anthony94,DIEN,C,851488,L,L,,,,,,,,,,,544.697,KG,490.227,16.885,L,,,,,,,00,,,,,,,,,,,,,,7406190292943,,174.8,82.1,196.6,IN,,,,,5000,,,
100,MAT0001169,20170602,samantha43,20251015,jennifer12,HALB,M,425775,ST,ST,,,,,,,,,,,308.838,KG,277.954,57.798,L,,,,,,,01,,,,,,,,,,,,,,2985418407772,,50.0,105.5,79.0,IN,,,,,5000,,,
100,MAT0001170,20121109,riosana-liz,20241110,osamutanaka,VERP,R,294901,M3,M3,,,,,,,,,,,317.622,KG,285.86,42.949,L,,,,,,,02,,,,,,,,,,,,,,9517082054018,,84.0,141.4,85.3,IN,,,,,1002,,,
100,MAT0001171,20130103,iking,20250404,jillstone,ROH,R,585911,L,L,,,,,,,,,,,573.162,KG,515.846,35.832,CM3,,,,,,,03,,,,,,,,,,,,,,1092902909610,,175.3,104.0,100.0,M,,,,,1001,,,
100,MAT0001172,03.11.2023,mary11,20251212,camilacaldei,ROH,C,824980,L,L,,,,,,,,,,,166.344,KG,149.71,66.54,M3,,,,,,,00,,,,,,,,,,,,,,9230047530418,,146.6,36.0,71.5,M,,,,,2001,,,
100,MAT0001173,17.03.2019,satomisato,20240925,williamsmatt,HALB,F,930601,M3,M3,,,,,,,,,,,525.354,KG,472.819,21.069,CM3,,,,,,,03,,,,,,,,,,,,,,5956248261763,,163.9,121.0,165.3,M,,,,,1000,,,
100,MAT0001174,23.10.2011,asuka43,20250718,elizabeth86,FERT,M,996834,M,M,,,,,,,,,,,965.409,KG,868.868,24.094,CM3,,,,,,,04,,,,,,,,,,,,,,4307936252050,,163.0,21.6,144.7,M,,,,,5001,,,
100,MAT0001175,20190201,yuisato,20260607,chantalbourg,FERT,M,496771,M,M,,,,,,,,,,,913.926,KG,822.533,49.946,L,,,,,,,01,,,,,,,,,,,,,,3890365862941,,86.2,15.5,67.1,M,,,,,2000,,,
100,MAT0001176,07.10.2014,brittortmann,20250713,khettner,VERP,F,043676,L,L,,,,,,,,,,,877.485,KG,789.736,67.902,L,,,,,,,02,,,,,,,,,,,,,,2455827128075,,62.2,168.8,106.0,M,,,,,2000,,,
100,MAT0001177,20251214,dowergkristi,20250203,yuitanaka,HALB,C,081242,KG,KG,,,,,,,,,,,240.75,KG,216.675,20.959,L,,,,,,,00,,,,,,,,,,,,,,6050772726268,,115.2,149.1,117.3,CM,,,,,4000,,,
100,MAT0001178,20201220,manabu96,20240802,camargomaria,ERSA,F,116672,KG,KG,,,,,,,,,,,732.634,KG,659.371,16.474,M3,,,,,,,02,,,,,,,,,,,,,,3054699426716,,182.8,53.3,146.7,CM,,,,,3000,,,
100,MAT0001179,20170420,nanami81,20251013,friedrich-wi,NLAG,M,729363,KG,KG,,,,,,,,,,,904.562,KG,814.106,49.82,CM3,,,,,,,00,,,,,,,,,,,,,,9658062749767,,150.2,19.5,109.5,CM,,,,,4000,,,
100,MAT0001180,20210831,adamsjessica,20240914,morrismatthe,ROH,M,450166,M2,M2,,,,,,,,,,,530.807,KG,477.726,44.286,CM3,,,,,,,03,,,,,,,,,,,,,,7981069022369,,123.9,136.9,82.8,CM,,,,,4000,,,
100,MAT0001181,23.04.2016,danny14,20260624,lsouza,DIEN,M,921276,KG,KG,,,,,,,,,,,615.702,KG,554.132,60.256,L,,,,,,,04,,,,,,,,,,,,,,7249631717618,,77.1,110.0,5.7,CM,,,,,2001,,,
100,MAT0001182,08.09.2015,murphyrichar,20241202,bmcfarland,ERSA,R,773135,L,L,,,,,,,,,,,79.934,KG,71.941,38.774,M3,,,,,,,00,,,,,,,,,,,,,,0848101800910,,192.4,150.6,25.3,M,,,,,1002,,,
100,MAT0001183,26.08.2024,shoheiokada,20260305,greengraeme,DIEN,R,646052,M3,M3,,,,,,,,,,,400.232,KG,360.209,39.021,L,,,,,,,00,,,,,,,,,,,,,,9517680836528,,89.7,119.2,190.4,CM,,,,,2000,,,
100,MAT0001184,25.07.2015,luan90,20241202,maria-juliav,VERP,E,396708,EA,EA,,,,,,,,,,,57.784,KG,52.006,39.228,CM3,,,,,,,00,,,,,,,,,,,,,,3650629849657,,68.3,41.4,37.2,CM,,,,,3000,,,
100,MAT0001185,20240802,felipe98,20260524,duartemichae,DIEN,R,480792,M,M,,,,,,,,,,,489.404,KG,440.464,1.725,CM3,,,,,,,00,,,,,,,,,,,,,,7327328993504,,160.5,173.5,76.6,M,,,,,5000,,,
100,MAT0001186,02.09.2022,loewerahmad,20250130,goetzthies,HALB,E,672418,L,L,,,,,,,,,,,336.558,KG,302.902,12.125,L,,,,,,,00,,,,,,,,,,,,,,6912243023729,,105.7,30.3,170.9,IN,,,,,5000,,,
100,MAT0001187,20240123,mitchellmitc,20250716,naokiyoshida,NLAG,C,968627,M,M,,,,,,,,,,,302.186,KG,271.967,7.33,L,,,,,,,04,,,,,,,,,,,,,,0273108790306,,181.3,103.0,159.1,M,,,,,5000,,,
