MANDT,KUNNR,VKORG,VTWEG,SPART,BZIRK,VKBUR,KDGRP,WAERS,ZTERM,INCO1,INCO2,KVGR1,KVGR2,KVGR3,KVGR4,KVGR5
100,0000001611,2000,30,00,,7430,ko,JPY,NT60,EXW,,,,,,
100,0000001638,2000,10,04,,6944,uz,GBP,NT30,DAP,,,,,,
100,0000000575,2000,10,02,,0156,cG,AUD,0002,CIP,,,,,,
100,0000001320,2000,10,01,,9470,Tf,CHF,0002,CIF,,,,,,
100,0000000349,1000,20,00,,8489,VG,BRL,0003,DAT,,,,,,
100,0000000924,2000,20,03,,7921,ko,KRW,0001,DAP,,,,,,
100,0000001039,1000,10,00,,5609,qg,EUR,NT90,CPT,,,,,,
100,0000001811,1000,10,01,,1375,BM,KRW,NT30,DAP,,,,,,
100,0000001102,2000,10,01,,2374,EJ,CAD,0001,FCA,,,,,,
100,0000000267,1000,20,00,,0910,zC,JPY,NT60,EXW,,,,,,
100,0000000299,3000,20,02,,3427,vg,JPY,NT90,CPT,,,,,,
100,0000000189,1000,30,01,,5637,kq,CHF,NT90,CFR,,,,,,
100,0000001042,1000,20,04,,6006,VF,BRL,NT90,DAT,,,,,,
100,0000000729,2000,10,01,,2237,yt,CAD,0002,FCA,,,,,,
100,0000000580,2000,10,01,,2184,XD,USD,0001,DDP,,,,,,
100,0000001235,3000,20,00,,8446,eg,CAD,0001,FCA,,,,,,
100,0000001865,2000,20,04,,5585,Dc,KRW,2/10NET30,CPT,,,,,,
100,0000000140,2000,30,00,,0838,IN,USD,NT60,CIF,,,,,,
100,0000001153,3000,10,01,,2204,OH,AUD,NT30,CIP,,,,,,
100,0000001056,2000,10,01,,7427,iH,KRW,0003,FOB,,,,,,
100,0000000485,3000,10,04,,7155,ZT,JPY,0002,CFR,,,,,,
100,0000000761,2000,10,01,,4508,ru,CHF,NT30,EXW,,,,,,
100,0000000989,3000,20,04,,9070,hO,AUD,NT90,CIF,,,,,,
100,0000001112,2000,20,04,,7221,Mh,JPY,0001,CFR,,,,,,
100,0000001742,3000,20,01,,0640,ef,AUD,NT30,CIP,,,,,,
100,0000001007,2000,30,00,,6890,Hv,JPY,NT90,CIP,,,,,,
100,0000000528,3000,20,02,,9420,uv,KRW,NT30,CIF,,,,,,
100,0000001065,1000,20,03,,5558,dC,JPY,NT60,CFR,,,,,,
100,0000000025,2000,10,00,,6829,hz,KRW,0002,CIP,,,,,,
100,0000001776,1000,20,03,,8724,UB,CAD,NT60,CIF,,,,,,
100,0000001147,3000,30,02,,5342,wE,AUD,2/10NET30,CIF,,,,,,
100,0000000524,1000,30,01,,4893,Ub,USD,NT90,CIF,,,,,,
100,0000001125,1000,20,00,,3319,Wj,BRL,NT90,CFR,,,,,,
100,0000000028,3000,30,03,,4402,GC,AUD,0001,DAP,,,,,,
100,0000000058,2000,20,02,,0109,rA,CNY,NT90,DDP,,,,,,
100,0000001439,3000,10,01,,8299,ho,GBP,0001,FOB,,,,,,
100,0000000890,2000,20,03,,2368,PE,USD,NT60,DDP,,,,,,
100,0000001913,3000,30,04,,8008,fI,EUR,2/10NET30,DAP,,,,,,
100,0000000397,1000,10,03,,0353,bK,CNY,NT30,CIP,,,,,,
100,0000000769,3000,10,00,,9699,kN,AUD,0003,EXW,,,,,,
100,0000000822,2000,10,00,,4462,Vh,CNY,NT30,EXW,,,,,,
100,0000001461,1000,30,02,,3013,Vp,CAD,NT30,EXW,,,,,,
200,0000000614,2000,20,00,,2122,Lr,EUR,0003,EXW,,,,,,
100,0000001328,1000,20,03,,7860,Pi,JPY,NT90,FCA,,,,,,
100,0000001433,2000,30,04,,0808,Xk,USD,NT30,CIP,,,,,,
100,0000000894,1000,20,01,,5806,gp,CNY,0001,DAP,,,,,,
100,0000001114,1000,10,02,,2394,Di,CAD,0002,DAP,,,,,,
100,0000001133,2000,30,02,,0069,Hz,GBP,NT90,CIP,,,,,,
100,0000000089,3000,10,02,,7191,BA,GBP,NT60,CFR,,,,,,
100,0000001778,2000,20,01,,9528,jn,USD,NT30,FCA,,,,,,
100,0000000833,3000,30,01,,4463,Ns,GBP,NT60,FOB,,,,,,
100,0000000741,2000,30,03,,3505,ii,USD,NT60,CIF,,,,,,
100,0000001253,2000,20,01,,2894,Qj,CAD,NT90,CFR,,,,,,
100,0000000331,1000,10,03,,0206,rV,BRL,0001,DAT,,,,,,
100,0000000642,3000,20,01,,6120,hd,CAD,2/10NET30,CIP,,,,,,
100,0000000270,1000,10,01,,7257,aP,USD,0001,CIP,,,,,,
100,0000001088,2000,10,02,,4470,Aj,BRL,0003,FOB,,,,,,
100,0000001659,1000,10,04,,9268,Gf,KRW,0003,FCA,,,,,,
100,0000001686,3000,20,01,,2621,SM,EUR,2/10NET30,FCA,,,,,,
100,0000001291,2000,10,00,,4407,aF,CNY,NT60,FCA,,,,,,
100,0000000880,1000,10,03,,0796,KN,USD,2/10NET30,CIP,,,,,,
100,0000000646,1000,20,02,,5308,jn,BRL,0002,CPT,,,,,,
100,0000001912,2000,10,02,,4634,vq,USD,NT90,FCA,,,,,,
100,0000001215,1000,10,04,,8120,dG,CHF,NT60,DDP,,,,,,
100,0000001634,1000,30,00,,0730,cv,AUD,0003,CIF,,,,,,
100,0000001895,2000,10,00,,6036,kA,AUD,0003,EXW,,,,,,
100,0000001926,3000,30,00,,1081,AE,CHF,NT90,DDP,,,,,,
100,0000000023,2000,10,02,,8962,GS,USD,NT90,DAP,,,,,,
100,0000000172,1000,30,03,,8363,gf,JPY,0003,FCA,,,,,,
100,0000000178,1000,30,01,,6616,Ri,KRW,NT90,FCA,,,,,,
100,0000001126,2000,20,04,,7287,Bg,JPY,0001,CPT,,,,,,
100,0000000456,2000,30,01,,4876,kP,CNY,2/10NET30,FOB,,,,,,
100,0000001546,3000,10,00,,1259,iJ,USD,NT60,CPT,,,,,,
100,0000001256,2000,20,03,,0930,Ra,EUR,NT90,DAP,,,,,,
100,0000001707,2000,30,01,,2602,ek,CAD,NT90,CIP,,,,,,
100,0000001083,1000,30,03,,0630,yL,GBP,0003,EXW,,,,,,
100,0000001009,3000,20,04,,6751,aA,CNY,NT90,EXW,,,,,,
100,0000000699,2000,30,04,,6190,bt,CNY,0001,CIP,,,,,,
100,0000000447,3000,20,01,,9059,SN,KRW,0003,CPT,,,,,,
100,0000000390,3000,10,04,,4925,SL,CNY,NT60,CPT,,,,,,
100,0000000074,2000,10,04,,0421,yK,USD,0001,CIP,,,,,,
100,0000000376,3000,20,01,,4392,QU,BRL,NT90,DAP,,,,,,
100,0000000897,1000,20,00,,2338,EQ,GBP,2/10NET30,EXW,,,,,,
100,0000000050,1000,10,04,,4848,mO,JPY,0002,CPT,,,,,,
100,0000000145,2000,30,04,,0682,TC,EUR,0003,EXW,,,,,,
100,0000000376,2000,20,00,,7373,MQ,EUR,NT30,CFR,,,,,,
100,0000000781,1000,10,03,,8293,XR,KRW,2/10NET30,DDP,,,,,,
100,0000000220,1000,30,03,,5512,nf,AUD,0003,CIF,,,,,,
100,0000001131,1000,10,03,,3814,Lu,CNY,NT60,DAP,,,,,,
100,0000000325,3000,30,00,,3725,kx,EUR,2/10NET30,EXW,,,,,,
100,0000000788,1000,20,03,,2110,nP,JPY,NT90,DDP,,,,,,
100,0000001349,3000,20,01,,3214,co,AUD,NT90,CFR,,,,,,
100,0000001496,2000,30,00,,2137,pB,AUD,0002,CPT,,,,,,
100,0000001784,1000,30,01,,3342,wX,GBP,NT90,DAT,,,,,,
100,0000001571,2000,30,04,,8183,mu,GBP,2/10NET30,CFR,,,,,,
100,0000000345,3000,30,03,,4141,QV,CAD,0001,CIP,,,,,,
100,0000001024,3000,10,04,,4990,QL,CAD,2/10NET30,FOB,,,,,,
100,0000001419,3000,30,01,,8953,YH,EUR,0002,DDP,,,,,,
100,0000000136,2000,30,02,,3305,zF,CHF,2/10NET30,FOB,,,,,,
100,0000000458,3000,10,01,,2513,Ib,KRW,NT90,DDP,,,,,,
100,0000000355,3000,10,00,,6529,oc,BRL,0003,CIF,,,,,,
100,0000001191,2000,10,03,,0216,YB,CNY,NT30,CIP,,,,,,
100,0000000746,1000,10,00,,0401,WD,KRW,NT30,CIF,,,,,,
100,0000001820,2000,20,02,,0418,di,KRW,NT90,FCA,,,,,,
100,0000000696,2000,10,04,,5301,RH,GBP,NT90,CIP,,,,,,
100,0000001824,3000,30,00,,2728,RD,CNY,NT90,DDP,,,,,,
100,0000000102,2000,30,02,,4725,BR,KRW,0001,CIF,,,,,,
100,0000001646,3000,10,00,,8280,Fv,EUR,NT90,CFR,,,,,,
100,0000000995,2000,20,02,,1384,Hz,CHF,0001,CIF,,,,,,
100,0000000145,3000,20,01,,4318,NR,GBP,0002,CFR,,,,,,
100,0000001255,2000,10,03,,6671,rf,KRW,2/10NET30,CPT,,,,,,
100,0000000958,1000,20,02,,0273,Wa,USD,0003,CFR,,,,,,
100,0000001248,3000,30,02,,5238,jn,EUR,NT60,FCA,,,,,,
100,0000000751,2000,30,03,,3755,cn,JPY,NT90,DAP,,,,,,
100,0000000590,1000,30,00,,0841,ND,USD,0002,DAT,,,,,,
100,0000001323,3000,30,04,,6452,cE,CNY,0002,FCA,,,,,,
100,0000000577,2000,20,02,,3766,bP,CNY,NT30,CPT,,,,,,
100,0000000194,1000,10,04,,0973,eN,CNY,NT30,CIF,,,,,,
100,0000000553,3000,30,02,,6552,st,AUD,0001,FOB,,,,,,
100,0000000343,2000,30,04,,1665,kJ,JPY,NT60,EXW,,,,,,
100,0000001108,3000,20,02,,4035,vz,GBP,0003,CIF,,,,,,
100,0000001793,1000,30,01,,2324,Do,USD,2/10NET30,DDP,,,,,,
100,0000001739,1000,20,00,,9824,jX,CAD,0001,CFR,,,,,,
100,0000000357,2000,20,01,,2786,cV,JPY,NT60,CPT,,,,,,
100,0000000736,3000,20,01,,2270,eg,CNY,0002,CIP,,,,,,
100,0000000576,1000,10,02,,8837,xO,GBP,NT30,CIP,,,,,,
100,0000001002,3000,20,00,,9953,lT,BRL,NT30,FOB,,,,,,
100,0000000889,3000,30,00,,8934,Ix,AUD,0003,DAT,,,,,,
100,0000000905,1000,30,03,,3166,fe,CNY,NT60,CFR,,,,,,
100,0000001407,2000,20,03,,2209,UZ,JPY,0003,CFR,,,,,,
200,0000001881,1000,30,03,,2358,mi,GBP,0003,DAP,,,,,,
100,0000001617,2000,30,00,,3509,hC,JPY,2/10NET30,CPT,,,,,,
100,0000001170,3000,20,03,,0504,zO,CNY,2/10NET30,CPT,,,,,,
100,0000000356,3000,30,01,,0087,ZP,CAD,0002,CFR,,,,,,
100,0000001667,3000,30,02,,7330,Yv,USD,NT60,EXW,,,,,,
100,0000001030,3000,10,01,,1547,jI,KRW,2/10NET30,CPT,,,,,,
100,0000000983,3000,30,01,,5302,ca,CNY,NT30,DAT,,,,,,
100,0000001327,1000,20,04,,8243,aw,USD,0002,CIF,,,,,,
100,0000000935,3000,30,01,,1436,Px,JPY,NT30,DAP,,,,,,
100,0000000605,3000,10,01,,5533,sf,JPY,2/10NET30,CFR,,,,,,
100,0000000224,1000,30,02,,6896,TZ,GBP,NT30,EXW,,,,,,
100,0000001411,1000,30,02,,1806,DD,KRW,0001,DDP,,,,,,
100,0000000182,3000,30,02,,3576,Ga,JPY,NT30,DAT,,,,,,
100,0000000466,3000,10,01,,3893,GJ,KRW,0002,DAT,,,,,,
100,0000000247,1000,30,04,,3176,RC,GBP,NT30,CIF,,,,,,
100,0000001098,2000,10,03,,2114,pq,KRW,0001,FOB,,,,,,
100,0000001391,3000,10,04,,5575,Vb,USD,0003,DAT,,,,,,
100,0000001593,3000,10,00,,4258,gd,GBP,NT30,CIF,,,,,,
100,0000000974,2000,20,02,,0169,hV,EUR,0003,DDP,,,,,,
100,0000000419,1000,30,00,,1411,Xp,JPY,NT30,CFR,,,,,,
100,0000001928,2000,20,00,,2990,kq,EUR,NT30,CIF,,,,,,
100,0000001843,3000,20,01,,8429,cF,BRL,2/10NET30,FOB,,,,,,
100,0000001794,2000,20,03,,6564,QR,EUR,NT60,FOB,,,,,,
100,0000000330,2000,20,02,,9713,ib,KRW,0003,FOB,,,,,,
100,0000001648,2000,10,01,,5995,BF,BRL,NT90,DAT,,,,,,
100,0000000986,3000,20,00,,2658,Hk,JPY,0003,DAT,,,,,,
100,0000000285,2000,30,02,,1831,mw,BRL,0003,DAT,,,,,,
100,0000001552,3000,30,04,,2405,JD,JPY,2/10NET30,FCA,,,,,,
100,0000001173,3000,20,00,,8934,rX,BRL,2/10NET30,DAT,,,,,,
100,0000000070,3000,10,00,,4232,Ui,GBP,0001,DAT,,,,,,
100,0000001439,1000,20,02,,8334,me,CNY,0001,CIP,,,,,,
100,0000001132,3000,10,04,,1020,Cr,CHF,0002,FOB,,,,,,
100,0000001025,3000,10,01,,0068,dP,JPY,0002,CIP,,,,,,
100,0000000154,2000,20,02,,9452,LM,CHF,NT30,DAT,,,,,,
100,0000000692,2000,10,02,,5005,iX,KRW,NT60,DAP,,,,,,
100,0000001318,1000,20,02,,5953,Iw,BRL,0002,EXW,,,,,,
100,0000001989,2000,10,02,,2378,TI,GBP,NT90,DAP,,,,,,
100,0000000353,2000,20,00,,6420,tS,GBP,NT60,CIF,,,,,,
100,0000000491,2000,30,01,,4062,Ka,AUD,0003,CIP,,,,,,
100,0000000491,1000,30,03,,1558,pB,EUR,0002,DAP,,,,,,
100,0000000103,2000,10,03,,6449,TH,USD,2/10NET30,DAT,,,,,,
100,0000000834,2000,30,01,,8080,rZ,KRW,0002,FOB,,,,,,
100,0000000414,1000,10,02,,6514,ZW,AUD,NT30,DAT,,,,,,
100,0000000683,1000,30,03,,4035,zX,JPY,0003,CFR,,,,,,
100,0000001025,1000,20,01,,2935,LR,JPY,0001,DAP,,,,,,
100,0000000371,2000,20,01,,8180,Fk,JPY,0001,CIF,,,,,,
100,0000000077,2000,10,01,,5683,dv,GBP,0002,FCA,,,,,,
200,0000000056,3000,20,03,,7225,Sg,BRL,NT60,DDP,,,,,,
100,0000001676,3000,20,02,,3291,Dj,KRW,0003,FCA,,,,,,
100,0000000019,2000,20,02,,7863,hC,GBP,0001,DAT,,,,,,
100,0000001462,1000,10,03,,8960,qo,EUR,0003,FCA,,,,,,
100,0000000750,3000,20,04,,0316,hu,EUR,0002,DAP,,,,,,
100,0000000500,1000,30,02,,6653,vX,JPY,NT30,CFR,,,,,,
100,0000001064,3000,10,01,,2629,qe,BRL,NT90,DAT,,,,,,
100,0000000478,1000,30,01,,1039,Ne,CAD,NT60,CPT,,,,,,
100,0000001878,2000,10,01,,3473,Wz,GBP,2/10NET30,DDP,,,,,,
100,0000001095,2000,20,01,,0220,iP,CNY,2/10NET30,CIF,,,,,,
100,0000001372,1000,10,00,,0054,wi,USD,NT90,CPT,,,,,,
100,0000000491,2000,30,03,,2817,oL,CHF,0001,FCA,,,,,,
100,0000001448,3000,10,02,,6743,oN,CNY,0001,EXW,,,,,,
100,0000001717,3000,20,02,,7095,Bb,CAD,NT60,CFR,,,,,,
100,0000000223,1000,20,03,,4967,sl,JPY,0003,CIF,,,,,,
100,0000001980,1000,20,00,,4153,vh,CAD,NT30,CFR,,,,,,
100,0000000109,1000,30,00,,4619,XI,JPY,0003,CPT,,,,,,
100,0000000611,2000,20,00,,8115,Ez,EUR,NT90,FOB,,,,,,
100,0000000702,3000,30,01,,2091,Wa,AUD,NT60,DAT,,,,,,
100,0000000999,2000,20,04,,5193,qP,BRL,0002,EXW,,,,,,
100,0000000998,3000,20,04,,8485,XL,CHF,0001,CIF,,,,,,
100,0000000876,1000,30,02,,2819,oR,CHF,0002,FOB,,,,,,
100,0000001356,1000,20,03,,7775,fd,KRW,NT30,DAT,,,,,,
100,0000000199,2000,10,03,,6083,sw,EUR,NT60,CIF,,,,,,
100,0000001302,1000,10,04,,6365,So,CNY,0002,FCA,,,,,,
100,0000001575,3000,10,04,,4772,ih,EUR,NT30,FCA,,,,,,
100,0000000877,3000,30,01,,5400,EH,EUR,NT90,CFR,,,,,,
100,0000001934,1000,10,00,,4624,PK,USD,0003,CFR,,,,,,
100,0000001400,3000,30,03,,0163,ju,EUR,0001,CIP,,,,,,
100,0000001765,2000,30,03,,9343,WK,BRL,0003,CPT,,,,,,
100,0000001952,1000,30,02,,7988,HO,CNY,0003,CFR,,,,,,
100,0000000298,1000,30,04,,7581,Gb,CNY,0003,CIF,,,,,,
100,0000000580,1000,20,03,,7233,RO,BRL,0003,CPT,,,,,,
100,0000000165,1000,20,02,,3998,dJ,USD,NT30,CFR,,,,,,
100,0000001397,1000,20,04,,7543,Bn,JPY,NT60,CPT,,,,,,
100,0000000204,1000,30,00,,3387,fb,BRL,0003,EXW,,,,,,
100,0000000841,1000,30,04,,4561,jP,KRW,NT90,DAP,,,,,,
100,0000001475,3000,20,04,,4790,NO,JPY,0001,FOB,,,,,,
100,0000001374,3000,20,01,,1348,Ir,CNY,NT90,DDP,,,,,,
100,0000000196,3000,20,04,,4667,fR,KRW,0003,DDP,,,,,,
100,0000000473,3000,10,03,,9453,TF,USD,0002,DDP,,,,,,
100,0000001086,1000,20,00,,1722,dk,USD,NT90,FCA,,,,,,
100,0000000910,2000,10,03,,3626,zi,JPY,NT60,DAT,,,,,,
100,0000001550,3000,10,04,,2437,Dl,USD,NT30,DAT,,,,,,
100,0000001153,3000,20,01,,5110,PZ,EUR,0003,DDP,,,,,,
100,0000001493,1000,10,04,,5359,nN,JPY,0001,DAT,,,,,,
100,0000000051,2000,20,03,,4343,Dt,KRW,NT60,CIF,,,,,,
100,0000001129,3000,10,03,,9282,TM,JPY,0001,DAP,,,,,,
100,0000000854,2000,20,03,,2317,BH,CHF,NT90,CPT,,,,,,
100,0000000946,1000,20,04,,4086,ZL,CAD,NT30,DAT,,,,,,
100,0000001780,1000,20,00,,7134,xO,CAD,0001,EXW,,,,,,
100,0000001322,3000,20,04,,6133,To,EUR,0001,CIP,,,,,,
100,0000001770,1000,20,02,,0786,JQ,EUR,NT60,CIF,,,,,,
100,0000001024,3000,10,04,,9245,nz,CNY,NT90,CFR,,,,,,
100,0000001510,1000,30,00,,6001,bU,CNY,0003,CFR,,,,,,
100,0000001990,2000,20,03,,3686,VT,USD,0002,CIF,,,,,,
200,0000000252,3000,20,04,,4286,dd,AUD,NT60,CFR,,,,,,
100,0000000604,1000,20,02,,2739,Of,JPY,2/10NET30,FCA,,,,,,
100,0000000155,3000,10,01,,5795,iD,CNY,NT90,EXW,,,,,,
100,0000001569,1000,10,04,,8542,dg,AUD,0001,FOB,,,,,,
100,0000001470,3000,20,01,,8550,bU,KRW,0003,DAP,,,,,,
100,0000001203,1000,10,01,,2260,kF,JPY,NT60,EXW,,,,,,
100,0000001431,1000,30,03,,8936,Nv,JPY,NT90,DAT,,,,,,
100,0000000829,3000,10,00,,7814,xv,GBP,0001,DDP,,,,,,
100,0000000719,2000,20,00,,3470,NI,CNY,NT30,CPT,,,,,,
100,0000001442,3000,20,00,,0234,Cl,CNY,0003,FOB,,,,,,
100,0000001517,1000,30,01,,8122,FF,CHF,0003,FCA,,,,,,
100,0000000192,3000,10,03,,8375,hx,CNY,NT60,FCA,,,,,,
100,0000001981,2000,20,00,,8904,pY,JPY,0001,CIF,,,,,,
100,0000000207,3000,10,01,,7481,MV,GBP,0001,EXW,,,,,,
100,0000001819,2000,30,03,,1399,Wm,AUD,NT60,CIF,,,,,,
100,0000000908,3000,20,03,,8866,NN,GBP,0002,EXW,,,,,,
100,0000001247,2000,20,04,,1359,jz,GBP,2/10NET30,CIP,,,,,,
100,0000000886,3000,30,00,,7340,hw,USD,NT90,EXW,,,,,,
100,0000001487,2000,10,00,,8521,xx,KRW,NT30,DAP,,,,,,
100,0000000912,3000,30,04,,8546,uv,BRL,2/10NET30,CIF,,,,,,
100,0000001583,1000,30,03,,2887,KV,AUD,0001,EXW,,,,,,
100,0000000976,1000,30,00,,8397,zW,CNY,0002,DDP,,,,,,
100,0000001839,1000,20,00,,6913,XG,CAD,NT60,FOB,,,,,,
100,0000001895,1000,20,03,,4973,Cx,EUR,0001,FOB,,,,,,
100,0000000520,1000,10,01,,7781,so,CAD,0003,CFR,,,,,,
100,0000001008,1000,10,04,,4051,gl,CAD,NT90,EXW,,,,,,
100,0000000383,1000,20,01,,8157,nz,CHF,NT30,CIP,,,,,,
100,0000000459,2000,30,00,,3588,fb,KRW,NT30,CIF,,,,,,
100,0000000967,3000,20,01,,1521,EW,EUR,0003,CPT,,,,,,
100,0000000829,3000,10,04,,4939,cW,CAD,NT60,DAT,,,,,,
100,0000001972,3000,30,04,,0404,Nm,AUD,NT60,FCA,,,,,,
100,0000001390,2000,30,02,,0621,FO,CAD,0002,EXW,,,,,,
100,0000001727,1000,20,01,,2063,Dd,KRW,0001,FCA,,,,,,
100,0000000747,3000,20,00,,5299,Ww,JPY,NT60,FCA,,,,,,
100,0000000204,2000,30,02,,6280,gt,EUR,0003,FOB,,,,,,
100,0000000203,3000,10,03,,2874,Sq,GBP,NT60,DAT,,,,,,
100,0000000375,2000,10,01,,7943,Xf,KRW,0003,EXW,,,,,,
100,0000000605,3000,30,00,,0841,NZ,USD,2/10NET30,DAP,,,,,,
100,0000000288,2000,10,02,,1363,kZ,EUR,NT30,DDP,,,,,,
100,0000001496,2000,30,04,,3420,Wu,BRL,NT90,DDP,,,,,,
100,0000001401,3000,30,00,,6136,oS,CAD,NT90,DDP,,,,,,
100,0000000952,1000,20,00,,8289,If,GBP,0001,CIP,,,,,,
100,0000000763,2000,10,04,,7003,fW,USD,NT30,CIF,,,,,,
100,0000000687,3000,10,01,,1019,Ei,EUR,0003,CPT,,,,,,
100,0000000937,3000,20,02,,4607,xc,KRW,NT90,DAP,,,,,,
100,0000000810,2000,10,02,,4086,uV,BRL,0001,CIF,,,,,,
100,0000000504,2000,30,00,,8550,JR,CHF,NT90,FCA,,,,,,
100,0000000685,3000,20,02,,4499,VM,CHF,0003,CFR,,,,,,
100,0000001731,1000,30,02,,3572,em,CNY,0003,DAT,,,,,,
100,0000001904,3000,10,01,,7907,vN,JPY,0002,DAT,,,,,,
100,0000000218,1000,30,02,,0170,Fw,CNY,NT60,CPT,,,,,,
100,0000001577,3000,30,03,,8937,gJ,USD,0001,CFR,,,,,,
100,0000000160,3000,20,04,,5535,lO,KRW,NT90,CIF,,,,,,
100,0000001009,3000,10,00,,2878,WW,EUR,0003,FCA,,,,,,
100,0000001450,1000,10,03,,6790,BZ,USD,0003,CIF,,,,,,
100,0000000109,3000,30,03,,8446,it,AUD,2/10NET30,FCA,,,,,,
100,0000000761,3000,10,02,,8193,qa,CAD,0001,CIF,,,,,,
100,0000000493,1000,10,03,,7196,dX,CAD,0003,CFR,,,,,,
100,0000001857,3000,30,04,,8052,yq,USD,0002,CIF,,,,,,
100,0000001651,3000,10,01,,7331,iP,EUR,NT30,CIP,,,,,,
100,0000001086,3000,20,00,,0377,eO,AUD,NT60,FOB,,,,,,
100,0000001664,1000,10,03,,2521,mq,CHF,2/10NET30,DAP,,,,,,
100,0000001494,2000,20,03,,7556,fH,JPY,0002,EXW,,,,,,
100,0000001683,1000,10,02,,6298,Rw,KRW,0001,CIF,,,,,,
100,0000001151,1000,30,01,,0787,kW,AUD,0003,CPT,,,,,,
100,0000000468,2000,10,00,,1245,ku,CHF,NT30,CFR,,,,,,
100,0000001910,1000,30,03,,1581,CJ,CAD,NT90,EXW,,,,,,
100,0000000602,3000,30,00,,6581,yp,CHF,0003,DAP,,,,,,
100,0000000384,1000,30,04,,8361,uo,EUR,NT90,DAP,,,,,,
100,0000000597,2000,20,01,,9714,Zw,AUD,0001,CFR,,,,,,
100,0000001386,2000,20,04,,4321,bv,BRL,NT30,DDP,,,,,,
100,0000000018,2000,30,04,,8780,eU,CAD,0001,CIP,,,,,,
100,0000001043,1000,30,04,,5205,pu,USD,NT30,FOB,,,,,,
100,0000000113,1000,20,01,,6080,MV,JPY,2/10NET30,DDP,,,,,,
100,0000001861,1000,20,01,,1819,Sh,JPY,NT60,DDP,,,,,,
100,0000001930,2000,30,04,,8362,AX,CHF,0002,CIF,,,,,,
100,0000001614,3000,20,02,,3659,xi,USD,NT60,CIP,,,,,,
100,0000001966,1000,10,03,,2843,sA,CHF,NT60,CIF,,,,,,
100,0000001000,3000,10,00,,4988,na,GBP,0003,EXW,,,,,,
100,0000000350,3000,20,01,,5623,YY,JPY,NT30,CIF,,,,,,
100,0000000232,1000,10,01,,7399,Aw,KRW,0003,EXW,,,,,,
100,0000000110,1000,30,03,,0248,Eh,AUD,0002,CIP,,,,,,
100,0000001788,1000,30,03,,6834,tq,GBP,NT90,CIF,,,,,,
100,0000000934,2000,10,00,,6844,FO,AUD,NT90,EXW,,,,,,
100,0000000498,2000,30,04,,5097,Zh,CHF,0002,CFR,,,,,,
100,0000000561,3000,20,03,,7599,ES,CAD,NT30,CIP,,,,,,
100,0000001711,2000,20,00,,9217,VA,EUR,NT60,EXW,,,,,,
100,0000001736,1000,10,03,,4246,Ib,EUR,0003,DDP,,,,,,
100,0000001254,1000,20,04,,0701,yn,AUD,NT90,CIF,,,,,,
100,0000001199,1000,30,00,,1579,Eg,BRL,NT60,CFR,,,,,,
100,0000000183,1000,10,00,,5913,DS,JPY,2/10NET30,CPT,,,,,,
100,0000000164,3000,20,02,,9212,sX,CNY,NT30,FCA,,,,,,
100,0000001969,2000,20,04,,7568,IH,KRW,2/10NET30,CIF,,,,,,
100,0000000673,1000,20,00,,4952,iC,BRL,NT30,CPT,,,,,,
100,0000001248,2000,30,02,,9139,AS,GBP,NT90,DDP,,,,,,
100,0000000571,2000,30,00,,8473,av,BRL,0002,CIP,,,,,,
100,0000000225,3000,20,00,,8985,pE,CNY,NT30,FCA,,,,,,
100,0000001074,1000,10,00,,8273,OI,CNY,NT30,CFR,,,,,,
100,0000000933,1000,20,03,,8023,Tz,GBP,NT30,FOB,,,,,,
100,0000001712,3000,30,00,,3387,zO,CHF,NT60,CPT,,,,,,
100,0000000010,1000,20,01,,1370,lr,CAD,NT90,CFR,,,,,,
100,0000001166,1000,30,00,,7483,tT,CNY,2/10NET30,EXW,,,,,,
100,0000000269,3000,10,03,,7660,hp,CAD,2/10NET30,EXW,,,,,,
100,0000001067,2000,10,00,,5417,DY,CHF,NT90,EXW,,,,,,
100,0000000344,3000,10,01,,5406,IS,JPY,NT30,DAT,,,,,,
100,0000001798,3000,20,00,,1565,go,CAD,NT60,FCA,,,,,,
100,0000001033,3000,10,03,,2403,yC,KRW,NT30,FCA,,,,,,
100,0000001889,3000,10,03,,5377,AN,CAD,NT60,DAP,,,,,,
100,0000001182,3000,20,02,,4440,YV,AUD,2/10NET30,DAP,,,,,,
100,0000001140,2000,10,02,,2766,wI,KRW,0003,FCA,,,,,,
100,0000000502,3000,30,00,,0253,lI,AUD,0002,FCA,,,,,,
100,0000001678,1000,30,02,,1144,fl,EUR,0001,FCA,,,,,,
100,0000000844,3000,30,04,,7414,OM,BRL,2/10NET30,DAT,,,,,,
100,0000001776,1000,30,02,,6792,xe,BRL,NT90,CIF,,,,,,
100,0000001953,1000,30,02,,1990,IF,AUD,2/10NET30,CFR,,,,,,
100,0000001129,3000,10,04,,2082,VY,USD,NT90,CIF,,,,,,
100,0000000109,3000,20,04,,5811,ir,CNY,0002,FOB,,,,,,
100,0000001694,3000,20,03,,5059,Vp,CAD,0002,CIP,,,,,,
100,0000001126,1000,20,01,,9802,bE,GBP,0003,EXW,,,,,,
100,0000000087,3000,30,00,,4878,Wt,KRW,NT60,DAP,,,,,,
100,0000001868,1000,30,04,,3449,pt,EUR,2/10NET30,DAT,,,,,,
100,0000001000,1000,20,01,,3483,fe,AUD,0003,CFR,,,,,,
100,0000001595,1000,10,03,,2675,jG,AUD,0002,DAP,,,,,,
