PO_NUMBER,VENDOR,COMPANY_CODE,PURCH_ORG,CURRENCY,DOCUMENT_DATE,STATUS
0200003100,0000001679,4000,PO02,USD,2027-09-24,OPEN
0200003103,0000000063,4000,PO01,USD,2027-09-27,OPEN
0200003107,0000001668,1000,PO03,USD,2027-10-02,OPEN
0200003108,0000000856,5000,PO02,USD,2027-10-04,OPEN
0200003110,0000001355,2000,PO01,USD,2027-10-08,OPEN
0200003111,0000001408,3000,PO02,USD,2027-10-10,OPEN
0200003113,0000000744,3000,PO01,USD,2027-10-13,OPEN
0200003114,0000001326,5000,PO02,USD,2027-10-14,OPEN
0200003115,0000001424,1000,PO03,USD,2027-10-15,OPEN
0200003116,0000001441,2000,PO03,USD,2027-10-16,OPEN
0200003117,0000001408,3000,PO02,USD,2027-10-16,OPEN
0200003118,0000000106,5000,PO01,USD,2027-10-19,OPEN
0200003119,0000001146,2000,PO02,USD,2027-10-19,OPEN
0200003120,0000001985,2000,PO02,USD,2027-10-19,OPEN
0200003121,0000000198,3000,PO01,USD,2027-10-20,OPEN
0200003122,0000001862,4000,PO02,USD,2027-10-23,OPEN
0200003123,0000000827,2000,PO03,USD,2027-10-26,OPEN
0200003124,0000000798,5000,PO01,USD,2027-10-27,OPEN
0200003125,0000001189,4000,PO01,USD,2027-10-27,OPEN
0200003128,0000000184,5000,PO02,USD,2027-10-31,OPEN
0200003130,0000001156,1000,PO01,USD,2027-11-02,OPEN
0200003131,0000001329,4000,PO01,USD,2027-11-05,OPEN
0200003132,0000001183,4000,PO02,USD,2027-11-05,OPEN
0200003134,0000000052,2000,PO03,USD,2027-11-10,OPEN
0200003135,0000001663,2000,PO02,USD,2027-11-13,OPEN
0200003137,0000000132,5000,PO02,USD,2027-11-19,OPEN
0200003138,0000001155,5000,PO01,USD,2027-11-21,OPEN
0200003140,0000000720,4000,PO02,USD,2027-11-23,OPEN
0200003141,0000000326,3000,PO02,USD,2027-11-26,OPEN
0200003142,0000000464,4000,PO02,USD,2027-11-27,OPEN
0200003143,0000000753,3000,PO02,USD,2027-11-27,OPEN
0200003145,0000000893,5000,PO02,USD,2027-12-01,OPEN
0200003146,0000001905,5000,PO03,USD,2027-12-04,OPEN
0200003147,0000001870,2000,PO02,USD,2027-12-05,OPEN
0200003148,0000000486,2000,PO02,USD,2027-12-07,OPEN
0200003149,0000000650,4000,PO03,USD,2027-12-10,OPEN
0200003150,0000001383,3000,PO03,USD,2027-12-11,OPEN
0200003151,0000001887,4000,PO03,USD,2027-12-12,OPEN
0200003153,0000001738,2000,PO02,USD,2027-12-16,OPEN
0200003154,0000001108,3000,PO02,USD,2027-12-16,OPEN
0200003155,0000001688,1000,PO03,USD,2027-12-19,OPEN
0200003157,0000001748,1000,PO02,USD,2027-12-20,OPEN
0200003158,0000000249,2000,PO02,USD,2027-12-22,OPEN
0200003160,0000001258,4000,PO02,USD,2027-12-26,OPEN
0200003162,0000001420,1000,PO02,USD,2027-12-28,OPEN
0200003163,0000001462,1000,PO02,USD,2027-12-28,OPEN
0200003164,0000001294,1000,PO01,USD,2027-12-31,OPEN
0200003167,0000001945,4000,PO02,USD,2028-01-03,OPEN
0200003170,0000001307,1000,PO01,USD,2028-01-10,OPEN
0200003171,0000001260,4000,PO02,USD,2028-01-11,OPEN
0200003172,0000001136,4000,PO02,USD,2028-01-11,OPEN
0200003173,0000000352,3000,PO03,USD,2028-01-12,OPEN
0200003174,0000001263,5000,PO02,USD,2028-01-14,OPEN
0200003175,0000001023,4000,PO02,USD,2028-01-17,OPEN
0200003176,0000000681,3000,PO01,USD,2028-01-17,OPEN
0200003177,0000000795,5000,PO03,USD,2028-01-20,OPEN
0200003178,0000000204,1000,PO03,USD,2028-01-23,OPEN
0200003179,0000000847,5000,PO02,USD,2028-01-25,OPEN
0200003180,0000001611,2000,PO01,USD,2028-01-28,OPEN
0200003181,0000000413,5000,PO02,USD,2028-01-30,OPEN
0200003182,0000000010,3000,PO02,USD,2028-01-30,OPEN
0200003183,0000000713,5000,PO02,USD,2028-01-30,OPEN
0200003184,0000001816,1000,PO01,USD,2028-02-01,OPEN
0200003186,0000000557,3000,PO02,USD,2028-02-04,OPEN
0200003187,0000001540,5000,PO02,USD,2028-02-07,OPEN
0200003189,0000001296,3000,PO03,USD,2028-02-11,OPEN
0200003192,0000001257,5000,PO03,USD,2028-02-17,OPEN
0200003193,0000001721,3000,PO01,USD,2028-02-20,OPEN
0200003196,0000001949,5000,PO02,USD,2028-02-25,OPEN
0200003197,0000001100,4000,PO02,USD,2028-02-25,OPEN
0200003199,0000000453,5000,PO02,USD,2028-02-28,OPEN
0200003200,0000000164,1000,PO02,USD,2028-03-02,OPEN
0200003201,0000000685,5000,PO02,USD,2028-03-05,OPEN
0200003202,0000000806,4000,PO02,USD,2028-03-05,OPEN
0200003203,0000000233,2000,PO02,USD,2028-03-08,OPEN
0200003204,0000001462,2000,PO02,USD,2028-03-11,OPEN
0200003206,0000000203,3000,PO03,USD,2028-03-15,OPEN
0200003208,0000001173,2000,PO03,USD,2028-03-17,OPEN
0200003209,0000000095,3000,PO01,USD,2028-03-20,OPEN
0200003211,0000000766,4000,PO03,USD,2028-03-23,OPEN
0200003212,0000001306,1000,PO01,USD,2028-03-25,OPEN
0200003213,0000001675,3000,PO01,USD,2028-03-26,OPEN
0200003215,0000000287,2000,PO03,USD,2028-03-29,OPEN
0200003216,0000001472,4000,PO01,USD,2028-03-30,OPEN
0200003218,0000000697,4000,PO02,USD,2028-04-01,OPEN
0200003220,0000001727,3000,PO02,USD,2028-04-06,OPEN
0200003221,0000001218,1000,PO02,USD,2028-04-06,OPEN
0200003222,0000001911,3000,PO03,USD,2028-04-09,OPEN
0200003223,0000000647,3000,PO01,USD,2028-04-10,OPEN
0200003225,0000000128,4000,PO01,USD,2028-04-13,OPEN
0200003226,0000000905,1000,PO01,USD,2028-04-14,OPEN
0200003228,0000001296,4000,PO03,USD,2028-04-19,OPEN
0200003229,0000001494,2000,PO01,USD,2028-04-22,OPEN
0200003231,0000000919,3000,PO01,USD,2028-04-22,OPEN
0200003232,0000000086,2000,PO02,USD,2028-04-25,OPEN
0200003233,0000000306,2000,PO03,USD,2028-04-28,OPEN
0200003234,0000000162,2000,PO02,USD,2028-04-29,OPEN
0200003235,0000001041,5000,PO03,USD,2028-05-01,OPEN
0200003237,0000000547,2000,PO02,USD,2028-05-02,OPEN
0200003239,0000001097,4000,PO02,USD,2028-05-07,OPEN
0200003240,0000001921,3000,PO02,USD,2028-05-09,OPEN
0200003242,0000000734,4000,PO02,USD,2028-05-12,OPEN
0200003243,0000001710,1000,PO01,USD,2028-05-12,OPEN
0200003246,0000000165,3000,PO02,USD,2028-05-15,OPEN
0200003247,0000001858,4000,PO03,USD,2028-05-16,OPEN
0200003249,0000000561,4000,PO02,USD,2028-05-18,OPEN
0200003251,0000001546,4000,PO03,USD,2028-05-18,OPEN
0200003253,0000001419,1000,PO02,USD,2028-05-21,OPEN
0200003254,0000001756,2000,PO03,USD,2028-05-24,OPEN
0200003255,0000000584,4000,PO02,USD,2028-05-24,OPEN
0200003256,0000001851,1000,PO01,USD,2028-05-24,OPEN
0200003257,0000000425,1000,PO01,USD,2028-05-25,OPEN
0200003260,0000001973,2000,PO02,USD,2028-05-27,OPEN
0200003261,0000000469,1000,PO01,USD,2028-05-29,OPEN
0200003262,0000000084,1000,PO01,USD,2028-05-30,OPEN
0200003263,0000000721,5000,PO02,USD,2028-05-31,OPEN
0200003264,0000001973,1000,PO01,USD,2028-05-31,OPEN
0200003265,0000001997,5000,PO01,USD,2028-06-01,OPEN
0200003266,0000001040,3000,PO02,USD,2028-06-02,OPEN
0200003267,0000001045,3000,PO01,USD,2028-06-04,OPEN
0200003268,0000000433,3000,PO01,USD,2028-06-05,OPEN
0200003271,0000001362,2000,PO02,USD,2028-06-09,OPEN
0200003272,0000000003,4000,PO02,USD,2028-06-10,OPEN
0200003274,0000000295,5000,PO01,USD,2028-06-16,OPEN
0200003275,0000000043,1000,PO01,USD,2028-06-18,OPEN
0200003277,0000001026,4000,PO03,USD,2028-06-22,OPEN
0200003278,0000001306,3000,PO02,USD,2028-06-25,OPEN
0200003279,0000000962,5000,PO03,USD,2028-06-28,OPEN
0200003281,0000000039,4000,PO02,USD,2028-06-30,OPEN
0200003282,0000000267,5000,PO01,USD,2028-06-30,OPEN
0200003285,0000001647,3000,PO02,USD,2028-07-03,OPEN
0200003287,0000000814,3000,PO03,USD,2028-07-06,OPEN
0200003288,0000000005,3000,PO01,USD,2028-07-08,OPEN
0200003289,0000000753,5000,PO03,USD,2028-07-11,OPEN
0200003290,0000001474,3000,PO02,USD,2028-07-11,OPEN
0200003291,0000001185,1000,PO01,USD,2028-07-12,OPEN
0200003292,0000000131,5000,PO03,USD,2028-07-15,OPEN
0200003294,0000001157,3000,PO02,USD,2028-07-15,OPEN
0200003295,0000000762,5000,PO02,USD,2028-07-18,OPEN
0200003296,0000000305,3000,PO03,USD,2028-07-19,OPEN
0200003297,0000000548,1000,PO02,USD,2028-07-22,OPEN
0200003298,0000000330,5000,PO02,USD,2028-07-22,OPEN
0200003299,0000000468,4000,PO01,USD,2028-07-23,OPEN
0200003300,0000001864,1000,PO02,USD,2028-07-23,OPEN
0200003301,0000001051,5000,PO01,USD,2028-07-25,OPEN
0200003302,0000000797,2000,PO02,USD,2028-07-25,OPEN
0200003303,0000000058,1000,PO03,USD,2028-07-26,OPEN
0200003304,0000000654,1000,PO02,USD,2028-07-28,OPEN
0200003305,0000000270,3000,PO02,USD,2028-07-30,OPEN
0200003306,0000000401,1000,PO01,USD,2028-08-01,OPEN
0200003307,0000001878,5000,PO02,USD,2028-08-04,OPEN
0200003308,0000001764,3000,PO02,USD,2028-08-05,OPEN
0200003310,0000000328,5000,PO03,USD,2028-08-07,OPEN
0200003311,0000000113,2000,PO02,USD,2028-08-09,OPEN
0200003313,0000001461,4000,PO03,USD,2028-08-09,OPEN
0200003315,0000001277,5000,PO02,USD,2028-08-12,OPEN
0200003316,0000001766,3000,PO03,USD,2028-08-14,OPEN
0200003318,0000000225,3000,PO03,USD,2028-08-15,OPEN
0200003319,0000001519,2000,PO03,USD,2028-08-15,OPEN
0200003321,0000000355,1000,PO03,USD,2028-08-21,OPEN
0200003323,0000000973,5000,PO02,USD,2028-08-24,OPEN
0200003324,0000001776,4000,PO02,USD,2028-08-27,OPEN
0200003325,0000000357,4000,PO01,USD,2028-08-30,OPEN
0200003326,0000000937,5000,PO02,USD,2028-08-30,OPEN
0200003327,0000000528,1000,PO02,USD,2028-08-30,OPEN
0200003329,0000000344,4000,PO02,USD,2028-09-03,OPEN
0200003330,0000001815,5000,PO02,USD,2028-09-05,OPEN
0200003334,0000000351,1000,PO02,USD,2028-09-08,OPEN
0200003335,0000001245,1000,PO02,USD,2028-09-08,OPEN
0200003336,0000001063,2000,PO03,USD,2028-09-08,OPEN
0200003338,0000001966,3000,PO02,USD,2028-09-11,OPEN
0200003340,0000000956,4000,PO03,USD,2028-09-12,OPEN
0200003342,0000000283,3000,PO01,USD,2028-09-15,OPEN
0200003343,0000001602,5000,PO02,USD,2028-09-18,OPEN
0200003344,0000000953,1000,PO01,USD,2028-09-19,OPEN
0200003346,0000001823,3000,PO02,USD,2028-09-21,OPEN
0200003347,0000001067,1000,PO01,USD,2028-09-23,OPEN
0200003349,0000001609,2000,PO02,USD,2028-09-29,OPEN
0200003350,0000000073,1000,PO02,USD,2028-10-01,OPEN
0200003351,0000001489,1000,PO02,USD,2028-10-01,OPEN
0200003353,0000000385,5000,PO02,USD,2028-10-04,OPEN
0200003356,0000000471,5000,PO02,USD,2028-10-09,OPEN
0200003357,0000000758,1000,PO03,USD,2028-10-12,OPEN
0200003360,0000000133,2000,PO02,USD,2028-10-18,OPEN
0200003361,0000000574,5000,PO02,USD,2028-10-21,OPEN
0200003364,0000001916,2000,PO02,USD,2028-10-22,OPEN
0200003366,0000000123,3000,PO03,USD,2028-10-27,OPEN
0200003367,0000000985,1000,PO02,USD,2028-10-27,OPEN
0200003368,0000000626,1000,PO03,USD,2028-10-29,OPEN
0200003369,0000001866,2000,PO01,USD,2028-10-30,OPEN
0200003370,0000000547,3000,PO02,USD,2028-10-31,OPEN
0200003371,0000000935,5000,PO02,USD,2028-11-02,OPEN
0200003372,0000000698,2000,PO03,USD,2028-11-04,OPEN
0200003373,0000001663,1000,PO02,USD,2028-11-05,OPEN
0200003374,0000000206,3000,PO01,USD,2028-11-08,OPEN
0200003375,0000001870,2000,PO03,USD,2028-11-08,OPEN
0200003376,0000000055,5000,PO03,USD,2028-11-09,OPEN
0200003377,0000000408,2000,PO02,USD,2028-11-10,OPEN
0200003378,0000000386,2000,PO02,USD,2028-11-13,OPEN
0200003379,0000000023,4000,PO01,USD,2028-11-13,OPEN
0200003380,0000000108,4000,PO02,USD,2028-11-14,OPEN
0200003381,0000000946,1000,PO02,USD,2028-11-17,OPEN
0200003382,0000000838,2000,PO01,USD,2028-11-18,OPEN
0200003384,0000000787,5000,PO03,USD,2028-11-19,OPEN
0200003385,0000000010,4000,PO03,USD,2028-11-20,OPEN
0200003386,0000000882,5000,PO03,USD,2028-11-21,OPEN
0200003387,0000000722,1000,PO03,USD,2028-11-24,OPEN
0200003389,0000001179,5000,PO03,USD,2028-11-28,OPEN
0200003393,0000000405,1000,PO02,USD,2028-12-02,OPEN
0200003394,0000000672,1000,PO02,USD,2028-12-05,OPEN
0200003395,0000000606,3000,PO03,USD,2028-12-05,OPEN
0200003396,0000000605,2000,PO02,USD,2028-12-07,OPEN
0200003397,0000001335,1000,PO02,USD,2028-12-08,OPEN
0200003399,0000000212,4000,PO03,USD,2028-12-14,OPEN
0200003400,0000001196,4000,PO03,USD,2028-12-14,OPEN
0200003401,0000000155,4000,PO01,USD,2028-12-15,OPEN
0200003402,0000001955,5000,PO03,USD,2028-12-18,OPEN
0200003403,0000001129,4000,PO01,USD,2028-12-20,OPEN
0200003404,0000000319,3000,PO01,USD,2028-12-22,OPEN
0200003406,0000001464,2000,PO03,USD,2028-12-22,OPEN
0200003407,0000001534,4000,PO03,USD,2028-12-22,OPEN
0200003409,0000000829,2000,PO02,USD,2028-12-24,OPEN
0200003410,0000001982,4000,PO02,USD,2028-12-24,OPEN
0200003411,0000000894,4000,PO02,USD,2028-12-26,OPEN
0200003412,0000001841,3000,PO01,USD,2028-12-26,OPEN
0200003413,0000000971,2000,PO02,USD,2028-12-29,OPEN
0200003414,0000000182,4000,PO01,USD,2029-01-01,OPEN
0200003415,0000000722,5000,PO01,USD,2029-01-03,OPEN
0200003416,0000001945,1000,PO03,USD,2029-01-04,OPEN
0200003417,0000000048,5000,PO03,USD,2029-01-05,OPEN
0200003418,0000000001,2000,PO02,USD,2029-01-08,OPEN
0200003422,0000000703,4000,PO03,USD,2029-01-13,OPEN
0200003423,0000000245,4000,PO03,USD,2029-01-16,OPEN
0200003424,0000001135,3000,PO01,USD,2029-01-17,OPEN
0200003425,0000000463,2000,PO02,USD,2029-01-20,OPEN
0200003426,0000000365,2000,PO02,USD,2029-01-22,OPEN
0200003427,0000001575,3000,PO02,USD,2029-01-22,OPEN
0200003428,0000000516,5000,PO02,USD,2029-01-25,OPEN
0200003429,0000001722,5000,PO02,USD,2029-01-28,OPEN
0200003430,0000000327,4000,PO01,USD,2029-01-31,OPEN
0200003431,0000001202,4000,PO01,USD,2029-01-31,OPEN
0200003432,0000000335,1000,PO01,USD,2029-01-31,OPEN
0200003436,0000001020,1000,PO03,USD,2029-02-04,OPEN
0200003438,0000000535,3000,PO03,USD,2029-02-07,OPEN
0200003440,0000001362,3000,PO01,USD,2029-02-10,OPEN
0200003441,0000001642,4000,PO02,USD,2029-02-13,OPEN
0200003442,0000000335,5000,PO02,USD,2029-02-15,OPEN
0200003443,0000000360,4000,PO02,USD,2029-02-16,OPEN
0200003445,0000001931,4000,PO03,USD,2029-02-16,OPEN
0200003446,0000000513,3000,PO01,USD,2029-02-17,OPEN
0200003448,0000001563,4000,PO01,USD,2029-02-20,OPEN
0200003450,0000001758,3000,PO02,USD,2029-02-24,OPEN
0200003453,0000001006,1000,PO01,USD,2029-02-26,OPEN
0200003454,0000001020,2000,PO02,USD,2029-02-28,OPEN
0200003455,0000000048,1000,PO01,USD,2029-03-02,OPEN
0200003457,0000001512,1000,PO02,USD,2029-03-06,OPEN
0200003459,0000000294,3000,PO03,USD,2029-03-11,OPEN
0200003460,0000001452,3000,PO02,USD,2029-03-11,OPEN
0200003461,0000001903,3000,PO02,USD,2029-03-14,OPEN
0200003464,0000001009,4000,PO02,USD,2029-03-21,OPEN
0200003465,0000000837,3000,PO01,USD,2029-03-21,OPEN
0200003466,0000000861,4000,PO03,USD,2029-03-22,OPEN
0200003467,0000001843,3000,PO03,USD,2029-03-25,OPEN
0200003468,0000001600,4000,PO01,USD,2029-03-26,OPEN
0200003469,0000001834,2000,PO03,USD,2029-03-28,OPEN
0200003470,0000000220,2000,PO02,USD,2029-03-30,OPEN
0200003471,0000001609,2000,PO02,USD,2029-04-02,OPEN
0200003472,0000000563,2000,PO01,USD,2029-04-05,OPEN
0200003473,0000001122,3000,PO02,USD,2029-04-08,OPEN
0200003474,0000001447,3000,PO03,USD,2029-04-08,OPEN
0200003475,0000000486,1000,PO02,USD,2029-04-11,OPEN
0200003477,0000000046,4000,PO03,USD,2029-04-15,OPEN
0200003479,0000000074,3000,PO03,USD,2029-04-17,OPEN
0200003480,0000000023,1000,PO02,USD,2029-04-17,OPEN
0200003481,0000000641,1000,PO02,USD,2029-04-20,OPEN
0200003482,0000000180,2000,PO02,USD,2029-04-20,OPEN
0200003483,0000000615,4000,PO03,USD,2029-04-22,OPEN
0200003484,0000000593,4000,PO03,USD,2029-04-24,OPEN
0200003486,0000001079,3000,PO02,USD,2029-04-28,OPEN
0200003488,0000001361,2000,PO02,USD,2029-05-03,OPEN
0200003489,0000000958,1000,PO02,USD,2029-05-06,OPEN
0200003490,0000001750,5000,PO03,USD,2029-05-07,OPEN
0200003491,0000001966,5000,PO02,USD,2029-05-07,OPEN
0200003492,0000000525,1000,PO03,USD,2029-05-08,OPEN
0200003494,0000001367,3000,PO03,USD,2029-05-11,OPEN
0200003496,0000001009,1000,PO02,USD,2029-05-17,OPEN
0200003497,0000000047,3000,PO03,USD,2029-05-20,OPEN
0200003500,0000000036,5000,PO03,USD,2029-05-25,OPEN
0200003501,0000001361,1000,PO03,USD,2029-05-26,OPEN
0200003503,0000001293,3000,PO03,USD,2029-05-27,OPEN
0200003504,0000000547,4000,PO03,USD,2029-05-27,OPEN
0200003505,0000000822,4000,PO02,USD,2029-05-27,OPEN
0200003506,0000001607,3000,PO02,USD,2029-05-27,OPEN
0200003507,0000001228,4000,PO03,USD,2029-05-30,OPEN
0200003510,0000001731,4000,PO02,USD,2029-06-05,OPEN
0200003513,0000000036,2000,PO03,USD,2029-06-09,OPEN
0200003515,0000001948,4000,PO01,USD,2029-06-13,OPEN
0200003516,0000000622,2000,PO01,USD,2029-06-13,OPEN
0200003517,0000000508,5000,PO03,USD,2029-06-14,OPEN
0200003518,0000000422,5000,PO02,USD,2029-06-17,OPEN
0200003521,0000000981,4000,PO02,USD,2029-06-20,OPEN
0200003523,0000000570,5000,PO02,USD,2029-06-23,OPEN
0200003525,0000000951,3000,PO03,USD,2029-06-23,OPEN
0200003527,0000000028,1000,PO01,USD,2029-06-25,OPEN
0200003528,0000000739,5000,PO01,USD,2029-06-27,OPEN
0200003530,0000001276,3000,PO01,USD,2029-07-02,OPEN
0200003531,0000001996,4000,PO02,USD,2029-07-03,OPEN
0200003535,0000001304,2000,PO03,USD,2029-07-15,OPEN
0200003537,0000000620,4000,PO02,USD,2029-07-20,OPEN
0200003538,0000000348,4000,PO02,USD,2029-07-21,OPEN
0200003540,0000000100,4000,PO02,USD,2029-07-24,OPEN
0200003541,0000001917,4000,PO02,USD,2029-07-24,OPEN
0200003544,0000000674,5000,PO03,USD,2029-07-29,OPEN
0200003547,0000001905,1000,PO03,USD,2029-08-04,OPEN
0200003548,0000001805,1000,PO01,USD,2029-08-04,OPEN
0200003549,0000000324,4000,PO02,USD,2029-08-05,OPEN
0200003551,0000000171,4000,PO02,USD,2029-08-07,OPEN
0200003552,0000001846,4000,PO02,USD,2029-08-07,OPEN
0200003554,0000000748,5000,PO02,USD,2029-08-13,OPEN
0200003555,0000000578,5000,PO01,USD,2029-08-14,OPEN
0200003557,0000001851,2000,PO02,USD,2029-08-16,OPEN
0200003558,0000001544,4000,PO02,USD,2029-08-16,OPEN
0200003560,0000001621,1000,PO02,USD,2029-08-18,OPEN
0200003561,0000000450,2000,PO02,USD,2029-08-20,OPEN
0200003563,0000000634,2000,PO02,USD,2029-08-24,OPEN
0200003565,0000001461,2000,PO02,USD,2029-08-25,OPEN
0200003569,0000000036,1000,PO02,USD,2029-09-01,OPEN
0200003570,0000000385,4000,PO02,USD,2029-09-01,OPEN
0200003572,0000001610,1000,PO02,USD,2029-09-07,OPEN
0200003573,0000000696,1000,PO03,USD,2029-09-10,OPEN
0200003574,0000000202,5000,PO02,USD,2029-09-12,OPEN
0200003575,0000001957,4000,PO03,USD,2029-09-15,OPEN
0200003576,0000000956,4000,PO02,USD,2029-09-18,OPEN
0200003578,0000000767,4000,PO02,USD,2029-09-21,OPEN
0200003579,0000001597,2000,PO01,USD,2029-09-24,OPEN
0200003580,0000000806,1000,PO02,USD,2029-09-26,OPEN
0200003581,0000000490,1000,PO02,USD,2029-09-26,OPEN
0200003582,0000001970,5000,PO01,USD,2029-09-27,OPEN
0200003584,0000001327,3000,PO02,USD,2029-10-03,OPEN
0200003585,0000001804,4000,PO01,USD,2029-10-04,OPEN
0200003588,0000000619,1000,PO02,USD,2029-10-07,OPEN
0200003589,0000000292,3000,PO02,USD,2029-10-10,OPEN
0200003590,0000001832,3000,PO02,USD,2029-10-13,OPEN
0200003592,0000001069,5000,PO03,USD,2029-10-13,OPEN
0200003593,0000000671,4000,PO03,USD,2029-10-13,OPEN
0200003594,0000001143,1000,PO01,USD,2029-10-16,OPEN
0200003595,0000001674,5000,PO03,USD,2029-10-17,OPEN
0200003596,0000001273,3000,PO02,USD,2029-10-19,OPEN
0200003597,0000000989,3000,PO01,USD,2029-10-19,OPEN
0200003598,0000000492,2000,PO02,USD,2029-10-20,OPEN
0200003600,0000001396,3000,PO02,USD,2029-10-22,OPEN
0200003602,0000000960,1000,PO02,USD,2029-10-24,OPEN
0200003603,0000001623,5000,PO02,USD,2029-10-24,OPEN
0200003604,0000000245,3000,PO03,USD,2029-10-24,OPEN
0200003606,0000000148,3000,PO01,USD,2029-10-27,OPEN
0200003607,0000001113,3000,PO02,USD,2029-10-30,OPEN
0200003609,0000000626,2000,PO03,USD,2029-11-01,OPEN
0200003610,0000000639,3000,PO03,USD,2029-11-04,OPEN
0200003611,0000000866,3000,PO02,USD,2029-11-07,OPEN
0200003612,0000001057,4000,PO02,USD,2029-11-07,OPEN
0200003613,0000001870,3000,PO02,USD,2029-11-08,OPEN
0200003614,0000000066,1000,PO03,USD,2029-11-10,OPEN
0200003616,0000000711,3000,PO03,USD,2029-11-13,OPEN
0200003617,0000001758,1000,PO03,USD,2029-11-14,OPEN
0200003618,0000000987,2000,PO02,USD,2029-11-17,OPEN
0200003619,0000001317,2000,PO01,USD,2029-11-17,OPEN
0200003620,0000000693,1000,PO01,USD,2029-11-19,OPEN
0200003621,0000001538,3000,PO01,USD,2029-11-22,OPEN
0200003623,0000000637,5000,PO02,USD,2029-11-25,OPEN
0200003625,0000001923,2000,PO01,USD,2029-11-25,OPEN
0200003626,0000001324,2000,PO02,USD,2029-11-28,OPEN
0200003628,0000000960,4000,PO01,USD,2029-12-04,OPEN
0200003629,0000000362,4000,PO03,USD,2029-12-05,OPEN
0200003630,0000000994,4000,PO02,USD,2029-12-08,OPEN
0200003631,0000001055,5000,PO01,USD,2029-12-08,OPEN
0200003632,0000000982,1000,PO03,USD,2029-12-09,OPEN
0200003633,0000000674,4000,PO01,USD,2029-12-11,OPEN
0200003634,0000000028,3000,PO01,USD,2029-12-12,OPEN
0200003636,0000001503,4000,PO02,USD,2029-12-15,OPEN
0200003637,0000001198,5000,PO03,USD,2029-12-17,OPEN
0200003638,0000001751,1000,PO02,USD,2029-12-20,OPEN
0200003639,0000000859,2000,PO02,USD,2029-12-21,OPEN
0200003640,0000000848,4000,PO02,USD,2029-12-24,OPEN
0200003641,0000000365,3000,PO01,USD,2029-12-25,OPEN
0200003642,0000001722,3000,PO01,USD,2029-12-26,OPEN
0200003643,0000000786,2000,PO02,USD,2029-12-29,OPEN
0200003644,0000000128,4000,PO01,USD,2030-01-01,OPEN
0200003646,0000000568,4000,PO01,USD,2030-01-05,OPEN
0200003650,0000001049,2000,PO02,USD,2030-01-08,OPEN
0200003652,0000000264,1000,PO02,USD,2030-01-11,OPEN
0200003653,0000001561,1000,PO02,USD,2030-01-11,OPEN
0200003656,0000000195,3000,PO03,USD,2030-01-18,OPEN
0200003660,0000000947,3000,PO02,USD,2030-01-23,OPEN
0200003661,0000001972,4000,PO01,USD,2030-01-25,OPEN
0200003662,0000000813,3000,PO01,USD,2030-01-27,OPEN
0200003664,0000000053,5000,PO02,USD,2030-01-29,OPEN
0200003665,0000000679,1000,PO02,USD,2030-02-01,OPEN
0200003666,0000000885,2000,PO02,USD,2030-02-03,OPEN
0200003667,0000001984,5000,PO03,USD,2030-02-03,OPEN
0200003668,0000000703,3000,PO02,USD,2030-02-05,OPEN
0200003669,0000001691,3000,PO03,USD,2030-02-06,OPEN
0200003670,0000000107,2000,PO02,USD,2030-02-07,OPEN
0200003671,0000001901,5000,PO01,USD,2030-02-08,OPEN
0200003672,0000000846,2000,PO01,USD,2030-02-09,OPEN
0200003673,0000001465,2000,PO02,USD,2030-02-10,OPEN
0200003674,0000001174,1000,PO02,USD,2030-02-10,OPEN
0200003675,0000001514,4000,PO01,USD,2030-02-12,OPEN
0200003677,0000001346,5000,PO01,USD,2030-02-16,OPEN
0200003678,0000000813,1000,PO02,USD,2030-02-18,OPEN
0200003679,0000000286,3000,PO02,USD,2030-02-18,OPEN
0200003680,0000000337,4000,PO02,USD,2030-02-19,OPEN
0200003681,0000001242,1000,PO03,USD,2030-02-20,OPEN
0200003683,0000000059,2000,PO03,USD,2030-02-23,OPEN
0200003684,0000001408,3000,PO02,USD,2030-02-24,OPEN
0200003685,0000001793,4000,PO03,USD,2030-02-25,OPEN
