BP_NUMBER,ROLE_CODE,VALID_FROM,VALID_TO
0000004525,FLCU01,2000-01-01,9999-12-31
0000004526,FLCU01,2000-01-01,9999-12-31
0000004527,FLCU01,2000-01-01,9999-12-31
0000004529,FLCU01,2000-01-01,9999-12-31
0000004530,FLCU01,2000-01-01,9999-12-31
0000004531,FLCU01,2000-01-01,9999-12-31
0000004532,FLCU01,2000-01-01,9999-12-31
0000004533,FLCU01,2000-01-01,9999-12-31
0000004534,FLCU01,2000-01-01,9999-12-31
0000004535,FLCU01,2000-01-01,9999-12-31
0000004536,FLCU01,2000-01-01,9999-12-31
0000004537,FLCU01,2000-01-01,9999-12-31
0000004538,FLCU01,2000-01-01,9999-12-31
0000004539,FLCU01,2000-01-01,9999-12-31
0000004540,FLCU01,2000-01-01,9999-12-31
0000004541,FLCU01,2000-01-01,9999-12-31
0000004542,FLCU01,2000-01-01,9999-12-31
0000004543,FLCU01,2000-01-01,9999-12-31
0000004544,FLCU01,2000-01-01,9999-12-31
0000004545,FLCU01,2000-01-01,9999-12-31
0000004546,FLCU01,2000-01-01,9999-12-31
0000004547,FLCU01,2000-01-01,9999-12-31
0000004548,FLCU01,2000-01-01,9999-12-31
0000004549,FLCU01,2000-01-01,9999-12-31
0000004550,FLCU01,2000-01-01,9999-12-31
0000004551,FLCU01,2000-01-01,9999-12-31
0000004552,FLCU01,2000-01-01,9999-12-31
0000004553,FLCU01,2000-01-01,9999-12-31
0000004554,FLCU01,2000-01-01,9999-12-31
0000004555,FLCU01,2000-01-01,9999-12-31
0000004556,FLCU01,2000-01-01,9999-12-31
0000004558,FLCU01,2000-01-01,9999-12-31
0000004559,FLCU01,2000-01-01,9999-12-31
0000004560,FLCU01,2000-01-01,9999-12-31
0000004561,FLCU01,2000-01-01,9999-12-31
0000004562,FLCU01,2000-01-01,9999-12-31
0000004564,FLCU01,2000-01-01,9999-12-31
0000004565,FLCU01,2000-01-01,9999-12-31
0000004566,FLCU01,2000-01-01,9999-12-31
0000004567,FLCU01,2000-01-01,9999-12-31
0000004568,FLCU01,2000-01-01,9999-12-31
0000004569,FLCU01,2000-01-01,9999-12-31
0000004570,FLCU01,2000-01-01,9999-12-31
0000004571,FLCU01,2000-01-01,9999-12-31
0000004572,FLCU01,2000-01-01,9999-12-31
0000004573,FLCU01,2000-01-01,9999-12-31
0000004574,FLCU01,2000-01-01,9999-12-31
0000004575,FLCU01,2000-01-01,9999-12-31
0000004576,FLCU01,2000-01-01,9999-12-31
0000004577,FLCU01,2000-01-01,9999-12-31
0000004578,FLCU01,2000-01-01,9999-12-31
0000004579,FLCU01,2000-01-01,9999-12-31
0000004580,FLCU01,2000-01-01,9999-12-31
0000004581,FLCU01,2000-01-01,9999-12-31
0000004582,FLCU01,2000-01-01,9999-12-31
0000004583,FLCU01,2000-01-01,9999-12-31
0000004584,FLCU01,2000-01-01,9999-12-31
0000004585,FLCU01,2000-01-01,9999-12-31
0000004586,FLCU01,2000-01-01,9999-12-31
0000004587,FLCU01,2000-01-01,9999-12-31
0000004588,FLCU01,2000-01-01,9999-12-31
0000004589,FLCU01,2000-01-01,9999-12-31
0000004590,FLCU01,2000-01-01,9999-12-31
0000004591,FLCU01,2000-01-01,9999-12-31
0000004592,FLCU01,2000-01-01,9999-12-31
0000004593,FLCU01,2000-01-01,9999-12-31
0000004594,FLCU01,2000-01-01,9999-12-31
0000004595,FLCU01,2000-01-01,9999-12-31
0000004596,FLCU01,2000-01-01,9999-12-31
0000004597,FLCU01,2000-01-01,9999-12-31
0000004598,FLCU01,2000-01-01,9999-12-31
0000004599,FLCU01,2000-01-01,9999-12-31
0000004600,FLCU01,2000-01-01,9999-12-31
0000004601,FLCU01,2000-01-01,9999-12-31
0000004602,FLCU01,2000-01-01,9999-12-31
0000004603,FLCU01,2000-01-01,9999-12-31
0000004604,FLCU01,2000-01-01,9999-12-31
0000004605,FLCU01,2000-01-01,9999-12-31
0000004606,FLCU01,2000-01-01,9999-12-31
0000004607,FLCU01,2000-01-01,9999-12-31
0000004608,FLCU01,2000-01-01,9999-12-31
0000004609,FLCU01,2000-01-01,9999-12-31
0000004610,FLCU01,2000-01-01,9999-12-31
0000004611,FLCU01,2000-01-01,9999-12-31
0000004612,FLCU01,2000-01-01,9999-12-31
0000004613,FLCU01,2000-01-01,9999-12-31
0000004614,FLCU01,2000-01-01,9999-12-31
0000004615,FLCU01,2000-01-01,9999-12-31
0000004616,FLCU01,2000-01-01,9999-12-31
0000004617,FLCU01,2000-01-01,9999-12-31
0000004618,FLCU01,2000-01-01,9999-12-31
0000004619,FLCU01,2000-01-01,9999-12-31
0000004620,FLCU01,2000-01-01,9999-12-31
0000004621,FLCU01,2000-01-01,9999-12-31
0000004622,FLCU01,2000-01-01,9999-12-31
0000004623,FLCU01,2000-01-01,9999-12-31
0000004624,FLCU01,2000-01-01,9999-12-31
0000004625,FLCU01,2000-01-01,9999-12-31
0000004626,FLCU01,2000-01-01,9999-12-31
0000004627,FLCU01,2000-01-01,9999-12-31
0000004628,FLCU01,2000-01-01,9999-12-31
0000004629,FLCU01,2000-01-01,9999-12-31
0000004630,FLCU01,2000-01-01,9999-12-31
0000004631,FLCU01,2000-01-01,9999-12-31
0000004632,FLCU01,2000-01-01,9999-12-31
0000004633,FLCU01,2000-01-01,9999-12-31
0000004634,FLCU01,2000-01-01,9999-12-31
0000004635,FLCU01,2000-01-01,9999-12-31
0000004636,FLCU01,2000-01-01,9999-12-31
0000004638,FLCU01,2000-01-01,9999-12-31
0000004639,FLCU01,2000-01-01,9999-12-31
0000004640,FLCU01,2000-01-01,9999-12-31
0000004641,FLCU01,2000-01-01,9999-12-31
0000004642,FLCU01,2000-01-01,9999-12-31
0000004643,FLCU01,2000-01-01,9999-12-31
0000004644,FLCU01,2000-01-01,9999-12-31
0000004645,FLCU01,2000-01-01,9999-12-31
0000004646,FLCU01,2000-01-01,9999-12-31
0000004647,FLCU01,2000-01-01,9999-12-31
0000004648,FLCU01,2000-01-01,9999-12-31
0000004649,FLCU01,2000-01-01,9999-12-31
0000004650,FLCU01,2000-01-01,9999-12-31
0000004651,FLCU01,2000-01-01,9999-12-31
0000004652,FLCU01,2000-01-01,9999-12-31
0000004653,FLCU01,2000-01-01,9999-12-31
0000004654,FLCU01,2000-01-01,9999-12-31
0000004655,FLCU01,2000-01-01,9999-12-31
0000004656,FLCU01,2000-01-01,9999-12-31
0000004657,FLCU01,2000-01-01,9999-12-31
0000004658,FLCU01,2000-01-01,9999-12-31
0000004659,FLCU01,2000-01-01,9999-12-31
0000004660,FLCU01,2000-01-01,9999-12-31
0000004661,FLCU01,2000-01-01,9999-12-31
0000004663,FLCU01,2000-01-01,9999-12-31
0000004664,FLCU01,2000-01-01,9999-12-31
0000004665,FLCU01,2000-01-01,9999-12-31
0000004666,FLCU01,2000-01-01,9999-12-31
0000004667,FLCU01,2000-01-01,9999-12-31
0000004668,FLCU01,2000-01-01,9999-12-31
0000004669,FLCU01,2000-01-01,9999-12-31
0000004670,FLCU01,2000-01-01,9999-12-31
0000004672,FLCU01,2000-01-01,9999-12-31
0000004673,FLCU01,2000-01-01,9999-12-31
0000004674,FLCU01,2000-01-01,9999-12-31
0000004675,FLCU01,2000-01-01,9999-12-31
0000004676,FLCU01,2000-01-01,9999-12-31
0000004677,FLCU01,2000-01-01,9999-12-31
0000004678,FLCU01,2000-01-01,9999-12-31
0000004679,FLCU01,2000-01-01,9999-12-31
0000004680,FLCU01,2000-01-01,9999-12-31
0000004681,FLCU01,2000-01-01,9999-12-31
0000004682,FLCU01,2000-01-01,9999-12-31
0000004683,FLCU01,2000-01-01,9999-12-31
0000004684,FLCU01,2000-01-01,9999-12-31
0000004685,FLCU01,2000-01-01,9999-12-31
0000004686,FLCU01,2000-01-01,9999-12-31
0000004687,FLCU01,2000-01-01,9999-12-31
0000004688,FLCU01,2000-01-01,9999-12-31
0000004689,FLCU01,2000-01-01,9999-12-31
0000004690,FLCU01,2000-01-01,9999-12-31
0000004691,FLCU01,2000-01-01,9999-12-31
0000004692,FLCU01,2000-01-01,9999-12-31
0000004693,FLCU01,2000-01-01,9999-12-31
0000004695,FLCU01,2000-01-01,9999-12-31
0000004696,FLCU01,2000-01-01,9999-12-31
0000004697,FLCU01,2000-01-01,9999-12-31
0000004698,FLCU01,2000-01-01,9999-12-31
0000004699,FLCU01,2000-01-01,9999-12-31
0000004700,FLCU01,2000-01-01,9999-12-31
0000004701,FLCU01,2000-01-01,9999-12-31
0000004702,FLCU01,2000-01-01,9999-12-31
0000004703,FLCU01,2000-01-01,9999-12-31
0000004704,FLCU01,2000-01-01,9999-12-31
0000004705,FLCU01,2000-01-01,9999-12-31
0000004706,FLCU01,2000-01-01,9999-12-31
0000004707,FLCU01,2000-01-01,9999-12-31
0000004708,FLCU01,2000-01-01,9999-12-31
0000004710,FLCU01,2000-01-01,9999-12-31
0000004711,FLCU01,2000-01-01,9999-12-31
0000004712,FLCU01,2000-01-01,9999-12-31
0000004713,FLCU01,2000-01-01,9999-12-31
0000004714,FLCU01,2000-01-01,9999-12-31
0000004715,FLCU01,2000-01-01,9999-12-31
0000004717,FLCU01,2000-01-01,9999-12-31
0000004718,FLCU01,2000-01-01,9999-12-31
0000004719,FLCU01,2000-01-01,9999-12-31
0000004720,FLCU01,2000-01-01,9999-12-31
0000004721,FLCU01,2000-01-01,9999-12-31
0000004722,FLCU01,2000-01-01,9999-12-31
0000004723,FLCU01,2000-01-01,9999-12-31
0000004724,FLCU01,2000-01-01,9999-12-31
0000004725,FLCU01,2000-01-01,9999-12-31
0000004726,FLCU01,2000-01-01,9999-12-31
0000004727,FLCU01,2000-01-01,9999-12-31
0000004728,FLCU01,2000-01-01,9999-12-31
0000004729,FLCU01,2000-01-01,9999-12-31
0000004730,FLCU01,2000-01-01,9999-12-31
0000004731,FLCU01,2000-01-01,9999-12-31
0000004732,FLCU01,2000-01-01,9999-12-31
0000004733,FLCU01,2000-01-01,9999-12-31
0000004734,FLCU01,2000-01-01,9999-12-31
0000004735,FLCU01,2000-01-01,9999-12-31
0000004736,FLCU01,2000-01-01,9999-12-31
0000004737,FLCU01,2000-01-01,9999-12-31
0000004738,FLCU01,2000-01-01,9999-12-31
0000004739,FLCU01,2000-01-01,9999-12-31
0000004740,FLCU01,2000-01-01,9999-12-31
0000004741,FLCU01,2000-01-01,9999-12-31
0000004742,FLCU01,2000-01-01,9999-12-31
0000004743,FLCU01,2000-01-01,9999-12-31
0000004744,FLCU01,2000-01-01,9999-12-31
0000004745,FLCU01,2000-01-01,9999-12-31
0000004746,FLCU01,2000-01-01,9999-12-31
0000004747,FLCU01,2000-01-01,9999-12-31
0000004748,FLCU01,2000-01-01,9999-12-31
0000004749,FLCU01,2000-01-01,9999-12-31
0000004750,FLCU01,2000-01-01,9999-12-31
0000004751,FLCU01,2000-01-01,9999-12-31
0000004752,FLCU01,2000-01-01,9999-12-31
0000004753,FLCU01,2000-01-01,9999-12-31
0000004754,FLCU01,2000-01-01,9999-12-31
0000004755,FLCU01,2000-01-01,9999-12-31
0000004756,FLCU01,2000-01-01,9999-12-31
0000004757,FLCU01,2000-01-01,9999-12-31
0000004758,FLCU01,2000-01-01,9999-12-31
0000004759,FLCU01,2000-01-01,9999-12-31
0000004760,FLCU01,2000-01-01,9999-12-31
0000004761,FLCU01,2000-01-01,9999-12-31
0000004762,FLCU01,2000-01-01,9999-12-31
0000004763,FLCU01,2000-01-01,9999-12-31
0000004764,FLCU01,2000-01-01,9999-12-31
0000004765,FLCU01,2000-01-01,9999-12-31
0000004766,FLCU01,2000-01-01,9999-12-31
0000004767,FLCU01,2000-01-01,9999-12-31
0000004768,FLCU01,2000-01-01,9999-12-31
0000004769,FLCU01,2000-01-01,9999-12-31
0000004770,FLCU01,2000-01-01,9999-12-31
0000004771,FLCU01,2000-01-01,9999-12-31
0000004772,FLCU01,2000-01-01,9999-12-31
0000004773,FLCU01,2000-01-01,9999-12-31
0000004774,FLCU01,2000-01-01,9999-12-31
0000004775,FLCU01,2000-01-01,9999-12-31
0000004776,FLCU01,2000-01-01,9999-12-31
0000004777,FLCU01,2000-01-01,9999-12-31
0000004778,FLCU01,2000-01-01,9999-12-31
0000004779,FLCU01,2000-01-01,9999-12-31
0000004780,FLCU01,2000-01-01,9999-12-31
0000004781,FLCU01,2000-01-01,9999-12-31
0000004783,FLCU01,2000-01-01,9999-12-31
0000004784,FLCU01,2000-01-01,9999-12-31
0000004785,FLCU01,2000-01-01,9999-12-31
0000004786,FLCU01,2000-01-01,9999-12-31
0000004787,FLCU01,2000-01-01,9999-12-31
0000004788,FLCU01,2000-01-01,9999-12-31
0000004789,FLCU01,2000-01-01,9999-12-31
0000004790,FLCU01,2000-01-01,9999-12-31
0000004791,FLCU01,2000-01-01,9999-12-31
0000004792,FLCU01,2000-01-01,9999-12-31
0000004793,FLCU01,2000-01-01,9999-12-31
0000004794,FLCU01,2000-01-01,9999-12-31
0000004795,FLCU01,2000-01-01,9999-12-31
0000004796,FLCU01,2000-01-01,9999-12-31
0000004797,FLCU01,2000-01-01,9999-12-31
0000004799,FLCU01,2000-01-01,9999-12-31
0000004800,FLCU01,2000-01-01,9999-12-31
0000004801,FLCU01,2000-01-01,9999-12-31
0000004802,FLCU01,2000-01-01,9999-12-31
0000004803,FLCU01,2000-01-01,9999-12-31
0000004804,FLCU01,2000-01-01,9999-12-31
0000004805,FLCU01,2000-01-01,9999-12-31
0000004806,FLCU01,2000-01-01,9999-12-31
0000004807,FLCU01,2000-01-01,9999-12-31
0000004808,FLCU01,2000-01-01,9999-12-31
0000004809,FLCU01,2000-01-01,9999-12-31
0000004810,FLCU01,2000-01-01,9999-12-31
0000004811,FLCU01,2000-01-01,9999-12-31
0000004812,FLCU01,2000-01-01,9999-12-31
0000004813,FLCU01,2000-01-01,9999-12-31
0000004814,FLCU01,2000-01-01,9999-12-31
0000004815,FLCU01,2000-01-01,9999-12-31
0000004816,FLCU01,2000-01-01,9999-12-31
0000004817,FLCU01,2000-01-01,9999-12-31
0000004818,FLCU01,2000-01-01,9999-12-31
0000004819,FLCU01,2000-01-01,9999-12-31
0000004820,FLCU01,2000-01-01,9999-12-31
0000004821,FLCU01,2000-01-01,9999-12-31
0000004822,FLCU01,2000-01-01,9999-12-31
0000004823,FLCU01,2000-01-01,9999-12-31
0000004824,FLCU01,2000-01-01,9999-12-31
0000004825,FLCU01,2000-01-01,9999-12-31
0000004826,FLCU01,2000-01-01,9999-12-31
0000004827,FLCU01,2000-01-01,9999-12-31
0000004829,FLCU01,2000-01-01,9999-12-31
0000004830,FLCU01,2000-01-01,9999-12-31
0000004831,FLCU01,2000-01-01,9999-12-31
0000004832,FLCU01,2000-01-01,9999-12-31
0000004833,FLCU01,2000-01-01,9999-12-31
0000004834,FLCU01,2000-01-01,9999-12-31
0000004835,FLCU01,2000-01-01,9999-12-31
0000004836,FLCU01,2000-01-01,9999-12-31
0000004837,FLCU01,2000-01-01,9999-12-31
0000004838,FLCU01,2000-01-01,9999-12-31
0000004839,FLCU01,2000-01-01,9999-12-31
0000004840,FLCU01,2000-01-01,9999-12-31
0000004841,FLCU01,2000-01-01,9999-12-31
0000004842,FLCU01,2000-01-01,9999-12-31
0000004843,FLCU01,2000-01-01,9999-12-31
0000004844,FLCU01,2000-01-01,9999-12-31
0000004845,FLCU01,2000-01-01,9999-12-31
0000004846,FLCU01,2000-01-01,9999-12-31
0000004847,FLCU01,2000-01-01,9999-12-31
0000004848,FLCU01,2000-01-01,9999-12-31
0000004849,FLCU01,2000-01-01,9999-12-31
0000004850,FLCU01,2000-01-01,9999-12-31
0000004851,FLCU01,2000-01-01,9999-12-31
0000004852,FLCU01,2000-01-01,9999-12-31
0000004853,FLCU01,2000-01-01,9999-12-31
0000004854,FLCU01,2000-01-01,9999-12-31
0000004855,FLCU01,2000-01-01,9999-12-31
0000004856,FLCU01,2000-01-01,9999-12-31
0000004857,FLCU01,2000-01-01,9999-12-31
0000004858,FLCU01,2000-01-01,9999-12-31
0000004859,FLCU01,2000-01-01,9999-12-31
0000004860,FLCU01,2000-01-01,9999-12-31
0000004861,FLCU01,2000-01-01,9999-12-31
0000004862,FLCU01,2000-01-01,9999-12-31
0000004863,FLCU01,2000-01-01,9999-12-31
0000004864,FLCU01,2000-01-01,9999-12-31
0000004865,FLCU01,2000-01-01,9999-12-31
0000004866,FLCU01,2000-01-01,9999-12-31
0000004867,FLCU01,2000-01-01,9999-12-31
0000004868,FLCU01,2000-01-01,9999-12-31
0000004869,FLCU01,2000-01-01,9999-12-31
0000004870,FLCU01,2000-01-01,9999-12-31
0000004871,FLCU01,2000-01-01,9999-12-31
0000004872,FLCU01,2000-01-01,9999-12-31
0000004873,FLCU01,2000-01-01,9999-12-31
0000004874,FLCU01,2000-01-01,9999-12-31
0000004875,FLCU01,2000-01-01,9999-12-31
0000004876,FLCU01,2000-01-01,9999-12-31
0000004877,FLCU01,2000-01-01,9999-12-31
0000004878,FLCU01,2000-01-01,9999-12-31
0000004879,FLCU01,2000-01-01,9999-12-31
0000004880,FLCU01,2000-01-01,9999-12-31
0000004881,FLCU01,2000-01-01,9999-12-31
0000004882,FLCU01,2000-01-01,9999-12-31
0000004883,FLCU01,2000-01-01,9999-12-31
0000004884,FLCU01,2000-01-01,9999-12-31
0000004885,FLCU01,2000-01-01,9999-12-31
0000004886,FLCU01,2000-01-01,9999-12-31
0000004887,FLCU01,2000-01-01,9999-12-31
0000004888,FLCU01,2000-01-01,9999-12-31
0000004889,FLCU01,2000-01-01,9999-12-31
0000004890,FLCU01,2000-01-01,9999-12-31
0000004891,FLCU01,2000-01-01,9999-12-31
0000004892,FLCU01,2000-01-01,9999-12-31
0000004893,FLCU01,2000-01-01,9999-12-31
0000004894,FLCU01,2000-01-01,9999-12-31
0000004895,FLCU01,2000-01-01,9999-12-31
0000004896,FLCU01,2000-01-01,9999-12-31
0000004897,FLCU01,2000-01-01,9999-12-31
0000004898,FLCU01,2000-01-01,9999-12-31
0000004899,FLCU01,2000-01-01,9999-12-31
0000004900,FLCU01,2000-01-01,9999-12-31
0000004901,FLCU01,2000-01-01,9999-12-31
0000004902,FLCU01,2000-01-01,9999-12-31
0000004903,FLCU01,2000-01-01,9999-12-31
0000004904,FLCU01,2000-01-01,9999-12-31
0000004905,FLCU01,2000-01-01,9999-12-31
0000004906,FLCU01,2000-01-01,9999-12-31
0000004907,FLCU01,2000-01-01,9999-12-31
0000004908,FLCU01,2000-01-01,9999-12-31
0000004909,FLCU01,2000-01-01,9999-12-31
0000004910,FLCU01,2000-01-01,9999-12-31
0000004911,FLCU01,2000-01-01,9999-12-31
0000004912,FLCU01,2000-01-01,9999-12-31
0000004913,FLCU01,2000-01-01,9999-12-31
0000004914,FLCU01,2000-01-01,9999-12-31
0000004915,FLCU01,2000-01-01,9999-12-31
0000004916,FLCU01,2000-01-01,9999-12-31
0000004917,FLCU01,2000-01-01,9999-12-31
0000004918,FLCU01,2000-01-01,9999-12-31
0000004919,FLCU01,2000-01-01,9999-12-31
0000004920,FLCU01,2000-01-01,9999-12-31
0000004921,FLCU01,2000-01-01,9999-12-31
0000004922,FLCU01,2000-01-01,9999-12-31
0000004923,FLCU01,2000-01-01,9999-12-31
0000004924,FLCU01,2000-01-01,9999-12-31
0000004925,FLCU01,2000-01-01,9999-12-31
0000004926,FLCU01,2000-01-01,9999-12-31
0000004927,FLCU01,2000-01-01,9999-12-31
0000004928,FLCU01,2000-01-01,9999-12-31
0000004929,FLCU01,2000-01-01,9999-12-31
0000004930,FLCU01,2000-01-01,9999-12-31
0000004931,FLCU01,2000-01-01,9999-12-31
0000004932,FLCU01,2000-01-01,9999-12-31
0000004933,FLCU01,2000-01-01,9999-12-31
0000004934,FLCU01,2000-01-01,9999-12-31
0000004935,FLCU01,2000-01-01,9999-12-31
0000004936,FLCU01,2000-01-01,9999-12-31
0000004937,FLCU01,2000-01-01,9999-12-31
0000004938,FLCU01,2000-01-01,9999-12-31
0000004939,FLCU01,2000-01-01,9999-12-31
0000004940,FLCU01,2000-01-01,9999-12-31
0000004941,FLCU01,2000-01-01,9999-12-31
0000004942,FLCU01,2000-01-01,9999-12-31
0000004943,FLCU01,2000-01-01,9999-12-31
0000004944,FLCU01,2000-01-01,9999-12-31
0000004945,FLCU01,2000-01-01,9999-12-31
0000004946,FLCU01,2000-01-01,9999-12-31
0000004947,FLCU01,2000-01-01,9999-12-31
0000004948,FLCU01,2000-01-01,9999-12-31
0000004949,FLCU01,2000-01-01,9999-12-31
0000004950,FLCU01,2000-01-01,9999-12-31
0000004951,FLCU01,2000-01-01,9999-12-31
0000004952,FLCU01,2000-01-01,9999-12-31
0000004953,FLCU01,2000-01-01,9999-12-31
0000004954,FLCU01,2000-01-01,9999-12-31
0000004955,FLCU01,2000-01-01,9999-12-31
0000004956,FLCU01,2000-01-01,9999-12-31
0000004957,FLCU01,2000-01-01,9999-12-31
0000004958,FLCU01,2000-01-01,9999-12-31
0000004960,FLCU01,2000-01-01,9999-12-31
0000004961,FLCU01,2000-01-01,9999-12-31
0000004963,FLCU01,2000-01-01,9999-12-31
0000004964,FLCU01,2000-01-01,9999-12-31
0000004965,FLCU01,2000-01-01,9999-12-31
0000004966,FLCU01,2000-01-01,9999-12-31
0000004967,FLCU01,2000-01-01,9999-12-31
0000004968,FLCU01,2000-01-01,9999-12-31
0000004969,FLCU01,2000-01-01,9999-12-31
0000004970,FLCU01,2000-01-01,9999-12-31
0000004971,FLCU01,2000-01-01,9999-12-31
0000004972,FLCU01,2000-01-01,9999-12-31
0000004973,FLCU01,2000-01-01,9999-12-31
0000004974,FLCU01,2000-01-01,9999-12-31
0000004975,FLCU01,2000-01-01,9999-12-31
0000004976,FLCU01,2000-01-01,9999-12-31
0000004977,FLCU01,2000-01-01,9999-12-31
0000004978,FLCU01,2000-01-01,9999-12-31
0000004979,FLCU01,2000-01-01,9999-12-31
0000004980,FLCU01,2000-01-01,9999-12-31
0000004981,FLCU01,2000-01-01,9999-12-31
0000004982,FLCU01,2000-01-01,9999-12-31
0000004983,FLCU01,2000-01-01,9999-12-31
0000004984,FLCU01,2000-01-01,9999-12-31
0000004985,FLCU01,2000-01-01,9999-12-31
0000004986,FLCU01,2000-01-01,9999-12-31
0000004987,FLCU01,2000-01-01,9999-12-31
0000004990,FLCU01,2000-01-01,9999-12-31
0000004991,FLCU01,2000-01-01,9999-12-31
0000004992,FLCU01,2000-01-01,9999-12-31
0000004993,FLCU01,2000-01-01,9999-12-31
0000004994,FLCU01,2000-01-01,9999-12-31
0000004995,FLCU01,2000-01-01,9999-12-31
0000004997,FLCU01,2000-01-01,9999-12-31
0000004998,FLCU01,2000-01-01,9999-12-31
0000004999,FLCU01,2000-01-01,9999-12-31
0000005000,FLCU01,2000-01-01,9999-12-31
