PO_NUMBER,ITEM_NUMBER,PRODUCT,PLANT,QUANTITY,UNIT,NET_PRICE,CURRENCY,DELIVERY_DATE
0200003010,00010,P000000028,P005,1,EA,200.38,USD,
0200003010,00020,P000000027,P009,4,EA,2941.32,USD,
0200003010,00030,P000000005,P008,8,EA,131.25,USD,
0200003010,00040,P000000001,P006,4,EA,5981.39,USD,
0200003010,00050,P000000013,P008,3,EA,8047.91,USD,
0200003011,00010,P000000031,P006,8,EA,1209.73,USD,
0200003011,00020,P000000011,P005,10,EA,9904.36,USD,
0200003011,00030,P000000003,P007,3,EA,6742.25,USD,
0200003012,00010,P000000022,P001,7,EA,5185.98,USD,
0200003013,00010,P000000002,P010,2,EA,1805.62,USD,
0200003013,00020,P000000023,P009,8,EA,7830.88,USD,
0200003013,00030,P000000004,P006,4,EA,250.25,USD,
0200003013,00040,P000000023,P003,4,EA,7885.84,USD,
0200003013,00050,P000000014,P008,7,EA,859.26,USD,
0200003014,00010,P000000020,P010,6,EA,495.7,USD,
0200003014,00020,P000000022,P010,4,EA,2651.13,USD,
0200003014,00030,P000000006,P002,2,EA,6367.43,USD,
0200003014,00040,P000000033,P001,4,EA,87.5,USD,
0200003015,00010,P000000021,P006,6,EA,4234.25,USD,
0200003015,00020,P000000018,P002,4,EA,6961.02,USD,
0200003015,00030,P000000030,P010,8,EA,525.0,USD,
0200003015,00040,P000000009,P006,2,EA,3164.36,USD,
0200003016,00010,P000000033,P001,3,EA,116.67,USD,
0200003016,00020,P000000011,P002,9,EA,5143.01,USD,
0200003016,00030,P000000013,P001,4,EA,6771.42,USD,
0200003017,00010,P000000022,P005,10,EA,9848.19,USD,
0200003017,00020,P000000009,P007,4,EA,4233.24,USD,
0200003017,00030,P000000023,P005,6,EA,5767.82,USD,
0200003017,00040,P000000032,P008,8,EA,7690.47,USD,
0200003018,00010,P000000032,P002,7,EA,8581.98,USD,
0200003018,00020,P000000033,P005,10,EA,35.0,USD,
0200003019,00010,P000000012,P006,8,EA,1236.53,USD,
0200003019,00020,P000000010,P010,10,EA,5902.24,USD,
0200003019,00030,P000000023,P006,4,EA,8221.76,USD,
0200003021,00010,P000000011,P001,5,EA,6000.25,USD,
0200003021,00020,P000000021,P005,7,EA,3020.24,USD,
0200003021,00030,P000000001,P010,8,EA,5150.3,USD,
0200003021,00040,P000000018,P001,1,EA,4599.02,USD,
0200003021,00050,P000000027,P001,7,EA,1795.64,USD,
0200003022,00010,P000000016,P002,8,EA,3393.29,USD,
0200003022,00020,P000000019,P004,1,EA,122.4,USD,
0200003024,00010,P000000009,P008,10,EA,3285.93,USD,
0200003026,00010,P000000032,P009,7,EA,354.35,USD,
0200003026,00020,P000000016,P005,2,EA,5031.52,USD,
0200003026,00030,P000000023,P006,10,EA,9674.53,USD,
0200003026,00040,P000000029,P003,10,EA,4008.13,USD,
0200003026,00050,P000000032,P009,3,EA,6444.99,USD,
0200003026,00060,P000000004,P007,2,EA,500.5,USD,
0200003027,00010,P000000009,P004,6,EA,3184.62,USD,
0200003029,00010,P000000027,P005,4,EA,7274.95,USD,
0200003029,00020,P000000019,P004,10,EA,8533.16,USD,
0200003029,00030,P000000001,P002,7,EA,4407.55,USD,
0200003031,00010,P000000014,P002,10,EA,2647.61,USD,
0200003031,00020,P000000017,P003,6,EA,1855.38,USD,
0200003031,00030,P000000017,P004,7,EA,6912.31,USD,
0200003031,00040,P000000013,P002,10,EA,2434.03,USD,
0200003031,00050,P000000013,P002,9,EA,65.23,USD,
0200003031,00060,P000000003,P009,8,EA,8129.47,USD,
0200003032,00010,P000000006,P009,3,EA,5925.94,USD,
0200003032,00020,P000000018,P001,4,EA,8528.89,USD,
0200003032,00030,P000000006,P003,4,EA,4807.09,USD,
0200003032,00040,P000000009,P008,8,EA,417.43,USD,
0200003033,00010,P000000024,P002,3,EA,3077.03,USD,
0200003033,00020,P000000023,P010,4,EA,9464.03,USD,
0200003036,00010,P000000019,P006,1,EA,543.27,USD,
0200003036,00020,P000000027,P009,4,EA,6189.53,USD,
0200003038,00010,P000000026,P010,2,EA,4844.05,USD,
0200003038,00020,P000000030,P003,8,EA,525.0,USD,
0200003039,00010,P000000022,P003,3,EA,4189.88,USD,
0200003039,00020,P000000012,P001,6,EA,2004.35,USD,
0200003039,00030,P000000024,P006,3,EA,2075.36,USD,
0200003039,00040,P000000016,P007,6,EA,5665.04,USD,
0200003040,00010,P000000026,P002,4,EA,2867.83,USD,
0200003040,00020,P000000018,P009,6,EA,8246.23,USD,
0200003040,00030,P000000030,P006,5,EA,840.0,USD,
0200003040,00040,P000000010,P004,9,EA,5620.96,USD,
0200003041,00010,P000000027,P009,6,EA,3676.5,USD,
0200003041,00020,P000000014,P008,5,EA,7426.34,USD,
0200003042,00010,P000000016,P006,6,EA,3849.48,USD,
0200003042,00020,P000000034,P008,4,EA,656.25,USD,
0200003042,00030,P000000013,P004,1,EA,6645.55,USD,
0200003043,00010,P000000017,P002,4,EA,9130.12,USD,
0200003045,00010,P000000012,P005,7,EA,2065.52,USD,
0200003045,00020,P000000001,P002,7,EA,7649.48,USD,
0200003045,00030,P000000030,P001,2,EA,2100.0,USD,
0200003045,00040,P000000012,P005,2,EA,3941.36,USD,
0200003046,00010,P000000032,P010,7,EA,1510.36,USD,
0200003047,00010,P000000005,P007,1,EA,1050.0,USD,
0200003047,00020,P000000021,P007,4,EA,7804.51,USD,
0200003048,00010,P000000007,P001,8,EA,2115.77,USD,
0200003049,00010,P000000030,P010,3,EA,1400.0,USD,
0200003049,00020,P000000016,P003,4,EA,5208.02,USD,
0200003049,00030,P000000017,P003,1,EA,4723.14,USD,
0200003049,00040,P000000010,P005,2,EA,7031.04,USD,
0200003049,00050,P000000026,P001,9,EA,2206.27,USD,
0200003049,00060,P000000031,P002,1,EA,9498.61,USD,
0200003050,00010,P000000005,P002,4,EA,262.5,USD,
0200003051,00010,P000000016,P010,5,EA,2171.55,USD,
0200003051,00020,P000000018,P005,3,EA,5314.42,USD,
0200003052,00010,P000000018,P004,10,EA,9354.21,USD,
0200003052,00020,P000000013,P002,10,EA,206.29,USD,
0200003052,00030,P000000025,P008,9,EA,2088.14,USD,
0200003052,00040,P000000022,P001,2,EA,3510.05,USD,
0200003052,00050,P000000031,P008,6,EA,1895.61,USD,
0200003054,00010,P000000005,P005,1,EA,1050.0,USD,
0200003056,00010,P000000024,P009,8,EA,1722.58,USD,
0200003056,00020,P000000028,P004,7,EA,3752.03,USD,
0200003056,00030,P000000006,P009,5,EA,7955.29,USD,
0200003056,00040,P000000027,P005,3,EA,5492.93,USD,
0200003058,00010,P000000013,P010,2,EA,6477.06,USD,
0200003058,00020,P000000033,P008,9,EA,38.89,USD,
0200003058,00030,P000000013,P001,8,EA,1693.6,USD,
0200003059,00010,P000000006,P006,4,EA,9911.95,USD,
0200003059,00020,P000000018,P002,6,EA,4679.28,USD,
0200003060,00010,P000000011,P007,5,EA,8272.72,USD,
0200003060,00020,P000000008,P001,9,EA,3693.96,USD,
0200003060,00030,P000000021,P003,1,EA,9814.21,USD,
0200003060,00040,P000000024,P003,6,EA,7685.56,USD,
0200003060,00050,P000000005,P008,8,EA,131.25,USD,
0200003060,00060,P000000023,P007,9,EA,6047.17,USD,
0200003061,00010,P000000012,P008,9,EA,1641.37,USD,
0200003061,00020,P000000003,P006,4,EA,639.84,USD,
0200003063,00010,P000000026,P001,9,EA,2130.01,USD,
0200003064,00010,P000000026,P008,10,EA,5783.21,USD,
0200003065,00010,P000000028,P005,8,EA,209.96,USD,
0200003067,00010,P000000027,P005,3,EA,368.55,USD,
0200003068,00010,P000000020,P001,8,EA,4810.55,USD,
0200003068,00020,P000000020,P007,5,EA,6790.55,USD,
0200003068,00030,P000000006,P008,10,EA,5871.72,USD,
0200003068,00040,P000000024,P008,5,EA,9330.6,USD,
0200003072,00010,P000000002,P002,5,EA,2911.52,USD,
0200003072,00020,P000000022,P007,2,EA,9700.8,USD,
0200003072,00030,P000000006,P007,7,EA,2122.73,USD,
0200003072,00040,P000000023,P007,8,EA,1421.92,USD,
0200003074,00010,P000000029,P010,8,EA,6455.85,USD,
0200003074,00020,P000000022,P005,7,EA,6629.48,USD,
0200003074,00030,P000000013,P009,7,EA,554.78,USD,
0200003075,00010,P000000034,P001,4,EA,656.25,USD,
0200003075,00020,P000000026,P009,8,EA,6333.92,USD,
0200003075,00030,P000000015,P008,4,EA,2704.41,USD,
0200003076,00010,P000000003,P004,8,EA,2192.07,USD,
0200003076,00020,P000000015,P005,5,EA,5270.21,USD,
0200003076,00030,P000000006,P006,4,EA,6810.53,USD,
0200003076,00040,P000000025,P003,8,EA,8026.82,USD,
0200003078,00010,P000000009,P008,6,EA,4966.02,USD,
0200003078,00020,P000000030,P003,8,EA,525.0,USD,
0200003078,00030,P000000025,P001,3,EA,6110.27,USD,
0200003078,00040,P000000017,P001,1,EA,8243.69,USD,
0200003078,00050,P000000034,P001,8,EA,328.12,USD,
0200003079,00010,P000000007,P001,7,EA,3697.89,USD,
0200003080,00010,P000000004,P009,10,EA,100.1,USD,
0200003080,00020,P000000026,P002,5,EA,4425.24,USD,
0200003081,00010,P000000033,P007,3,EA,116.67,USD,
0200003081,00020,P000000027,P001,1,EA,9876.93,USD,
0200003081,00030,P000000013,P008,6,EA,5761.85,USD,
0200003084,00010,P000000016,P005,4,EA,5181.18,USD,
0200003084,00020,P000000023,P005,2,EA,4932.88,USD,
0200003084,00030,P000000023,P007,8,EA,9554.73,USD,
0200003084,00040,P000000004,P008,3,EA,333.67,USD,
0200003084,00050,P000000034,P006,7,EA,375.0,USD,
0200003084,00060,P000000017,P004,5,EA,6950.03,USD,
0200003087,00010,P000000028,P006,4,EA,610.13,USD,
0200003087,00020,P000000014,P006,5,EA,9785.67,USD,
0200003087,00030,P000000029,P010,8,EA,6276.87,USD,
0200003087,00040,P000000003,P003,4,EA,737.59,USD,
0200003088,00010,P000000009,P007,3,EA,6240.59,USD,
0200003088,00020,P000000031,P002,2,EA,9987.37,USD,
0200003088,00030,P000000006,P008,5,EA,9648.96,USD,
0200003088,00040,P000000033,P004,7,EA,50.0,USD,
0200003089,00010,P000000018,P009,5,EA,3127.08,USD,
0200003091,00010,P000000027,P009,3,EA,4402.5,USD,
0200003091,00020,P000000014,P004,8,EA,2506.52,USD,
0200003091,00030,P000000004,P006,9,EA,111.22,USD,
0200003091,00040,P000000034,P006,5,EA,525.0,USD,
0200003091,00050,P000000008,P004,8,EA,9805.52,USD,
0200003091,00060,P000000003,P002,4,EA,5178.39,USD,
0200003092,00010,P000000025,P001,9,EA,3411.75,USD,
0200003092,00020,P000000030,P005,5,EA,840.0,USD,
0200003094,00010,P000000028,P007,6,EA,572.6,USD,
0200003094,00020,P000000020,P007,6,EA,9878.31,USD,
0200003094,00030,P000000013,P005,10,EA,5659.03,USD,
0200003095,00010,P000000013,P004,2,EA,790.38,USD,
0200003095,00020,P000000015,P001,2,EA,6563.48,USD,
0200003095,00030,P000000015,P006,8,EA,5605.73,USD,
0200003097,00010,P000000020,P008,7,EA,2328.86,USD,
0200003099,00010,P000000008,P006,1,EA,522.04,USD,
0200003099,00020,P000000019,P001,7,EA,4651.18,USD,
0200003099,00030,P000000030,P001,7,EA,600.0,USD,
0200003099,00040,P000000025,P007,1,EA,8368.61,USD,
0200003099,00050,P000000031,P007,1,EA,4066.14,USD,
0200003100,00010,P000000033,P006,10,EA,35.0,USD,
0200003100,00020,P000000003,P009,4,EA,9755.11,USD,
0200003100,00030,P000000015,P001,7,EA,4125.68,USD,
0200003103,00010,P000000010,P001,1,EA,6154.47,USD,
0200003103,00020,P000000004,P001,1,EA,1001.0,USD,
0200003103,00030,P000000005,P006,3,EA,350.0,USD,
0200003103,00040,P000000023,P005,8,EA,8152.96,USD,
0200003103,00050,P000000028,P004,4,EA,6045.06,USD,
0200003107,00010,P000000022,P002,5,EA,6578.45,USD,
0200003107,00020,P000000009,P010,8,EA,1559.12,USD,
0200003107,00030,P000000001,P009,9,EA,6824.4,USD,
0200003107,00040,P000000032,P010,9,EA,184.15,USD,
0200003108,00010,P000000001,P002,10,EA,1330.08,USD,
0200003108,00020,P000000010,P006,1,EA,4419.3,USD,
0200003108,00030,P000000023,P004,3,EA,551.97,USD,
0200003108,00040,P000000025,P008,3,EA,5624.58,USD,
0200003108,00050,P000000018,P001,2,EA,8037.57,USD,
0200003108,00060,P000000017,P007,2,EA,1393.51,USD,
0200003110,00010,P000000018,P006,8,EA,9756.31,USD,
0200003110,00020,P000000025,P010,7,EA,2771.97,USD,
0200003110,00030,P000000015,P010,1,EA,9695.34,USD,
0200003111,00010,P000000033,P010,9,EA,38.89,USD,
0200003111,00020,P000000004,P006,1,EA,1001.0,USD,
0200003113,00010,P000000007,P003,9,EA,4694.55,USD,
0200003113,00020,P000000019,P002,4,EA,826.92,USD,
0200003113,00030,P000000011,P007,1,EA,9660.29,USD,
0200003113,00040,P000000003,P009,10,EA,6937.72,USD,
0200003114,00010,P000000003,P003,4,EA,5077.21,USD,
0200003114,00020,P000000033,P008,4,EA,87.5,USD,
0200003114,00030,P000000025,P008,9,EA,9758.1,USD,
0200003114,00040,P000000025,P004,3,EA,4431.72,USD,
0200003114,00050,P000000015,P003,1,EA,8306.92,USD,
0200003115,00010,P000000001,P005,2,EA,886.28,USD,
0200003115,00020,P000000030,P006,1,EA,4200.0,USD,
0200003115,00030,P000000030,P001,5,EA,840.0,USD,
0200003115,00040,P000000012,P002,5,EA,3684.95,USD,
0200003116,00010,P000000002,P004,8,EA,503.02,USD,
0200003116,00020,P000000002,P006,8,EA,3412.37,USD,
0200003116,00030,P000000013,P010,8,EA,4981.09,USD,
0200003117,00010,P000000007,P006,5,EA,3141.1,USD,
0200003117,00020,P000000003,P008,7,EA,1585.74,USD,
0200003117,00030,P000000009,P010,6,EA,3068.29,USD,
0200003117,00040,P000000032,P004,4,EA,7422.53,USD,
0200003118,00010,P000000013,P006,1,EA,5834.66,USD,
0200003119,00010,P000000034,P001,6,EA,437.5,USD,
0200003119,00020,P000000027,P009,1,EA,4879.53,USD,
0200003120,00010,P000000023,P007,9,EA,8079.74,USD,
0200003120,00020,P000000027,P007,2,EA,7939.31,USD,
0200003120,00030,P000000015,P001,8,EA,455.71,USD,
0200003121,00010,P000000006,P006,3,EA,280.9,USD,
0200003121,00020,P000000011,P006,7,EA,474.18,USD,
0200003121,00030,P000000016,P002,9,EA,747.9,USD,
0200003121,00040,P000000029,P005,10,EA,3164.27,USD,
0200003122,00010,P000000033,P002,5,EA,70.0,USD,
0200003122,00020,P000000023,P006,5,EA,6829.75,USD,
0200003122,00030,P000000013,P006,6,EA,9388.37,USD,
0200003123,00010,P000000011,P001,8,EA,5611.06,USD,
0200003123,00020,P000000008,P002,5,EA,7347.19,USD,
0200003124,00010,P000000008,P002,7,EA,3096.71,USD,
0200003124,00020,P000000011,P004,6,EA,1106.59,USD,
0200003124,00030,P000000006,P007,10,EA,1484.91,USD,
0200003124,00040,P000000034,P003,1,EA,2625.0,USD,
0200003125,00010,P000000017,P005,9,EA,4876.08,USD,
0200003125,00020,P000000030,P010,8,EA,525.0,USD,
0200003125,00030,P000000030,P004,4,EA,1050.0,USD,
0200003125,00040,P000000006,P006,6,EA,9528.1,USD,
0200003128,00010,P000000016,P009,1,EA,9810.47,USD,
0200003130,00010,P000000034,P004,3,EA,875.0,USD,
0200003130,00020,P000000021,P002,4,EA,1249.6,USD,
0200003130,00030,P000000015,P002,6,EA,4240.63,USD,
0200003131,00010,P000000025,P004,10,EA,7548.78,USD,
0200003132,00010,P000000003,P004,9,EA,765.52,USD,
0200003132,00020,P000000019,P005,5,EA,7788.57,USD,
0200003132,00030,P000000006,P010,7,EA,2208.65,USD,
0200003132,00040,P000000031,P009,5,EA,3674.74,USD,
0200003134,00010,P000000005,P005,9,EA,116.67,USD,
0200003134,00020,P000000018,P009,9,EA,357.82,USD,
0200003134,00030,P000000023,P008,9,EA,2688.41,USD,
0200003134,00040,P000000025,P004,9,EA,1694.02,USD,
0200003134,00050,P000000034,P002,5,EA,525.0,USD,
0200003134,00060,P000000022,P009,7,EA,5936.74,USD,
0200003135,00010,P000000002,P004,8,EA,6887.88,USD,
0200003135,00020,P000000032,P004,3,EA,9744.02,USD,
0200003135,00030,P000000005,P004,6,EA,175.0,USD,
0200003135,00040,P000000018,P008,3,EA,5575.19,USD,
0200003135,00050,P000000026,P007,5,EA,7447.97,USD,
0200003137,00010,P000000011,P003,5,EA,9966.91,USD,
0200003137,00020,P000000011,P002,10,EA,1086.06,USD,
0200003137,00030,P000000003,P004,8,EA,1465.02,USD,
0200003137,00040,P000000005,P008,4,EA,262.5,USD,
0200003137,00050,P000000015,P002,9,EA,366.26,USD,
0200003137,00060,P000000012,P008,5,EA,6445.81,USD,
0200003138,00010,P000000002,P006,7,EA,3689.78,USD,
0200003138,00020,P000000007,P002,2,EA,4556.64,USD,
0200003138,00030,P000000023,P008,3,EA,62.98,USD,
0200003138,00040,P000000013,P008,4,EA,3735.74,USD,
0200003138,00050,P000000013,P003,10,EA,1618.52,USD,
0200003138,00060,P000000017,P001,2,EA,517.2,USD,
0200003140,00010,P000000013,P007,10,EA,8765.37,USD,
0200003140,00020,P000000004,P006,3,EA,333.67,USD,
0200003140,00030,P000000030,P010,2,EA,2100.0,USD,
0200003140,00040,P000000027,P008,3,EA,549.07,USD,
0200003141,00010,P000000012,P010,7,EA,3833.59,USD,
0200003141,00020,P000000026,P005,1,EA,4005.04,USD,
0200003141,00030,P000000025,P001,2,EA,3411.94,USD,
0200003141,00040,P000000016,P007,4,EA,5471.71,USD,
0200003142,00010,P000000015,P003,2,EA,4502.53,USD,
0200003142,00020,P000000033,P003,4,EA,87.5,USD,
0200003142,00030,P000000006,P004,8,EA,988.93,USD,
0200003142,00040,P000000021,P004,5,EA,7589.32,USD,
0200003143,00010,P000000010,P006,1,EA,4237.62,USD,
0200003143,00020,P000000017,P010,1,EA,7000.84,USD,
0200003145,00010,P000000031,P001,1,EA,476.57,USD,
0200003146,00010,P000000033,P009,8,EA,43.75,USD,
0200003146,00020,P000000002,P010,8,EA,1670.25,USD,
0200003146,00030,P000000013,P008,3,EA,8911.75,USD,
0200003147,00010,P000000003,P005,9,EA,755.25,USD,
0200003147,00020,P000000030,P008,8,EA,525.0,USD,
0200003148,00010,P000000002,P001,7,EA,231.89,USD,
0200003148,00020,P000000001,P008,10,EA,8860.42,USD,
0200003148,00030,P000000023,P003,3,EA,2109.54,USD,
0200003148,00040,P000000005,P004,3,EA,350.0,USD,
0200003148,00050,P000000033,P008,7,EA,50.0,USD,
0200003148,00060,P000000022,P004,7,EA,2024.31,USD,
0200003149,00010,P000000034,P007,7,EA,375.0,USD,
0200003149,00020,P000000029,P002,7,EA,1481.43,USD,
0200003150,00010,P000000001,P005,9,EA,7591.44,USD,
0200003150,00020,P000000034,P008,2,EA,1312.5,USD,
0200003150,00030,P000000015,P005,1,EA,1583.85,USD,
0200003151,00010,P000000016,P005,10,EA,7363.08,USD,
0200003151,00020,P000000001,P008,5,EA,9399.47,USD,
0200003153,00010,P000000003,P008,6,EA,6747.22,USD,
0200003153,00020,P000000021,P010,2,EA,4460.77,USD,
0200003154,00010,P000000008,P003,5,EA,8658.12,USD,
0200003154,00020,P000000020,P001,6,EA,3830.81,USD,
0200003155,00010,P000000001,P005,9,EA,7807.41,USD,
0200003155,00020,P000000016,P003,3,EA,5709.51,USD,
0200003155,00030,P000000021,P002,8,EA,4334.36,USD,
0200003155,00040,P000000009,P006,10,EA,5862.58,USD,
0200003155,00050,P000000032,P001,1,EA,3600.65,USD,
0200003155,00060,P000000026,P009,7,EA,5528.05,USD,
0200003157,00010,P000000017,P009,3,EA,7608.97,USD,
0200003157,00020,P000000017,P003,4,EA,2323.04,USD,
0200003157,00030,P000000026,P001,6,EA,3350.7,USD,
0200003157,00040,P000000016,P006,10,EA,9525.49,USD,
0200003157,00050,P000000020,P010,9,EA,4694.8,USD,
0200003157,00060,P000000034,P010,4,EA,656.25,USD,
0200003158,00010,P000000011,P004,8,EA,289.01,USD,
0200003158,00020,P000000033,P006,3,EA,116.67,USD,
0200003158,00030,P000000023,P005,8,EA,9250.83,USD,
0200003158,00040,P000000031,P009,10,EA,5301.01,USD,
0200003158,00050,P000000013,P002,9,EA,7424.46,USD,
0200003158,00060,P000000008,P009,2,EA,4154.46,USD,
0200003160,00010,P000000012,P004,9,EA,44.17,USD,
0200003160,00020,P000000011,P009,2,EA,901.55,USD,
0200003162,00010,P000000032,P005,8,EA,6495.51,USD,
0200003162,00020,P000000022,P008,8,EA,1142.53,USD,
0200003162,00030,P000000025,P001,10,EA,9203.28,USD,
0200003162,00040,P000000033,P003,1,EA,350.0,USD,
0200003162,00050,P000000024,P009,7,EA,78.99,USD,
0200003163,00010,P000000010,P007,5,EA,8927.88,USD,
0200003163,00020,P000000021,P005,8,EA,6507.96,USD,
0200003163,00030,P000000026,P003,4,EA,5806.27,USD,
0200003163,00040,P000000022,P002,1,EA,358.01,USD,
0200003164,00010,P000000017,P005,1,EA,5875.14,USD,
0200003164,00020,P000000002,P010,9,EA,6164.21,USD,
0200003164,00030,P000000025,P008,7,EA,3096.83,USD,
0200003164,00040,P000000019,P007,7,EA,6431.12,USD,
0200003164,00050,P000000019,P004,9,EA,3583.76,USD,
0200003167,00010,P000000025,P007,7,EA,7797.98,USD,
0200003167,00020,P000000032,P006,8,EA,5301.01,USD,
0200003167,00030,P000000006,P008,6,EA,81.71,USD,
0200003167,00040,P000000029,P001,8,EA,7110.85,USD,
0200003167,00050,P000000012,P003,1,EA,4380.91,USD,
0200003170,00010,P000000010,P006,8,EA,2741.01,USD,
0200003170,00020,P000000010,P010,6,EA,6593.82,USD,
0200003170,00030,P000000015,P004,8,EA,7672.1,USD,
0200003171,00010,P000000009,P006,2,EA,6743.26,USD,
0200003172,00010,P000000005,P006,6,EA,175.0,USD,
0200003172,00020,P000000009,P001,9,EA,3816.92,USD,
0200003172,00030,P000000006,P004,6,EA,2848.62,USD,
0200003172,00040,P000000007,P007,1,EA,7081.17,USD,
0200003173,00010,P000000021,P001,2,EA,4790.56,USD,
0200003173,00020,P000000003,P010,2,EA,3622.01,USD,
0200003174,00010,P000000019,P004,10,EA,6036.01,USD,
0200003174,00020,P000000005,P005,7,EA,150.0,USD,
0200003174,00030,P000000006,P008,3,EA,940.42,USD,
0200003174,00040,P000000022,P002,10,EA,5319.6,USD,
0200003175,00010,P000000024,P004,2,EA,3413.94,USD,
0200003175,00020,P000000018,P003,4,EA,5112.35,USD,
0200003175,00030,P000000030,P006,9,EA,466.67,USD,
0200003175,00040,P000000031,P002,3,EA,4161.63,USD,
0200003176,00010,P000000025,P006,10,EA,8726.7,USD,
0200003176,00020,P000000019,P010,2,EA,5356.98,USD,
0200003176,00030,P000000006,P009,4,EA,5450.41,USD,
0200003176,00040,P000000003,P004,2,EA,9890.42,USD,
0200003177,00010,P000000003,P004,5,EA,8417.64,USD,
0200003177,00020,P000000029,P001,5,EA,701.51,USD,
0200003177,00030,P000000028,P005,6,EA,1182.4,USD,
0200003177,00040,P000000017,P004,9,EA,5693.89,USD,
0200003177,00050,P000000025,P009,1,EA,9965.04,USD,
0200003177,00060,P000000011,P004,8,EA,8187.72,USD,
0200003178,00010,P000000021,P007,4,EA,8468.75,USD,
0200003178,00020,P000000028,P010,3,EA,8703.83,USD,
0200003179,00010,P000000025,P004,8,EA,729.29,USD,
0200003179,00020,P000000021,P009,1,EA,6603.59,USD,
0200003179,00030,P000000005,P009,5,EA,210.0,USD,
0200003179,00040,P000000001,P006,6,EA,2331.96,USD,
0200003180,00010,P000000028,P007,7,EA,4666.37,USD,
0200003180,00020,P000000009,P002,7,EA,5852.98,USD,
0200003180,00030,P000000015,P006,9,EA,7166.26,USD,
0200003181,00010,P000000031,P010,8,EA,2674.53,USD,
0200003181,00020,P000000001,P009,8,EA,1652.4,USD,
0200003181,00030,P000000025,P007,3,EA,5796.79,USD,
